PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD
5bb58e338f3bd70001e5df57,prompt-to-image,0,4,2,create an image of an airplane flying over los angeles,"[0,30]","[31,54]",0,1756261022683,1756261022813,c,67, weekly, physical-keyboard
5bb58e338f3bd70001e5df57,prompt-to-image,0,4,2,create an image of an airplane flying over los angeles,"[0,30]","[31,54]",1,1756261022926,1756261023123,r,82, weekly, physical-keyboard
5bb58e338f3bd70001e5df57,prompt-to-image,0,4,2,create an image of an airplane flying over los angeles,"[0,30]","[31,54]",2,1756261023000,1756261023116,e,69, weekly, physical-keyboard
5bb58e338f3bd70001e5df57,prompt-to-image,0,4,2,create an image of an airplane flying over los angeles,"[0,30]","[31,54]",3,1756261023113,1756261023216,a,65, weekly, physical-keyboard
5bb58e338f3bd70001e5df57,prompt-to-image,0,4,2,create an image of an airplane flying over los angeles,"[0,30]","[31,54]",4,1756261023260,1756261023380,t,84, weekly, physical-keyboard
5bb58e338f3bd70001e5df57,prompt-to-image,0,4,2,create an image of an airplane flying over los angeles,"[0,30]","[31,54]",5,1756261023366,1756261023457,e,69, weekly, physical-keyboard
5bb58e338f3bd70001e5df57,prompt-to-image,0,4,2,create an image of an airplane flying over los angeles,"[0,30]","[31,54]",6,1756261023516,1756261023626, ,32, weekly, physical-keyboard
5bb58e338f3bd70001e5df57,prompt-to-image,0,4,2,create an image of an airplane flying over los angeles,"[0,30]","[31,54]",7,1756261023647,1756261023746,a,65, weekly, physical-keyboard
5bb58e338f3bd70001e5df57,prompt-to-image,0,4,2,create an image of an airplane flying over los angeles,"[0,30]","[31,54]",8,1756261023791,1756261023861,n,78, weekly, physical-keyboard
5bb58e338f3bd70001e5df57,prompt-to-image,0,4,2,create an image of an airplane flying over los angeles,"[0,30]","[31,54]",9,1756261023858,1756261023984, ,32, weekly, physical-keyboard
5bb58e338f3bd70001e5df57,prompt-to-image,0,4,2,create an image of an airplane flying over los angeles,"[0,30]","[31,54]",10,1756261024022,1756261024178,i,73, weekly, physical-keyboard
5bb58e338f3bd70001e5df57,prompt-to-image,0,4,2,create an image of an airplane flying over los angeles,"[0,30]","[31,54]",11,1756261024187,1756261024305,m,77, weekly, physical-keyboard
5bb58e338f3bd70001e5df57,prompt-to-image,0,4,2,create an image of an airplane flying over los angeles,"[0,30]","[31,54]",12,1756261024336,1756261024442,a,65, weekly, physical-keyboard
5bb58e338f3bd70001e5df57,prompt-to-image,0,4,2,create an image of an airplane flying over los angeles,"[0,30]","[31,54]",13,1756261024514,1756261024648,g,71, weekly, physical-keyboard
5bb58e338f3bd70001e5df57,prompt-to-image,0,4,2,create an image of an airplane flying over los angeles,"[0,30]","[31,54]",14,1756261024628,1756261024752,e,69, weekly, physical-keyboard
5bb58e338f3bd70001e5df57,prompt-to-image,0,4,2,create an image of an airplane flying over los angeles,"[0,30]","[31,54]",15,1756261024804,1756261024881, ,32, weekly, physical-keyboard
5bb58e338f3bd70001e5df57,prompt-to-image,0,4,2,create an image of an airplane flying over los angeles,"[0,30]","[31,54]",16,1756261026383,1756261026488,o,79, weekly, physical-keyboard
5bb58e338f3bd70001e5df57,prompt-to-image,0,4,2,create an image of an airplane flying over los angeles,"[0,30]","[31,54]",17,1756261026716,1756261026791,f,70, weekly, physical-keyboard
5bb58e338f3bd70001e5df57,prompt-to-image,0,4,2,create an image of an airplane flying over los angeles,"[0,30]","[31,54]",18,1756261026836,1756261026930, ,32, weekly, physical-keyboard
