PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD
663b8164ac148ec74b884ed5,image-to-prompt,1,3,3,"A nice river with some ducks on it, on the banks there are some tree and rocks.","[7,13];[64,78];[43,49];[23,29]","[18,23];[59,64]",0,1756232274465,1756232274623,Shift,16, weekly, physical-keyboard
663b8164ac148ec74b884ed5,image-to-prompt,1,3,3,"A nice river with some ducks on it, on the banks there are some tree and rocks.","[7,13];[64,78];[43,49];[23,29]","[18,23];[59,64]",1,1756232274579,1756232274667,A,65, weekly, physical-keyboard
663b8164ac148ec74b884ed5,image-to-prompt,1,3,3,"A nice river with some ducks on it, on the banks there are some tree and rocks.","[7,13];[64,78];[43,49];[23,29]","[18,23];[59,64]",2,1756232274689,1756232274801, ,32, weekly, physical-keyboard
663b8164ac148ec74b884ed5,image-to-prompt,1,3,3,"A nice river with some ducks on it, on the banks there are some tree and rocks.","[7,13];[64,78];[43,49];[23,29]","[18,23];[59,64]",3,1756232274882,1756232274942,n,78, weekly, physical-keyboard
663b8164ac148ec74b884ed5,image-to-prompt,1,3,3,"A nice river with some ducks on it, on the banks there are some tree and rocks.","[7,13];[64,78];[43,49];[23,29]","[18,23];[59,64]",4,1756232275038,1756232275113,i,73, weekly, physical-keyboard
663b8164ac148ec74b884ed5,image-to-prompt,1,3,3,"A nice river with some ducks on it, on the banks there are some tree and rocks.","[7,13];[64,78];[43,49];[23,29]","[18,23];[59,64]",5,1756232275142,1756232275216,c,67, weekly, physical-keyboard
663b8164ac148ec74b884ed5,image-to-prompt,1,3,3,"A nice river with some ducks on it, on the banks there are some tree and rocks.","[7,13];[64,78];[43,49];[23,29]","[18,23];[59,64]",6,1756232275217,1756232275267,e,69, weekly, physical-keyboard
663b8164ac148ec74b884ed5,image-to-prompt,1,3,3,"A nice river with some ducks on it, on the banks there are some tree and rocks.","[7,13];[64,78];[43,49];[23,29]","[18,23];[59,64]",7,1756232275271,1756232275357, ,32, weekly, physical-keyboard
663b8164ac148ec74b884ed5,image-to-prompt,1,3,3,"A nice river with some ducks on it, on the banks there are some tree and rocks.","[7,13];[64,78];[43,49];[23,29]","[18,23];[59,64]",8,1756232275843,1756232275898,r,82, weekly, physical-keyboard
663b8164ac148ec74b884ed5,image-to-prompt,1,3,3,"A nice river with some ducks on it, on the banks there are some tree and rocks.","[7,13];[64,78];[43,49];[23,29]","[18,23];[59,64]",9,1756232275977,1756232276055,i,73, weekly, physical-keyboard
663b8164ac148ec74b884ed5,image-to-prompt,1,3,3,"A nice river with some ducks on it, on the banks there are some tree and rocks.","[7,13];[64,78];[43,49];[23,29]","[18,23];[59,64]",10,1756232276073,1756232276153,v,86, weekly, physical-keyboard
663b8164ac148ec74b884ed5,image-to-prompt,1,3,3,"A nice river with some ducks on it, on the banks there are some tree and rocks.","[7,13];[64,78];[43,49];[23,29]","[18,23];[59,64]",11,1756232276249,1756232276384,e,69, weekly, physical-keyboard
663b8164ac148ec74b884ed5,image-to-prompt,1,3,3,"A nice river with some ducks on it, on the banks there are some tree and rocks.","[7,13];[64,78];[43,49];[23,29]","[18,23];[59,64]",12,1756232276349,1756232276448,r,82, weekly, physical-keyboard
663b8164ac148ec74b884ed5,image-to-prompt,1,3,3,"A nice river with some ducks on it, on the banks there are some tree and rocks.","[7,13];[64,78];[43,49];[23,29]","[18,23];[59,64]",13,1756232276465,1756232276538, ,32, weekly, physical-keyboard
663b8164ac148ec74b884ed5,image-to-prompt,1,3,3,"A nice river with some ducks on it, on the banks there are some tree and rocks.","[7,13];[64,78];[43,49];[23,29]","[18,23];[59,64]",14,1756232277083,1756232277157,w,87, weekly, physical-keyboard
663b8164ac148ec74b884ed5,image-to-prompt,1,3,3,"A nice river with some ducks on it, on the banks there are some tree and rocks.","[7,13];[64,78];[43,49];[23,29]","[18,23];[59,64]",15,1756232277090,1756232277128,e,69, weekly, physical-keyboard
663b8164ac148ec74b884ed5,image-to-prompt,1,3,3,"A nice river with some ducks on it, on the banks there are some tree and rocks.","[7,13];[64,78];[43,49];[23,29]","[18,23];[59,64]",16,1756232277926,1756232278016,Backspace,8, weekly, physical-keyboard
663b8164ac148ec74b884ed5,image-to-prompt,1,3,3,"A nice river with some ducks on it, on the banks there are some tree and rocks.","[7,13];[64,78];[43,49];[23,29]","[18,23];[59,64]",17,1756232278255,1756232278335,i,73, weekly, physical-keyboard
663b8164ac148ec74b884ed5,image-to-prompt,1,3,3,"A nice river with some ducks on it, on the banks there are some tree and rocks.","[7,13];[64,78];[43,49];[23,29]","[18,23];[59,64]",18,1756232278353,1756232278436,t,84, weekly, physical-keyboard
663b8164ac148ec74b884ed5,image-to-prompt,1,3,3,"A nice river with some ducks on it, on the banks there are some tree and rocks.","[7,13];[64,78];[43,49];[23,29]","[18,23];[59,64]",19,1756232278467,1756232278531,h,72, weekly, physical-keyboard
663b8164ac148ec74b884ed5,image-to-prompt,1,3,3,"A nice river with some ducks on it, on the banks there are some tree and rocks.","[7,13];[64,78];[43,49];[23,29]","[18,23];[59,64]",20,1756232278676,1756232278714,b,66, weekly, physical-keyboard
663b8164ac148ec74b884ed5,image-to-prompt,1,3,3,"A nice river with some ducks on it, on the banks there are some tree and rocks.","[7,13];[64,78];[43,49];[23,29]","[18,23];[59,64]",21,1756232279090,1756232279182,Backspace,8, weekly, physical-keyboard
663b8164ac148ec74b884ed5,image-to-prompt,1,3,3,"A nice river with some ducks on it, on the banks there are some tree and rocks.","[7,13];[64,78];[43,49];[23,29]","[18,23];[59,64]",22,1756232279405,1756232279494, ,32, weekly, physical-keyboard
663b8164ac148ec74b884ed5,image-to-prompt,1,3,3,"A nice river with some ducks on it, on the banks there are some tree and rocks.","[7,13];[64,78];[43,49];[23,29]","[18,23];[59,64]",23,1756232279656,1756232279739,s,83, weekly, physical-keyboard
663b8164ac148ec74b884ed5,image-to-prompt,1,3,3,"A nice river with some ducks on it, on the banks there are some tree and rocks.","[7,13];[64,78];[43,49];[23,29]","[18,23];[59,64]",24,1756232279732,1756232279802,o,79, weekly, physical-keyboard
663b8164ac148ec74b884ed5,image-to-prompt,1,3,3,"A nice river with some ducks on it, on the banks there are some tree and rocks.","[7,13];[64,78];[43,49];[23,29]","[18,23];[59,64]",25,1756232279918,1756232279979,m,77, weekly, physical-keyboard
663b8164ac148ec74b884ed5,image-to-prompt,1,3,3,"A nice river with some ducks on it, on the banks there are some tree and rocks.","[7,13];[64,78];[43,49];[23,29]","[18,23];[59,64]",26,1756232279982,1756232280061,e,69, weekly, physical-keyboard
