PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR
65c7b42c1c15b1064e26f265,prompt-to-image,0,2,2,ghghjnghnjghnghnghnghjngh,"[0,25]","[0,25]",0,1756248056529,1756248056534,g,71, daily, physical-keyboard,0,1,1
65c7b42c1c15b1064e26f265,prompt-to-image,0,2,2,ghghjnghnjghnghnghnghjngh,"[0,25]","[0,25]",1,1756248056532,1756248056535,h,72, daily, physical-keyboard,1,1,1
65c7b42c1c15b1064e26f265,prompt-to-image,0,2,2,ghghjnghnjghnghnghnghjngh,"[0,25]","[0,25]",2,1756248057051,1756248057054,g,71, daily, physical-keyboard,2,1,1
65c7b42c1c15b1064e26f265,prompt-to-image,0,2,2,ghghjnghnjghnghnghnghjngh,"[0,25]","[0,25]",3,1756248057053,1756248057055,h,72, daily, physical-keyboard,3,1,1
65c7b42c1c15b1064e26f265,prompt-to-image,0,2,2,ghghjnghnjghnghnghnghjngh,"[0,25]","[0,25]",4,1756248057055,1756248057066,j,74, daily, physical-keyboard,4,1,1
65c7b42c1c15b1064e26f265,prompt-to-image,0,2,2,ghghjnghnjghnghnghnghjngh,"[0,25]","[0,25]",5,1756248057061,1756248057066,n,78, daily, physical-keyboard,5,1,1
65c7b42c1c15b1064e26f265,prompt-to-image,0,2,2,ghghjnghnjghnghnghnghjngh,"[0,25]","[0,25]",6,1756248057064,1756248057073,g,71, daily, physical-keyboard,6,1,1
65c7b42c1c15b1064e26f265,prompt-to-image,0,2,2,ghghjnghnjghnghnghnghjngh,"[0,25]","[0,25]",7,1756248057067,1756248057073,h,72, daily, physical-keyboard,7,1,1
65c7b42c1c15b1064e26f265,prompt-to-image,0,2,2,ghghjnghnjghnghnghnghjngh,"[0,25]","[0,25]",8,1756248057074,1756248057478,n,78, daily, physical-keyboard,8,1,1
65c7b42c1c15b1064e26f265,prompt-to-image,0,2,2,ghghjnghnjghnghnghnghjngh,"[0,25]","[0,25]",9,1756248057077,1756248057476,j,74, daily, physical-keyboard,9,1,1
65c7b42c1c15b1064e26f265,prompt-to-image,0,2,2,ghghjnghnjghnghnghnghjngh,"[0,25]","[0,25]",10,1756248057479,1756248057482,g,71, daily, physical-keyboard,10,1,1
65c7b42c1c15b1064e26f265,prompt-to-image,0,2,2,ghghjnghnjghnghnghnghjngh,"[0,25]","[0,25]",11,1756248057481,1756248057485,h,72, daily, physical-keyboard,11,1,1
65c7b42c1c15b1064e26f265,prompt-to-image,0,2,2,ghghjnghnjghnghnghnghjngh,"[0,25]","[0,25]",12,1756248057483,1756248057489,n,78, daily, physical-keyboard,12,1,1
65c7b42c1c15b1064e26f265,prompt-to-image,0,2,2,ghghjnghnjghnghnghnghjngh,"[0,25]","[0,25]",13,1756248057485,1756248057552,g,71, daily, physical-keyboard,13,1,1
65c7b42c1c15b1064e26f265,prompt-to-image,0,2,2,ghghjnghnjghnghnghnghjngh,"[0,25]","[0,25]",14,1756248057490,1756248057560,h,72, daily, physical-keyboard,14,1,1
65c7b42c1c15b1064e26f265,prompt-to-image,0,2,2,ghghjnghnjghnghnghnghjngh,"[0,25]","[0,25]",15,1756248057556,1756248058058,n,78, daily, physical-keyboard,15,1,1
65c7b42c1c15b1064e26f265,prompt-to-image,0,2,2,ghghjnghnjghnghnghnghjngh,"[0,25]","[0,25]",16,1756248058055,1756248058060,g,71, daily, physical-keyboard,16,1,1
65c7b42c1c15b1064e26f265,prompt-to-image,0,2,2,ghghjnghnjghnghnghnghjngh,"[0,25]","[0,25]",17,1756248058059,1756248058064,h,72, daily, physical-keyboard,17,1,1
65c7b42c1c15b1064e26f265,prompt-to-image,0,2,2,ghghjnghnjghnghnghnghjngh,"[0,25]","[0,25]",18,1756248058061,1756248058067,n,78, daily, physical-keyboard,18,1,1
65c7b42c1c15b1064e26f265,prompt-to-image,0,2,2,ghghjnghnjghnghnghnghjngh,"[0,25]","[0,25]",19,1756248058065,1756248058110,g,71, daily, physical-keyboard,19,1,1
65c7b42c1c15b1064e26f265,prompt-to-image,0,2,2,ghghjnghnjghnghnghnghjngh,"[0,25]","[0,25]",20,1756248058068,1756248058070,h,72, daily, physical-keyboard,20,1,1
65c7b42c1c15b1064e26f265,prompt-to-image,0,2,2,ghghjnghnjghnghnghnghjngh,"[0,25]","[0,25]",21,1756248058112,1756248058619,j,74, daily, physical-keyboard,21,1,1
65c7b42c1c15b1064e26f265,prompt-to-image,0,2,2,ghghjnghnjghnghnghnghjngh,"[0,25]","[0,25]",22,1756248058119,1756248058623,n,78, daily, physical-keyboard,22,1,1
65c7b42c1c15b1064e26f265,prompt-to-image,0,2,2,ghghjnghnjghnghnghnghjngh,"[0,25]","[0,25]",23,1756248058617,1756248058629,g,71, daily, physical-keyboard,23,1,1
65c7b42c1c15b1064e26f265,prompt-to-image,0,2,2,ghghjnghnjghnghnghnghjngh,"[0,25]","[0,25]",24,1756248058624,1756248058633,h,72, daily, physical-keyboard,24,1,1
