PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR
67d01f812bf82a710cd2193f,prompt-to-image,0,1,7,"A futuristic city at sunset with flying cars, glowing neon signs, and tall glass skyscrapers reflecting warm oramge and purple lightwith people walking on skybridges.","[0,132]","[132,166]",0,1756237274722,1756237275529,Shift,16, weekly, physical-keyboard,0,1,0
67d01f812bf82a710cd2193f,prompt-to-image,0,1,7,"A futuristic city at sunset with flying cars, glowing neon signs, and tall glass skyscrapers reflecting warm oramge and purple lightwith people walking on skybridges.","[0,132]","[132,166]",1,1756237275228,0,Shift,16, weekly, physical-keyboard,0,1,0
67d01f812bf82a710cd2193f,prompt-to-image,0,1,7,"A futuristic city at sunset with flying cars, glowing neon signs, and tall glass skyscrapers reflecting warm oramge and purple lightwith people walking on skybridges.","[0,132]","[132,166]",2,1756237275260,0,Shift,16, weekly, physical-keyboard,0,1,0
67d01f812bf82a710cd2193f,prompt-to-image,0,1,7,"A futuristic city at sunset with flying cars, glowing neon signs, and tall glass skyscrapers reflecting warm oramge and purple lightwith people walking on skybridges.","[0,132]","[132,166]",3,1756237275291,0,Shift,16, weekly, physical-keyboard,0,1,0
67d01f812bf82a710cd2193f,prompt-to-image,0,1,7,"A futuristic city at sunset with flying cars, glowing neon signs, and tall glass skyscrapers reflecting warm oramge and purple lightwith people walking on skybridges.","[0,132]","[132,166]",4,1756237275322,0,Shift,16, weekly, physical-keyboard,0,1,0
67d01f812bf82a710cd2193f,prompt-to-image,0,1,7,"A futuristic city at sunset with flying cars, glowing neon signs, and tall glass skyscrapers reflecting warm oramge and purple lightwith people walking on skybridges.","[0,132]","[132,166]",5,1756237275353,0,Shift,16, weekly, physical-keyboard,0,1,0
67d01f812bf82a710cd2193f,prompt-to-image,0,1,7,"A futuristic city at sunset with flying cars, glowing neon signs, and tall glass skyscrapers reflecting warm oramge and purple lightwith people walking on skybridges.","[0,132]","[132,166]",6,1756237275375,1756237275532,A,65, weekly, physical-keyboard,0,1,0
67d01f812bf82a710cd2193f,prompt-to-image,0,1,7,"A futuristic city at sunset with flying cars, glowing neon signs, and tall glass skyscrapers reflecting warm oramge and purple lightwith people walking on skybridges.","[0,132]","[132,166]",7,1756237275997,1756237276145, ,32, weekly, physical-keyboard,1,1,0
67d01f812bf82a710cd2193f,prompt-to-image,0,1,7,"A futuristic city at sunset with flying cars, glowing neon signs, and tall glass skyscrapers reflecting warm oramge and purple lightwith people walking on skybridges.","[0,132]","[132,166]",8,1756237276909,1756237277051,f,70, weekly, physical-keyboard,2,1,0
67d01f812bf82a710cd2193f,prompt-to-image,0,1,7,"A futuristic city at sunset with flying cars, glowing neon signs, and tall glass skyscrapers reflecting warm oramge and purple lightwith people walking on skybridges.","[0,132]","[132,166]",9,1756237277504,1756237277627,u,85, weekly, physical-keyboard,3,1,0
67d01f812bf82a710cd2193f,prompt-to-image,0,1,7,"A futuristic city at sunset with flying cars, glowing neon signs, and tall glass skyscrapers reflecting warm oramge and purple lightwith people walking on skybridges.","[0,132]","[132,166]",10,1756237277903,1756237278000,t,84, weekly, physical-keyboard,4,1,0
67d01f812bf82a710cd2193f,prompt-to-image,0,1,7,"A futuristic city at sunset with flying cars, glowing neon signs, and tall glass skyscrapers reflecting warm oramge and purple lightwith people walking on skybridges.","[0,132]","[132,166]",11,1756237278420,1756237278514,u,85, weekly, physical-keyboard,5,1,0
67d01f812bf82a710cd2193f,prompt-to-image,0,1,7,"A futuristic city at sunset with flying cars, glowing neon signs, and tall glass skyscrapers reflecting warm oramge and purple lightwith people walking on skybridges.","[0,132]","[132,166]",12,1756237278802,1756237278884,r,82, weekly, physical-keyboard,6,1,0
67d01f812bf82a710cd2193f,prompt-to-image,0,1,7,"A futuristic city at sunset with flying cars, glowing neon signs, and tall glass skyscrapers reflecting warm oramge and purple lightwith people walking on skybridges.","[0,132]","[132,166]",13,1756237279167,1756237279278,i,73, weekly, physical-keyboard,7,1,0
67d01f812bf82a710cd2193f,prompt-to-image,0,1,7,"A futuristic city at sunset with flying cars, glowing neon signs, and tall glass skyscrapers reflecting warm oramge and purple lightwith people walking on skybridges.","[0,132]","[132,166]",14,1756237279614,1756237279704,s,83, weekly, physical-keyboard,8,1,0
67d01f812bf82a710cd2193f,prompt-to-image,0,1,7,"A futuristic city at sunset with flying cars, glowing neon signs, and tall glass skyscrapers reflecting warm oramge and purple lightwith people walking on skybridges.","[0,132]","[132,166]",15,1756237280729,1756237280828,t,84, weekly, physical-keyboard,9,1,0
67d01f812bf82a710cd2193f,prompt-to-image,0,1,7,"A futuristic city at sunset with flying cars, glowing neon signs, and tall glass skyscrapers reflecting warm oramge and purple lightwith people walking on skybridges.","[0,132]","[132,166]",16,1756237281077,1756237281150,i,73, weekly, physical-keyboard,10,1,0
