PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR
5f600669b846780f0fe45709,text-to-prompt,1,3,5,A small turtle is walking along the riverbank looking at its surroundings for a while before it decided to leave.,"[2,14];[36,45]","[61,73];[96,112];[18,31]",0,1756244733321,1756244733696,Shift,16, never, physical-keyboard,0,0,0
5f600669b846780f0fe45709,text-to-prompt,1,3,5,A small turtle is walking along the riverbank looking at its surroundings for a while before it decided to leave.,"[2,14];[36,45]","[61,73];[96,112];[18,31]",1,1756244733640,1756244733704,W,87, never, physical-keyboard,0,0,0
5f600669b846780f0fe45709,text-to-prompt,1,3,5,A small turtle is walking along the riverbank looking at its surroundings for a while before it decided to leave.,"[2,14];[36,45]","[61,73];[96,112];[18,31]",2,1756244734272,1756244734345,r,82, never, physical-keyboard,0,0,0
5f600669b846780f0fe45709,text-to-prompt,1,3,5,A small turtle is walking along the riverbank looking at its surroundings for a while before it decided to leave.,"[2,14];[36,45]","[61,73];[96,112];[18,31]",3,1756244734424,1756244734504,i,73, never, physical-keyboard,0,0,0
5f600669b846780f0fe45709,text-to-prompt,1,3,5,A small turtle is walking along the riverbank looking at its surroundings for a while before it decided to leave.,"[2,14];[36,45]","[61,73];[96,112];[18,31]",4,1756244734536,1756244734608,t,84, never, physical-keyboard,0,0,0
5f600669b846780f0fe45709,text-to-prompt,1,3,5,A small turtle is walking along the riverbank looking at its surroundings for a while before it decided to leave.,"[2,14];[36,45]","[61,73];[96,112];[18,31]",5,1756244734616,1756244734672,e,69, never, physical-keyboard,0,0,0
5f600669b846780f0fe45709,text-to-prompt,1,3,5,A small turtle is walking along the riverbank looking at its surroundings for a while before it decided to leave.,"[2,14];[36,45]","[61,73];[96,112];[18,31]",6,1756244734752,1756244734824, ,32, never, physical-keyboard,0,0,0
5f600669b846780f0fe45709,text-to-prompt,1,3,5,A small turtle is walking along the riverbank looking at its surroundings for a while before it decided to leave.,"[2,14];[36,45]","[61,73];[96,112];[18,31]",7,1756244734952,1756244735040,a,65, never, physical-keyboard,0,0,0
5f600669b846780f0fe45709,text-to-prompt,1,3,5,A small turtle is walking along the riverbank looking at its surroundings for a while before it decided to leave.,"[2,14];[36,45]","[61,73];[96,112];[18,31]",8,1756244735080,1756244735160, ,32, never, physical-keyboard,0,0,0
5f600669b846780f0fe45709,text-to-prompt,1,3,5,A small turtle is walking along the riverbank looking at its surroundings for a while before it decided to leave.,"[2,14];[36,45]","[61,73];[96,112];[18,31]",9,1756244757664,1756244758496,Backspace,8, never, physical-keyboard,0,0,0
