PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR
5fff2877a99bcb65a14a223c,image-to-prompt,1,3,3,create an image of paradise,"[0,7]","[19,27]",0,1756292233221,1756292233297,c,67, weekly, physical-keyboard,0,1,0
5fff2877a99bcb65a14a223c,image-to-prompt,1,3,3,create an image of paradise,"[0,7]","[19,27]",1,1756292233503,1756292233590,r,82, weekly, physical-keyboard,1,1,0
5fff2877a99bcb65a14a223c,image-to-prompt,1,3,3,create an image of paradise,"[0,7]","[19,27]",2,1756292233681,1756292233764,e,69, weekly, physical-keyboard,2,1,0
5fff2877a99bcb65a14a223c,image-to-prompt,1,3,3,create an image of paradise,"[0,7]","[19,27]",3,1756292233935,1756292234027,a,65, weekly, physical-keyboard,3,1,0
5fff2877a99bcb65a14a223c,image-to-prompt,1,3,3,create an image of paradise,"[0,7]","[19,27]",4,1756292234284,1756292234365,t,84, weekly, physical-keyboard,4,1,0
5fff2877a99bcb65a14a223c,image-to-prompt,1,3,3,create an image of paradise,"[0,7]","[19,27]",5,1756292234536,1756292234622,e,69, weekly, physical-keyboard,5,1,0
5fff2877a99bcb65a14a223c,image-to-prompt,1,3,3,create an image of paradise,"[0,7]","[19,27]",6,1756292234810,1756292234876, ,32, weekly, physical-keyboard,6,1,0
5fff2877a99bcb65a14a223c,image-to-prompt,1,3,3,create an image of paradise,"[0,7]","[19,27]",7,1756292235392,1756292235482,a,65, weekly, physical-keyboard,7,1,0
5fff2877a99bcb65a14a223c,image-to-prompt,1,3,3,create an image of paradise,"[0,7]","[19,27]",8,1756292236072,1756292236153,n,78, weekly, physical-keyboard,8,0,0
5fff2877a99bcb65a14a223c,image-to-prompt,1,3,3,create an image of paradise,"[0,7]","[19,27]",9,1756292236314,1756292236386, ,32, weekly, physical-keyboard,9,0,0
5fff2877a99bcb65a14a223c,image-to-prompt,1,3,3,create an image of paradise,"[0,7]","[19,27]",10,1756292236884,1756292236968,i,73, weekly, physical-keyboard,10,0,0
5fff2877a99bcb65a14a223c,image-to-prompt,1,3,3,create an image of paradise,"[0,7]","[19,27]",11,1756292237115,1756292237196,m,77, weekly, physical-keyboard,11,0,0
5fff2877a99bcb65a14a223c,image-to-prompt,1,3,3,create an image of paradise,"[0,7]","[19,27]",12,1756292237681,1756292237772,a,65, weekly, physical-keyboard,12,0,0
5fff2877a99bcb65a14a223c,image-to-prompt,1,3,3,create an image of paradise,"[0,7]","[19,27]",13,1756292238002,1756292238080,g,71, weekly, physical-keyboard,13,0,0
5fff2877a99bcb65a14a223c,image-to-prompt,1,3,3,create an image of paradise,"[0,7]","[19,27]",14,1756292238238,1756292238318,e,69, weekly, physical-keyboard,14,0,0
5fff2877a99bcb65a14a223c,image-to-prompt,1,3,3,create an image of paradise,"[0,7]","[19,27]",15,1756292238491,1756292238573, ,32, weekly, physical-keyboard,15,0,0
5fff2877a99bcb65a14a223c,image-to-prompt,1,3,3,create an image of paradise,"[0,7]","[19,27]",16,1756292238892,1756292238974,o,79, weekly, physical-keyboard,16,0,0
5fff2877a99bcb65a14a223c,image-to-prompt,1,3,3,create an image of paradise,"[0,7]","[19,27]",17,1756292239411,1756292239494,f,70, weekly, physical-keyboard,17,0,0
5fff2877a99bcb65a14a223c,image-to-prompt,1,3,3,create an image of paradise,"[0,7]","[19,27]",18,1756292239643,1756292239719, ,32, weekly, physical-keyboard,18,0,0
5fff2877a99bcb65a14a223c,image-to-prompt,1,3,3,create an image of paradise,"[0,7]","[19,27]",19,1756292243970,1756292244052,p,80, weekly, physical-keyboard,19,0,1
5fff2877a99bcb65a14a223c,image-to-prompt,1,3,3,create an image of paradise,"[0,7]","[19,27]",20,1756292244714,1756292244807,a,65, weekly, physical-keyboard,20,0,1
5fff2877a99bcb65a14a223c,image-to-prompt,1,3,3,create an image of paradise,"[0,7]","[19,27]",21,1756292245001,1756292245079,r,82, weekly, physical-keyboard,21,0,1
5fff2877a99bcb65a14a223c,image-to-prompt,1,3,3,create an image of paradise,"[0,7]","[19,27]",22,1756292245271,1756292245357,a,65, weekly, physical-keyboard,22,0,1
5fff2877a99bcb65a14a223c,image-to-prompt,1,3,3,create an image of paradise,"[0,7]","[19,27]",23,1756292245654,1756292245745,d,68, weekly, physical-keyboard,23,0,1
5fff2877a99bcb65a14a223c,image-to-prompt,1,3,3,create an image of paradise,"[0,7]","[19,27]",24,1756292246045,1756292246113,i,73, weekly, physical-keyboard,24,0,1
5fff2877a99bcb65a14a223c,image-to-prompt,1,3,3,create an image of paradise,"[0,7]","[19,27]",25,1756292246989,1756292247081,s,83, weekly, physical-keyboard,25,0,1
5fff2877a99bcb65a14a223c,image-to-prompt,1,3,3,create an image of paradise,"[0,7]","[19,27]",26,1756292247199,1756292247275,e,69, weekly, physical-keyboard,26,0,1
