PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR
5962a9280b835400010a7617,text-to-prompt,1,3,5,Give me a two line story about a turtle walking along a riverbank.,"[33,65]","[10,24]",0,1755624138248,1755624138594,Shift,16, weekly, physical-keyboard,0,0,0
5962a9280b835400010a7617,text-to-prompt,1,3,5,Give me a two line story about a turtle walking along a riverbank.,"[33,65]","[10,24]",1,1755624138509,1755624138598,G,71, weekly, physical-keyboard,0,0,0
5962a9280b835400010a7617,text-to-prompt,1,3,5,Give me a two line story about a turtle walking along a riverbank.,"[33,65]","[10,24]",2,1755624138797,1755624138859,i,73, weekly, physical-keyboard,1,0,0
5962a9280b835400010a7617,text-to-prompt,1,3,5,Give me a two line story about a turtle walking along a riverbank.,"[33,65]","[10,24]",3,1755624138928,1755624139003,v,86, weekly, physical-keyboard,2,0,0
5962a9280b835400010a7617,text-to-prompt,1,3,5,Give me a two line story about a turtle walking along a riverbank.,"[33,65]","[10,24]",4,1755624139131,1755624139193,e,69, weekly, physical-keyboard,3,0,0
5962a9280b835400010a7617,text-to-prompt,1,3,5,Give me a two line story about a turtle walking along a riverbank.,"[33,65]","[10,24]",5,1755624139260,1755624139343, ,32, weekly, physical-keyboard,4,0,0
5962a9280b835400010a7617,text-to-prompt,1,3,5,Give me a two line story about a turtle walking along a riverbank.,"[33,65]","[10,24]",6,1755624139419,1755624139502,m,77, weekly, physical-keyboard,5,0,0
5962a9280b835400010a7617,text-to-prompt,1,3,5,Give me a two line story about a turtle walking along a riverbank.,"[33,65]","[10,24]",7,1755624139529,1755624139622,e,69, weekly, physical-keyboard,6,0,0
5962a9280b835400010a7617,text-to-prompt,1,3,5,Give me a two line story about a turtle walking along a riverbank.,"[33,65]","[10,24]",8,1755624139651,1755624139734, ,32, weekly, physical-keyboard,7,0,0
5962a9280b835400010a7617,text-to-prompt,1,3,5,Give me a two line story about a turtle walking along a riverbank.,"[33,65]","[10,24]",9,1755624140168,1755624140304,a,65, weekly, physical-keyboard,8,0,0
5962a9280b835400010a7617,text-to-prompt,1,3,5,Give me a two line story about a turtle walking along a riverbank.,"[33,65]","[10,24]",10,1755624140357,1755624140420, ,32, weekly, physical-keyboard,9,0,0
5962a9280b835400010a7617,text-to-prompt,1,3,5,Give me a two line story about a turtle walking along a riverbank.,"[33,65]","[10,24]",11,1755624140883,1755624140957,t,84, weekly, physical-keyboard,10,0,1
5962a9280b835400010a7617,text-to-prompt,1,3,5,Give me a two line story about a turtle walking along a riverbank.,"[33,65]","[10,24]",12,1755624141176,1755624141274,w,87, weekly, physical-keyboard,11,0,1
5962a9280b835400010a7617,text-to-prompt,1,3,5,Give me a two line story about a turtle walking along a riverbank.,"[33,65]","[10,24]",13,1755624141307,1755624141377,o,79, weekly, physical-keyboard,12,0,1
5962a9280b835400010a7617,text-to-prompt,1,3,5,Give me a two line story about a turtle walking along a riverbank.,"[33,65]","[10,24]",14,1755624141479,1755624141534, ,32, weekly, physical-keyboard,13,0,1
5962a9280b835400010a7617,text-to-prompt,1,3,5,Give me a two line story about a turtle walking along a riverbank.,"[33,65]","[10,24]",15,1755624141670,1755624141777,l,76, weekly, physical-keyboard,14,0,1
5962a9280b835400010a7617,text-to-prompt,1,3,5,Give me a two line story about a turtle walking along a riverbank.,"[33,65]","[10,24]",16,1755624142198,1755624142264,i,73, weekly, physical-keyboard,15,0,1
5962a9280b835400010a7617,text-to-prompt,1,3,5,Give me a two line story about a turtle walking along a riverbank.,"[33,65]","[10,24]",17,1755624142443,1755624142456,n,78, weekly, physical-keyboard,16,0,1
5962a9280b835400010a7617,text-to-prompt,1,3,5,Give me a two line story about a turtle walking along a riverbank.,"[33,65]","[10,24]",18,1755624142553,1755624142644,e,69, weekly, physical-keyboard,17,0,1
5962a9280b835400010a7617,text-to-prompt,1,3,5,Give me a two line story about a turtle walking along a riverbank.,"[33,65]","[10,24]",19,1755624142745,1755624142865,s,83, weekly, physical-keyboard,17,0,1
5962a9280b835400010a7617,text-to-prompt,1,3,5,Give me a two line story about a turtle walking along a riverbank.,"[33,65]","[10,24]",20,1755624142881,1755624142945, ,32, weekly, physical-keyboard,17,0,1
5962a9280b835400010a7617,text-to-prompt,1,3,5,Give me a two line story about a turtle walking along a riverbank.,"[33,65]","[10,24]",21,1755624143064,1755624143234,s,83, weekly, physical-keyboard,17,0,1
