PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR
666f76b68b89442817be678a,prompt-to-text,1,1,2,Taylor Swift and Travis Kelsey engagement is getting old being in the news everywhere,"[0,12]","[31,40]",0,1756269199480,1756269199666,Alt,18, weekly, physical-keyboard,0,1,0
666f76b68b89442817be678a,prompt-to-text,1,1,2,Taylor Swift and Travis Kelsey engagement is getting old being in the news everywhere,"[0,12]","[31,40]",1,1756269199510,0,Meta,91, weekly, physical-keyboard,0,1,0
666f76b68b89442817be678a,prompt-to-text,1,1,2,Taylor Swift and Travis Kelsey engagement is getting old being in the news everywhere,"[0,12]","[31,40]",2,1756269200340,1756269200454,T,84, weekly, physical-keyboard,0,1,0
666f76b68b89442817be678a,prompt-to-text,1,1,2,Taylor Swift and Travis Kelsey engagement is getting old being in the news everywhere,"[0,12]","[31,40]",3,1756269201017,1756269201184,Alt,18, weekly, physical-keyboard,1,1,0
666f76b68b89442817be678a,prompt-to-text,1,1,2,Taylor Swift and Travis Kelsey engagement is getting old being in the news everywhere,"[0,12]","[31,40]",4,1756269201040,0,Meta,91, weekly, physical-keyboard,1,1,0
666f76b68b89442817be678a,prompt-to-text,1,1,2,Taylor Swift and Travis Kelsey engagement is getting old being in the news everywhere,"[0,12]","[31,40]",5,1756269201673,1756269201787,a,65, weekly, physical-keyboard,1,1,0
666f76b68b89442817be678a,prompt-to-text,1,1,2,Taylor Swift and Travis Kelsey engagement is getting old being in the news everywhere,"[0,12]","[31,40]",6,1756269202604,1756269202722,y,89, weekly, physical-keyboard,2,1,0
666f76b68b89442817be678a,prompt-to-text,1,1,2,Taylor Swift and Travis Kelsey engagement is getting old being in the news everywhere,"[0,12]","[31,40]",7,1756269203922,1756269204055,l,76, weekly, physical-keyboard,3,1,0
666f76b68b89442817be678a,prompt-to-text,1,1,2,Taylor Swift and Travis Kelsey engagement is getting old being in the news everywhere,"[0,12]","[31,40]",8,1756269204601,1756269204718,o,79, weekly, physical-keyboard,4,1,0
666f76b68b89442817be678a,prompt-to-text,1,1,2,Taylor Swift and Travis Kelsey engagement is getting old being in the news everywhere,"[0,12]","[31,40]",9,1756269205344,1756269205441,r,82, weekly, physical-keyboard,5,1,0
666f76b68b89442817be678a,prompt-to-text,1,1,2,Taylor Swift and Travis Kelsey engagement is getting old being in the news everywhere,"[0,12]","[31,40]",10,1756269205823,1756269205959, ,32, weekly, physical-keyboard,6,1,0
666f76b68b89442817be678a,prompt-to-text,1,1,2,Taylor Swift and Travis Kelsey engagement is getting old being in the news everywhere,"[0,12]","[31,40]",11,1756269206716,0,Meta,91, weekly, physical-keyboard,7,1,0
666f76b68b89442817be678a,prompt-to-text,1,1,2,Taylor Swift and Travis Kelsey engagement is getting old being in the news everywhere,"[0,12]","[31,40]",12,1756269206726,1756269206892,Alt,18, weekly, physical-keyboard,7,1,0
666f76b68b89442817be678a,prompt-to-text,1,1,2,Taylor Swift and Travis Kelsey engagement is getting old being in the news everywhere,"[0,12]","[31,40]",13,1756269208461,1756269208573,S,83, weekly, physical-keyboard,7,1,0
666f76b68b89442817be678a,prompt-to-text,1,1,2,Taylor Swift and Travis Kelsey engagement is getting old being in the news everywhere,"[0,12]","[31,40]",14,1756269209251,0,Meta,91, weekly, physical-keyboard,8,1,0
666f76b68b89442817be678a,prompt-to-text,1,1,2,Taylor Swift and Travis Kelsey engagement is getting old being in the news everywhere,"[0,12]","[31,40]",15,1756269209262,1756269209415,Alt,18, weekly, physical-keyboard,8,1,0
666f76b68b89442817be678a,prompt-to-text,1,1,2,Taylor Swift and Travis Kelsey engagement is getting old being in the news everywhere,"[0,12]","[31,40]",16,1756269209966,1756269210068,w,87, weekly, physical-keyboard,8,1,0
