PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR
6527f153bea7b2d7c0d556e4,prompt-to-image,1,6,3,"Create a photo of a man walking in the forest with his backpack behind up, being surrounded by trees and natuer all around him.","[0,74]","[75,127]",0,1756260726525,1756260729798,Shift,16, daily, physical-keyboard,0,1,0
6527f153bea7b2d7c0d556e4,prompt-to-image,1,6,3,"Create a photo of a man walking in the forest with his backpack behind up, being surrounded by trees and natuer all around him.","[0,74]","[75,127]",1,1756260727032,1756260729926,Shift,16, daily, physical-keyboard,0,1,0
6527f153bea7b2d7c0d556e4,prompt-to-image,1,6,3,"Create a photo of a man walking in the forest with his backpack behind up, being surrounded by trees and natuer all around him.","[0,74]","[75,127]",2,1756260727065,1756260778460,Shift,16, daily, physical-keyboard,0,1,0
6527f153bea7b2d7c0d556e4,prompt-to-image,1,6,3,"Create a photo of a man walking in the forest with his backpack behind up, being surrounded by trees and natuer all around him.","[0,74]","[75,127]",3,1756260727096,0,Shift,16, daily, physical-keyboard,0,1,0
6527f153bea7b2d7c0d556e4,prompt-to-image,1,6,3,"Create a photo of a man walking in the forest with his backpack behind up, being surrounded by trees and natuer all around him.","[0,74]","[75,127]",4,1756260727126,0,Shift,16, daily, physical-keyboard,0,1,0
6527f153bea7b2d7c0d556e4,prompt-to-image,1,6,3,"Create a photo of a man walking in the forest with his backpack behind up, being surrounded by trees and natuer all around him.","[0,74]","[75,127]",5,1756260727157,0,Shift,16, daily, physical-keyboard,0,1,0
6527f153bea7b2d7c0d556e4,prompt-to-image,1,6,3,"Create a photo of a man walking in the forest with his backpack behind up, being surrounded by trees and natuer all around him.","[0,74]","[75,127]",6,1756260727203,0,Shift,16, daily, physical-keyboard,0,1,0
6527f153bea7b2d7c0d556e4,prompt-to-image,1,6,3,"Create a photo of a man walking in the forest with his backpack behind up, being surrounded by trees and natuer all around him.","[0,74]","[75,127]",7,1756260727236,0,Shift,16, daily, physical-keyboard,0,1,0
6527f153bea7b2d7c0d556e4,prompt-to-image,1,6,3,"Create a photo of a man walking in the forest with his backpack behind up, being surrounded by trees and natuer all around him.","[0,74]","[75,127]",8,1756260727266,0,Shift,16, daily, physical-keyboard,0,1,0
6527f153bea7b2d7c0d556e4,prompt-to-image,1,6,3,"Create a photo of a man walking in the forest with his backpack behind up, being surrounded by trees and natuer all around him.","[0,74]","[75,127]",9,1756260727297,0,Shift,16, daily, physical-keyboard,0,1,0
