PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR
6725c4a8e3ab0787551acf38,image-to-prompt,0,0,4,Male and female both sitting at desks with a computer facing windows looking to the outside,"[0,15];[54,91]","[38,53]",0,1756271780451,1756271780748,Shift,16, rarely, physical-keyboard,0,1,0
6725c4a8e3ab0787551acf38,image-to-prompt,0,0,4,Male and female both sitting at desks with a computer facing windows looking to the outside,"[0,15];[54,91]","[38,53]",1,1756271780662,1756271780742,S,83, rarely, physical-keyboard,0,1,0
6725c4a8e3ab0787551acf38,image-to-prompt,0,0,4,Male and female both sitting at desks with a computer facing windows looking to the outside,"[0,15];[54,91]","[38,53]",2,1756271781265,1756271781355,i,73, rarely, physical-keyboard,0,1,0
6725c4a8e3ab0787551acf38,image-to-prompt,0,0,4,Male and female both sitting at desks with a computer facing windows looking to the outside,"[0,15];[54,91]","[38,53]",3,1756271781796,1756271781915,t,84, rarely, physical-keyboard,0,1,0
6725c4a8e3ab0787551acf38,image-to-prompt,0,0,4,Male and female both sitting at desks with a computer facing windows looking to the outside,"[0,15];[54,91]","[38,53]",4,1756271781964,1756271782073,t,84, rarely, physical-keyboard,0,1,0
6725c4a8e3ab0787551acf38,image-to-prompt,0,0,4,Male and female both sitting at desks with a computer facing windows looking to the outside,"[0,15];[54,91]","[38,53]",5,1756271782279,1756271782379,i,73, rarely, physical-keyboard,0,1,0
6725c4a8e3ab0787551acf38,image-to-prompt,0,0,4,Male and female both sitting at desks with a computer facing windows looking to the outside,"[0,15];[54,91]","[38,53]",6,1756271782673,1756271782788,n,78, rarely, physical-keyboard,0,1,0
6725c4a8e3ab0787551acf38,image-to-prompt,0,0,4,Male and female both sitting at desks with a computer facing windows looking to the outside,"[0,15];[54,91]","[38,53]",7,1756271783149,1756271783262,g,71, rarely, physical-keyboard,0,1,0
6725c4a8e3ab0787551acf38,image-to-prompt,0,0,4,Male and female both sitting at desks with a computer facing windows looking to the outside,"[0,15];[54,91]","[38,53]",8,1756271783362,1756271783538, ,32, rarely, physical-keyboard,0,1,0
6725c4a8e3ab0787551acf38,image-to-prompt,0,0,4,Male and female both sitting at desks with a computer facing windows looking to the outside,"[0,15];[54,91]","[38,53]",9,1756271784646,1756271784771,a,65, rarely, physical-keyboard,0,1,0
6725c4a8e3ab0787551acf38,image-to-prompt,0,0,4,Male and female both sitting at desks with a computer facing windows looking to the outside,"[0,15];[54,91]","[38,53]",10,1756271788061,1756271788208,Backspace,8, rarely, physical-keyboard,0,1,0
6725c4a8e3ab0787551acf38,image-to-prompt,0,0,4,Male and female both sitting at desks with a computer facing windows looking to the outside,"[0,15];[54,91]","[38,53]",11,1756271788408,1756271788539,Backspace,8, rarely, physical-keyboard,0,1,0
6725c4a8e3ab0787551acf38,image-to-prompt,0,0,4,Male and female both sitting at desks with a computer facing windows looking to the outside,"[0,15];[54,91]","[38,53]",12,1756271788675,1756271788800,Backspace,8, rarely, physical-keyboard,0,1,0
6725c4a8e3ab0787551acf38,image-to-prompt,0,0,4,Male and female both sitting at desks with a computer facing windows looking to the outside,"[0,15];[54,91]","[38,53]",13,1756271788957,1756271789094,Backspace,8, rarely, physical-keyboard,0,1,0
6725c4a8e3ab0787551acf38,image-to-prompt,0,0,4,Male and female both sitting at desks with a computer facing windows looking to the outside,"[0,15];[54,91]","[38,53]",14,1756271789198,1756271789328,Backspace,8, rarely, physical-keyboard,0,1,0
6725c4a8e3ab0787551acf38,image-to-prompt,0,0,4,Male and female both sitting at desks with a computer facing windows looking to the outside,"[0,15];[54,91]","[38,53]",15,1756271789495,1756271789686,Backspace,8, rarely, physical-keyboard,0,1,0
6725c4a8e3ab0787551acf38,image-to-prompt,0,0,4,Male and female both sitting at desks with a computer facing windows looking to the outside,"[0,15];[54,91]","[38,53]",16,1756271789778,1756271789834,Backspace,8, rarely, physical-keyboard,0,1,0
