PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR
5adae3ebdec767000128c131,text-to-prompt,1,7,3,The riverbank  was so quiet just her and the Turtles .The gentle breeze made the leaves fall .She could see tiny footprints in the muddt bank,"[94,141]","[28,51]",0,1755620691958,1755620692415,Shift,16, never, physical-keyboard,0,0,0
5adae3ebdec767000128c131,text-to-prompt,1,7,3,The riverbank  was so quiet just her and the Turtles .The gentle breeze made the leaves fall .She could see tiny footprints in the muddt bank,"[94,141]","[28,51]",1,1755620692263,1755620692367,T,84, never, physical-keyboard,0,0,0
5adae3ebdec767000128c131,text-to-prompt,1,7,3,The riverbank  was so quiet just her and the Turtles .The gentle breeze made the leaves fall .She could see tiny footprints in the muddt bank,"[94,141]","[28,51]",2,1755620692631,1755620692743,h,72, never, physical-keyboard,1,0,0
5adae3ebdec767000128c131,text-to-prompt,1,7,3,The riverbank  was so quiet just her and the Turtles .The gentle breeze made the leaves fall .She could see tiny footprints in the muddt bank,"[94,141]","[28,51]",3,1755620692959,1755620693063,e,69, never, physical-keyboard,2,0,0
5adae3ebdec767000128c131,text-to-prompt,1,7,3,The riverbank  was so quiet just her and the Turtles .The gentle breeze made the leaves fall .She could see tiny footprints in the muddt bank,"[94,141]","[28,51]",4,1755620693191,1755620693335, ,32, never, physical-keyboard,3,0,0
5adae3ebdec767000128c131,text-to-prompt,1,7,3,The riverbank  was so quiet just her and the Turtles .The gentle breeze made the leaves fall .She could see tiny footprints in the muddt bank,"[94,141]","[28,51]",5,1755620693863,1755620693983,b,66, never, physical-keyboard,9,0,0
5adae3ebdec767000128c131,text-to-prompt,1,7,3,The riverbank  was so quiet just her and the Turtles .The gentle breeze made the leaves fall .She could see tiny footprints in the muddt bank,"[94,141]","[28,51]",6,1755620694118,1755620694246,e,69, never, physical-keyboard,9,0,0
5adae3ebdec767000128c131,text-to-prompt,1,7,3,The riverbank  was so quiet just her and the Turtles .The gentle breeze made the leaves fall .She could see tiny footprints in the muddt bank,"[94,141]","[28,51]",7,1755620694502,1755620694615,a,65, never, physical-keyboard,10,0,0
5adae3ebdec767000128c131,text-to-prompt,1,7,3,The riverbank  was so quiet just her and the Turtles .The gentle breeze made the leaves fall .She could see tiny footprints in the muddt bank,"[94,141]","[28,51]",8,1755620694902,1755620695030,c,67, never, physical-keyboard,11,0,0
5adae3ebdec767000128c131,text-to-prompt,1,7,3,The riverbank  was so quiet just her and the Turtles .The gentle breeze made the leaves fall .She could see tiny footprints in the muddt bank,"[94,141]","[28,51]",9,1755620695223,1755620695335,h,72, never, physical-keyboard,13,0,0
5adae3ebdec767000128c131,text-to-prompt,1,7,3,The riverbank  was so quiet just her and the Turtles .The gentle breeze made the leaves fall .She could see tiny footprints in the muddt bank,"[94,141]","[28,51]",10,1755620695447,1755620695590, ,32, never, physical-keyboard,14,0,0
5adae3ebdec767000128c131,text-to-prompt,1,7,3,The riverbank  was so quiet just her and the Turtles .The gentle breeze made the leaves fall .She could see tiny footprints in the muddt bank,"[94,141]","[28,51]",11,1755620695695,1755620695823,w,87, never, physical-keyboard,15,0,0
5adae3ebdec767000128c131,text-to-prompt,1,7,3,The riverbank  was so quiet just her and the Turtles .The gentle breeze made the leaves fall .She could see tiny footprints in the muddt bank,"[94,141]","[28,51]",12,1755620695998,1755620696078,a,65, never, physical-keyboard,16,0,0
5adae3ebdec767000128c131,text-to-prompt,1,7,3,The riverbank  was so quiet just her and the Turtles .The gentle breeze made the leaves fall .She could see tiny footprints in the muddt bank,"[94,141]","[28,51]",13,1755620696214,1755620696295,s,83, never, physical-keyboard,17,0,0
5adae3ebdec767000128c131,text-to-prompt,1,7,3,The riverbank  was so quiet just her and the Turtles .The gentle breeze made the leaves fall .She could see tiny footprints in the muddt bank,"[94,141]","[28,51]",14,1755620696334,1755620696455, ,32, never, physical-keyboard,18,0,0
