PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR
606598de386cd206c99a4648,image-to-prompt,0,4,7,"Write a short text about an image in which two people, a man and a woman, are working. The working room is exceptionally bright, thanks to its two large windows. The people are sitting in their chairs working at their computers","[162,227]","[6,85]",0,1756289348638,1756289348743,CapsLock,20, monthly, physical-keyboard,-1,0,0
606598de386cd206c99a4648,image-to-prompt,0,4,7,"Write a short text about an image in which two people, a man and a woman, are working. The working room is exceptionally bright, thanks to its two large windows. The people are sitting in their chairs working at their computers","[162,227]","[6,85]",1,1756289348749,1756289348836,W,87, monthly, physical-keyboard,0,0,0
606598de386cd206c99a4648,image-to-prompt,0,4,7,"Write a short text about an image in which two people, a man and a woman, are working. The working room is exceptionally bright, thanks to its two large windows. The people are sitting in their chairs working at their computers","[162,227]","[6,85]",2,1756289348860,1756289348964,CapsLock,20, monthly, physical-keyboard,-1,0,0
606598de386cd206c99a4648,image-to-prompt,0,4,7,"Write a short text about an image in which two people, a man and a woman, are working. The working room is exceptionally bright, thanks to its two large windows. The people are sitting in their chairs working at their computers","[162,227]","[6,85]",3,1756289349485,1756289349579,r,82, monthly, physical-keyboard,1,0,0
606598de386cd206c99a4648,image-to-prompt,0,4,7,"Write a short text about an image in which two people, a man and a woman, are working. The working room is exceptionally bright, thanks to its two large windows. The people are sitting in their chairs working at their computers","[162,227]","[6,85]",4,1756289349588,1756289349659,i,73, monthly, physical-keyboard,2,0,0
606598de386cd206c99a4648,image-to-prompt,0,4,7,"Write a short text about an image in which two people, a man and a woman, are working. The working room is exceptionally bright, thanks to its two large windows. The people are sitting in their chairs working at their computers","[162,227]","[6,85]",5,1756289349733,1756289349836,t,84, monthly, physical-keyboard,3,0,0
606598de386cd206c99a4648,image-to-prompt,0,4,7,"Write a short text about an image in which two people, a man and a woman, are working. The working room is exceptionally bright, thanks to its two large windows. The people are sitting in their chairs working at their computers","[162,227]","[6,85]",6,1756289349964,1756289350053,e,69, monthly, physical-keyboard,4,0,0
606598de386cd206c99a4648,image-to-prompt,0,4,7,"Write a short text about an image in which two people, a man and a woman, are working. The working room is exceptionally bright, thanks to its two large windows. The people are sitting in their chairs working at their computers","[162,227]","[6,85]",7,1756289350084,1756289350179, ,32, monthly, physical-keyboard,5,0,0
606598de386cd206c99a4648,image-to-prompt,0,4,7,"Write a short text about an image in which two people, a man and a woman, are working. The working room is exceptionally bright, thanks to its two large windows. The people are sitting in their chairs working at their computers","[162,227]","[6,85]",8,1756289350260,1756289350396,a,65, monthly, physical-keyboard,6,0,1
606598de386cd206c99a4648,image-to-prompt,0,4,7,"Write a short text about an image in which two people, a man and a woman, are working. The working room is exceptionally bright, thanks to its two large windows. The people are sitting in their chairs working at their computers","[162,227]","[6,85]",9,1756289350420,1756289350525, ,32, monthly, physical-keyboard,7,0,1
606598de386cd206c99a4648,image-to-prompt,0,4,7,"Write a short text about an image in which two people, a man and a woman, are working. The working room is exceptionally bright, thanks to its two large windows. The people are sitting in their chairs working at their computers","[162,227]","[6,85]",10,1756289350844,1756289350979,s,83, monthly, physical-keyboard,8,0,1
606598de386cd206c99a4648,image-to-prompt,0,4,7,"Write a short text about an image in which two people, a man and a woman, are working. The working room is exceptionally bright, thanks to its two large windows. The people are sitting in their chairs working at their computers","[162,227]","[6,85]",11,1756289351059,1756289351123,h,72, monthly, physical-keyboard,9,0,1
606598de386cd206c99a4648,image-to-prompt,0,4,7,"Write a short text about an image in which two people, a man and a woman, are working. The working room is exceptionally bright, thanks to its two large windows. The people are sitting in their chairs working at their computers","[162,227]","[6,85]",12,1756289351316,1756289351395,o,79, monthly, physical-keyboard,10,0,1
606598de386cd206c99a4648,image-to-prompt,0,4,7,"Write a short text about an image in which two people, a man and a woman, are working. The working room is exceptionally bright, thanks to its two large windows. The people are sitting in their chairs working at their computers","[162,227]","[6,85]",13,1756289351483,1756289351596,r,82, monthly, physical-keyboard,11,0,1
606598de386cd206c99a4648,image-to-prompt,0,4,7,"Write a short text about an image in which two people, a man and a woman, are working. The working room is exceptionally bright, thanks to its two large windows. The people are sitting in their chairs working at their computers","[162,227]","[6,85]",14,1756289351692,1756289351807,t,84, monthly, physical-keyboard,12,0,1
606598de386cd206c99a4648,image-to-prompt,0,4,7,"Write a short text about an image in which two people, a man and a woman, are working. The working room is exceptionally bright, thanks to its two large windows. The people are sitting in their chairs working at their computers","[162,227]","[6,85]",15,1756289351853,1756289351991, ,32, monthly, physical-keyboard,13,0,1
606598de386cd206c99a4648,image-to-prompt,0,4,7,"Write a short text about an image in which two people, a man and a woman, are working. The working room is exceptionally bright, thanks to its two large windows. The people are sitting in their chairs working at their computers","[162,227]","[6,85]",16,1756289352132,1756289352252,t,84, monthly, physical-keyboard,14,0,1
606598de386cd206c99a4648,image-to-prompt,0,4,7,"Write a short text about an image in which two people, a man and a woman, are working. The working room is exceptionally bright, thanks to its two large windows. The people are sitting in their chairs working at their computers","[162,227]","[6,85]",17,1756289352381,1756289352507,e,69, monthly, physical-keyboard,15,0,1
606598de386cd206c99a4648,image-to-prompt,0,4,7,"Write a short text about an image in which two people, a man and a woman, are working. The working room is exceptionally bright, thanks to its two large windows. The people are sitting in their chairs working at their computers","[162,227]","[6,85]",18,1756289353965,1756289354075,x,88, monthly, physical-keyboard,16,0,1
606598de386cd206c99a4648,image-to-prompt,0,4,7,"Write a short text about an image in which two people, a man and a woman, are working. The working room is exceptionally bright, thanks to its two large windows. The people are sitting in their chairs working at their computers","[162,227]","[6,85]",19,1756289354245,1756289354396,t,84, monthly, physical-keyboard,17,0,1
606598de386cd206c99a4648,image-to-prompt,0,4,7,"Write a short text about an image in which two people, a man and a woman, are working. The working room is exceptionally bright, thanks to its two large windows. The people are sitting in their chairs working at their computers","[162,227]","[6,85]",20,1756289354421,1756289354542, ,32, monthly, physical-keyboard,18,0,1
606598de386cd206c99a4648,image-to-prompt,0,4,7,"Write a short text about an image in which two people, a man and a woman, are working. The working room is exceptionally bright, thanks to its two large windows. The people are sitting in their chairs working at their computers","[162,227]","[6,85]",21,1756289354636,1756289354780,a,65, monthly, physical-keyboard,19,0,1
606598de386cd206c99a4648,image-to-prompt,0,4,7,"Write a short text about an image in which two people, a man and a woman, are working. The working room is exceptionally bright, thanks to its two large windows. The people are sitting in their chairs working at their computers","[162,227]","[6,85]",22,1756289355332,1756289355444,b,66, monthly, physical-keyboard,20,0,1
606598de386cd206c99a4648,image-to-prompt,0,4,7,"Write a short text about an image in which two people, a man and a woman, are working. The working room is exceptionally bright, thanks to its two large windows. The people are sitting in their chairs working at their computers","[162,227]","[6,85]",23,1756289355517,1756289355620,o,79, monthly, physical-keyboard,21,0,1
606598de386cd206c99a4648,image-to-prompt,0,4,7,"Write a short text about an image in which two people, a man and a woman, are working. The working room is exceptionally bright, thanks to its two large windows. The people are sitting in their chairs working at their computers","[162,227]","[6,85]",24,1756289355765,1756289355836,u,85, monthly, physical-keyboard,22,0,1
606598de386cd206c99a4648,image-to-prompt,0,4,7,"Write a short text about an image in which two people, a man and a woman, are working. The working room is exceptionally bright, thanks to its two large windows. The people are sitting in their chairs working at their computers","[162,227]","[6,85]",25,1756289355917,1756289356027,t,84, monthly, physical-keyboard,23,0,1
606598de386cd206c99a4648,image-to-prompt,0,4,7,"Write a short text about an image in which two people, a man and a woman, are working. The working room is exceptionally bright, thanks to its two large windows. The people are sitting in their chairs working at their computers","[162,227]","[6,85]",26,1756289356076,1756289356204, ,32, monthly, physical-keyboard,24,0,1
606598de386cd206c99a4648,image-to-prompt,0,4,7,"Write a short text about an image in which two people, a man and a woman, are working. The working room is exceptionally bright, thanks to its two large windows. The people are sitting in their chairs working at their computers","[162,227]","[6,85]",27,1756289356285,1756289356419,a,65, monthly, physical-keyboard,25,0,1
606598de386cd206c99a4648,image-to-prompt,0,4,7,"Write a short text about an image in which two people, a man and a woman, are working. The working room is exceptionally bright, thanks to its two large windows. The people are sitting in their chairs working at their computers","[162,227]","[6,85]",28,1756289356428,1756289356564,n,78, monthly, physical-keyboard,26,0,1
606598de386cd206c99a4648,image-to-prompt,0,4,7,"Write a short text about an image in which two people, a man and a woman, are working. The working room is exceptionally bright, thanks to its two large windows. The people are sitting in their chairs working at their computers","[162,227]","[6,85]",29,1756289356604,1756289356732, ,32, monthly, physical-keyboard,27,0,1
606598de386cd206c99a4648,image-to-prompt,0,4,7,"Write a short text about an image in which two people, a man and a woman, are working. The working room is exceptionally bright, thanks to its two large windows. The people are sitting in their chairs working at their computers","[162,227]","[6,85]",30,1756289356885,1756289356979,i,73, monthly, physical-keyboard,28,0,1
606598de386cd206c99a4648,image-to-prompt,0,4,7,"Write a short text about an image in which two people, a man and a woman, are working. The working room is exceptionally bright, thanks to its two large windows. The people are sitting in their chairs working at their computers","[162,227]","[6,85]",31,1756289357100,1756289357236,m,77, monthly, physical-keyboard,29,0,1
