PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",0,1756255064184,1756255064523,Shift,16, weekly, physical-keyboard,0,0,0
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",1,1756255064448,1756255064572,C,67, weekly, physical-keyboard,0,0,0
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",2,1756255064701,1756255064993,r,82, weekly, physical-keyboard,1,0,0
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",3,1756255064879,1756255065035,e,69, weekly, physical-keyboard,2,0,0
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",4,1756255065145,1756255065318,a,65, weekly, physical-keyboard,3,0,0
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",5,1756255065420,1756255065704,t,84, weekly, physical-keyboard,4,0,0
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",6,1756255065569,1756255065757,e,69, weekly, physical-keyboard,5,0,0
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",7,1756255065784,1756255065933, ,32, weekly, physical-keyboard,6,0,0
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",8,1756255066085,1756255066287,a,65, weekly, physical-keyboard,7,0,0
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",9,1756255066254,1756255066365,n,78, weekly, physical-keyboard,8,0,0
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",10,1756255066462,1756255066615, ,32, weekly, physical-keyboard,9,0,1
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",11,1756255066893,1756255066989,i,73, weekly, physical-keyboard,10,0,1
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",12,1756255067118,1756255067269,m,77, weekly, physical-keyboard,11,0,1
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",13,1756255067325,1756255067473,a,65, weekly, physical-keyboard,12,0,1
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",14,1756255067575,1756255067678,g,71, weekly, physical-keyboard,13,0,1
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",15,1756255067691,1756255067806,e,69, weekly, physical-keyboard,14,0,1
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",16,1756255067816,1756255067959, ,32, weekly, physical-keyboard,15,0,1
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",17,1756255069408,1756255069514,i,73, weekly, physical-keyboard,16,0,1
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",18,1756255069479,1756255069619,f,70, weekly, physical-keyboard,16,0,1
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",19,1756255069634,1756255069756, ,32, weekly, physical-keyboard,16,0,1
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",20,1756255069772,1756255070085,t,84, weekly, physical-keyboard,16,0,1
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",21,1756255069869,1756255070015,h,72, weekly, physical-keyboard,16,0,1
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",22,1756255069972,1756255070165,e,69, weekly, physical-keyboard,16,0,1
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",23,1756255070146,1756255070296, ,32, weekly, physical-keyboard,16,0,1
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",24,1756255070457,1756255070565,r,82, weekly, physical-keyboard,16,0,1
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",25,1756255070963,1756255071071,h,72, weekly, physical-keyboard,16,0,1
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",26,1756255071352,1756255071448,i,73, weekly, physical-keyboard,16,0,1
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",27,1756255072265,1756255072407,Backspace,8, weekly, physical-keyboard,16,0,1
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",28,1756255072478,1756255072587,Backspace,8, weekly, physical-keyboard,16,0,1
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",29,1756255072673,1756255072771,Backspace,8, weekly, physical-keyboard,16,0,1
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",30,1756255074232,1756255074345,Backspace,8, weekly, physical-keyboard,16,0,1
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",31,1756255074423,1756255074537,Backspace,8, weekly, physical-keyboard,16,0,1
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",32,1756255074599,1756255074720,Backspace,8, weekly, physical-keyboard,16,0,1
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",33,1756255074788,1756255074913,Backspace,8, weekly, physical-keyboard,16,0,1
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",34,1756255074978,1756255075090,Backspace,8, weekly, physical-keyboard,16,0,1
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",35,1756255075171,1756255075284,Backspace,8, weekly, physical-keyboard,16,0,1
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",36,1756255075617,1756255075728,Backspace,8, weekly, physical-keyboard,16,0,1
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",37,1756255076625,1756255076783,o,79, weekly, physical-keyboard,16,0,1
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",38,1756255076777,1756255076916,f,70, weekly, physical-keyboard,17,0,1
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",39,1756255076957,1756255077074, ,32, weekly, physical-keyboard,18,0,1
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",40,1756255077565,1756255077743,a,65, weekly, physical-keyboard,19,0,1
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",41,1756255077711,1756255077830, ,32, weekly, physical-keyboard,20,0,1
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",42,1756255077889,1756255078187,t,84, weekly, physical-keyboard,21,0,1
5f29eff59714081a3594a331,prompt-to-image,0,6,4,Create an image of a third world war simulation. China and the US are leading the war,"[49,85]","[9,47]",43,1756255077980,1756255078148,h,72, weekly, physical-keyboard,22,0,1
