PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR
65fda4aa45ba55e983e2a2d9,prompt-to-text,0,6,6,A hill area where snow is falling and many tourists are there with family. They are playing with snow balls.,"[0,74]","[74,108]",0,1756268311659,1756268311916,Shift,16, monthly, physical-keyboard,0,1,0
65fda4aa45ba55e983e2a2d9,prompt-to-text,0,6,6,A hill area where snow is falling and many tourists are there with family. They are playing with snow balls.,"[0,74]","[74,108]",1,1756268311768,1756268311866,A,65, monthly, physical-keyboard,0,1,0
65fda4aa45ba55e983e2a2d9,prompt-to-text,0,6,6,A hill area where snow is falling and many tourists are there with family. They are playing with snow balls.,"[0,74]","[74,108]",2,1756268312029,1756268312125, ,32, monthly, physical-keyboard,0,1,0
65fda4aa45ba55e983e2a2d9,prompt-to-text,0,6,6,A hill area where snow is falling and many tourists are there with family. They are playing with snow balls.,"[0,74]","[74,108]",3,1756268312311,1756268312425,h,72, monthly, physical-keyboard,0,1,0
65fda4aa45ba55e983e2a2d9,prompt-to-text,0,6,6,A hill area where snow is falling and many tourists are there with family. They are playing with snow balls.,"[0,74]","[74,108]",4,1756268312522,1756268312631,i,73, monthly, physical-keyboard,0,1,0
65fda4aa45ba55e983e2a2d9,prompt-to-text,0,6,6,A hill area where snow is falling and many tourists are there with family. They are playing with snow balls.,"[0,74]","[74,108]",5,1756268312792,1756268312873,l,76, monthly, physical-keyboard,0,1,0
65fda4aa45ba55e983e2a2d9,prompt-to-text,0,6,6,A hill area where snow is falling and many tourists are there with family. They are playing with snow balls.,"[0,74]","[74,108]",6,1756268312937,1756268313027,l,76, monthly, physical-keyboard,0,1,0
65fda4aa45ba55e983e2a2d9,prompt-to-text,0,6,6,A hill area where snow is falling and many tourists are there with family. They are playing with snow balls.,"[0,74]","[74,108]",7,1756268315128,1756268315874,Backspace,8, monthly, physical-keyboard,0,1,0
65fda4aa45ba55e983e2a2d9,prompt-to-text,0,6,6,A hill area where snow is falling and many tourists are there with family. They are playing with snow balls.,"[0,74]","[74,108]",8,1756268315624,1756268324247,Backspace,8, monthly, physical-keyboard,0,1,0
65fda4aa45ba55e983e2a2d9,prompt-to-text,0,6,6,A hill area where snow is falling and many tourists are there with family. They are playing with snow balls.,"[0,74]","[74,108]",9,1756268315656,1756268348760,Backspace,8, monthly, physical-keyboard,0,1,0
65fda4aa45ba55e983e2a2d9,prompt-to-text,0,6,6,A hill area where snow is falling and many tourists are there with family. They are playing with snow balls.,"[0,74]","[74,108]",10,1756268315687,1756268349168,Backspace,8, monthly, physical-keyboard,0,1,0
65fda4aa45ba55e983e2a2d9,prompt-to-text,0,6,6,A hill area where snow is falling and many tourists are there with family. They are playing with snow balls.,"[0,74]","[74,108]",11,1756268315718,1756268353421,Backspace,8, monthly, physical-keyboard,0,1,0
65fda4aa45ba55e983e2a2d9,prompt-to-text,0,6,6,A hill area where snow is falling and many tourists are there with family. They are playing with snow balls.,"[0,74]","[74,108]",12,1756268315751,0,Backspace,8, monthly, physical-keyboard,0,1,0
65fda4aa45ba55e983e2a2d9,prompt-to-text,0,6,6,A hill area where snow is falling and many tourists are there with family. They are playing with snow balls.,"[0,74]","[74,108]",13,1756268315783,0,Backspace,8, monthly, physical-keyboard,0,1,0
