PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR
5c4f5967aac8be0001716a65,text-to-prompt,0,0,7,"create an email about a document submission reminder, let the person know that all documents for Q3 report must be due by Friday at noon and uploaded to the shared folder","[24,52];[79,136];[141,170];[0,15]","[54,78]",0,1756279326721,1756279326888,c,67, rarely, physical-keyboard,0,1,0
5c4f5967aac8be0001716a65,text-to-prompt,0,0,7,"create an email about a document submission reminder, let the person know that all documents for Q3 report must be due by Friday at noon and uploaded to the shared folder","[24,52];[79,136];[141,170];[0,15]","[54,78]",1,1756279326889,1756279326943,r,82, rarely, physical-keyboard,1,1,0
5c4f5967aac8be0001716a65,text-to-prompt,0,0,7,"create an email about a document submission reminder, let the person know that all documents for Q3 report must be due by Friday at noon and uploaded to the shared folder","[24,52];[79,136];[141,170];[0,15]","[54,78]",2,1756279326988,1756279327109,e,69, rarely, physical-keyboard,2,1,0
5c4f5967aac8be0001716a65,text-to-prompt,0,0,7,"create an email about a document submission reminder, let the person know that all documents for Q3 report must be due by Friday at noon and uploaded to the shared folder","[24,52];[79,136];[141,170];[0,15]","[54,78]",3,1756279327146,1756279327265,a,65, rarely, physical-keyboard,3,1,0
5c4f5967aac8be0001716a65,text-to-prompt,0,0,7,"create an email about a document submission reminder, let the person know that all documents for Q3 report must be due by Friday at noon and uploaded to the shared folder","[24,52];[79,136];[141,170];[0,15]","[54,78]",4,1756279327258,1756279327419,t,84, rarely, physical-keyboard,4,1,0
5c4f5967aac8be0001716a65,text-to-prompt,0,0,7,"create an email about a document submission reminder, let the person know that all documents for Q3 report must be due by Friday at noon and uploaded to the shared folder","[24,52];[79,136];[141,170];[0,15]","[54,78]",5,1756279327420,1756279327490,e,69, rarely, physical-keyboard,5,1,0
5c4f5967aac8be0001716a65,text-to-prompt,0,0,7,"create an email about a document submission reminder, let the person know that all documents for Q3 report must be due by Friday at noon and uploaded to the shared folder","[24,52];[79,136];[141,170];[0,15]","[54,78]",6,1756279327498,1756279327626, ,32, rarely, physical-keyboard,6,1,0
5c4f5967aac8be0001716a65,text-to-prompt,0,0,7,"create an email about a document submission reminder, let the person know that all documents for Q3 report must be due by Friday at noon and uploaded to the shared folder","[24,52];[79,136];[141,170];[0,15]","[54,78]",7,1756279327814,1756279327945,a,65, rarely, physical-keyboard,7,1,0
5c4f5967aac8be0001716a65,text-to-prompt,0,0,7,"create an email about a document submission reminder, let the person know that all documents for Q3 report must be due by Friday at noon and uploaded to the shared folder","[24,52];[79,136];[141,170];[0,15]","[54,78]",8,1756279327963,1756279328076,n,78, rarely, physical-keyboard,8,1,0
5c4f5967aac8be0001716a65,text-to-prompt,0,0,7,"create an email about a document submission reminder, let the person know that all documents for Q3 report must be due by Friday at noon and uploaded to the shared folder","[24,52];[79,136];[141,170];[0,15]","[54,78]",9,1756279328167,1756279328300, ,32, rarely, physical-keyboard,9,1,0
5c4f5967aac8be0001716a65,text-to-prompt,0,0,7,"create an email about a document submission reminder, let the person know that all documents for Q3 report must be due by Friday at noon and uploaded to the shared folder","[24,52];[79,136];[141,170];[0,15]","[54,78]",10,1756279329156,1756279329276,e,69, rarely, physical-keyboard,10,1,0
5c4f5967aac8be0001716a65,text-to-prompt,0,0,7,"create an email about a document submission reminder, let the person know that all documents for Q3 report must be due by Friday at noon and uploaded to the shared folder","[24,52];[79,136];[141,170];[0,15]","[54,78]",11,1756279329216,1756279329306,m,77, rarely, physical-keyboard,11,1,0
5c4f5967aac8be0001716a65,text-to-prompt,0,0,7,"create an email about a document submission reminder, let the person know that all documents for Q3 report must be due by Friday at noon and uploaded to the shared folder","[24,52];[79,136];[141,170];[0,15]","[54,78]",12,1756279329351,1756279329502,a,65, rarely, physical-keyboard,12,1,0
5c4f5967aac8be0001716a65,text-to-prompt,0,0,7,"create an email about a document submission reminder, let the person know that all documents for Q3 report must be due by Friday at noon and uploaded to the shared folder","[24,52];[79,136];[141,170];[0,15]","[54,78]",13,1756279329501,1756279329545,i,73, rarely, physical-keyboard,13,1,0
5c4f5967aac8be0001716a65,text-to-prompt,0,0,7,"create an email about a document submission reminder, let the person know that all documents for Q3 report must be due by Friday at noon and uploaded to the shared folder","[24,52];[79,136];[141,170];[0,15]","[54,78]",14,1756279329613,1756279329770,l,76, rarely, physical-keyboard,14,1,0
5c4f5967aac8be0001716a65,text-to-prompt,0,0,7,"create an email about a document submission reminder, let the person know that all documents for Q3 report must be due by Friday at noon and uploaded to the shared folder","[24,52];[79,136];[141,170];[0,15]","[54,78]",15,1756279329725,1756279329838, ,32, rarely, physical-keyboard,15,1,0
5c4f5967aac8be0001716a65,text-to-prompt,0,0,7,"create an email about a document submission reminder, let the person know that all documents for Q3 report must be due by Friday at noon and uploaded to the shared folder","[24,52];[79,136];[141,170];[0,15]","[54,78]",16,1756279329830,1756279330011,a,65, rarely, physical-keyboard,16,0,0
5c4f5967aac8be0001716a65,text-to-prompt,0,0,7,"create an email about a document submission reminder, let the person know that all documents for Q3 report must be due by Friday at noon and uploaded to the shared folder","[24,52];[79,136];[141,170];[0,15]","[54,78]",17,1756279330011,1756279330033,b,66, rarely, physical-keyboard,17,0,0
5c4f5967aac8be0001716a65,text-to-prompt,0,0,7,"create an email about a document submission reminder, let the person know that all documents for Q3 report must be due by Friday at noon and uploaded to the shared folder","[24,52];[79,136];[141,170];[0,15]","[54,78]",18,1756279330124,1756279330265,o,79, rarely, physical-keyboard,18,0,0
5c4f5967aac8be0001716a65,text-to-prompt,0,0,7,"create an email about a document submission reminder, let the person know that all documents for Q3 report must be due by Friday at noon and uploaded to the shared folder","[24,52];[79,136];[141,170];[0,15]","[54,78]",19,1756279330190,1756279330318,u,85, rarely, physical-keyboard,19,0,0
