filename,PARTICIPANT_ID,span_index,mean_dwell_ms,var_dwell_ms,median_dwell_ms,min_dwell_ms,max_dwell_ms,mean_flight_ms,var_flight_ms,median_flight_ms,min_flight_ms,max_flight_ms,label
experiment_6081728972120aa7f9685791_20250819162308.csv,6081728972120aa7f9685791,7,107.14285714285714,250.97959183673467,102.0,86.0,130.0,333.5,63221.583333333336,296.0,7.0,725.0,0
experiment_6081728972120aa7f9685791_20250819162308.csv,6081728972120aa7f9685791,8,109.0,529.0,109.0,86.0,132.0,92.0,0.0,92.0,92.0,92.0,0
experiment_6081728972120aa7f9685791_20250819162308.csv,6081728972120aa7f9685791,9,105.5,612.9166666666666,98.5,80.0,153.0,266.6,52955.04,156.0,132.0,725.0,0
experiment_6081728972120aa7f9685791_20250819162308.csv,6081728972120aa7f9685791,10,102.0,434.0,92.0,83.0,131.0,154.0,3025.0,154.0,99.0,209.0,0
experiment_6081728972120aa7f9685791_20250819162308.csv,6081728972120aa7f9685791,11,106.55555555555556,772.6913580246915,99.0,69.0,160.0,169.75,51325.9375,104.0,27.0,757.0,0
experiment_6081728972120aa7f9685791_20250819162308.csv,6081728972120aa7f9685791,12,117.33333333333333,124.22222222222223,115.0,105.0,132.0,198.0,19321.0,198.0,59.0,337.0,0
experiment_6081728972120aa7f9685791_20250819162308.csv,6081728972120aa7f9685791,13,120.66666666666667,153.55555555555554,118.0,107.0,137.0,42.0,324.0,42.0,24.0,60.0,0
experiment_6081728972120aa7f9685791_20250819162308.csv,6081728972120aa7f9685791,14,131.0,196.0,131.0,117.0,145.0,232.0,0.0,232.0,232.0,232.0,0
experiment_6081728972120aa7f9685791_20250819162308.csv,6081728972120aa7f9685791,15,91.16666666666667,771.8055555555555,81.0,62.0,146.0,123.0,830.0,109.0,92.0,173.0,0
experiment_6081728972120aa7f9685791_20250819162308.csv,6081728972120aa7f9685791,16,88.25,361.6875,83.5,67.0,119.0,221.33333333333334,38502.88888888888,139.0,33.0,492.0,0
experiment_6081728972120aa7f9685791_20250819162308.csv,6081728972120aa7f9685791,17,92.83333333333333,642.9722222222223,101.0,33.0,131.0,193.8181818181818,43250.87603305785,106.0,46.0,705.0,0
experiment_6081728972120aa7f9685791_20250819162308.csv,6081728972120aa7f9685791,19,90.92857142857143,1022.2091836734695,89.0,24.0,152.0,291.7692307692308,121152.1775147929,153.0,56.0,1347.0,0
experiment_6081728972120aa7f9685791_20250819162308.csv,6081728972120aa7f9685791,20,102.0,229.5,96.5,89.0,126.0,298.0,84828.66666666667,116.0,69.0,709.0,0
experiment_6081728972120aa7f9685791_20250819162308.csv,6081728972120aa7f9685791,21,100.0,256.0,100.0,84.0,116.0,138.0,0.0,138.0,138.0,138.0,0
experiment_6081728972120aa7f9685791_20250819162308.csv,6081728972120aa7f9685791,22,111.66666666666667,16.22222222222222,114.0,106.0,115.0,41.5,812.25,41.5,13.0,70.0,0
experiment_6081728972120aa7f9685791_20250819162308.csv,6081728972120aa7f9685791,23,117.0,522.0,116.5,87.0,164.0,344.7142857142857,87818.7755102041,112.0,69.0,737.0,0
experiment_6081728972120aa7f9685791_20250819162308.csv,6081728972120aa7f9685791,24,85.57142857142857,722.2448979591837,92.0,28.0,115.0,604.1666666666666,357225.80555555556,408.5,60.0,1727.0,0
experiment_6081728972120aa7f9685791_20250819162608.csv,6081728972120aa7f9685791,6,103.83333333333333,425.1388888888889,101.5,81.0,144.0,155.8,32789.759999999995,88.0,26.0,514.0,0
experiment_6081728972120aa7f9685791_20250819162608.csv,6081728972120aa7f9685791,7,113.5,326.75,110.0,94.0,140.0,154.33333333333334,10182.888888888889,86.0,80.0,297.0,0
experiment_6081728972120aa7f9685791_20250819162608.csv,6081728972120aa7f9685791,8,111.8,252.16,108.0,94.0,140.0,196.0,8573.0,178.0,91.0,337.0,0
experiment_6081728972120aa7f9685791_20250819162608.csv,6081728972120aa7f9685791,9,100.8,921.36,87.0,80.0,161.0,175.25,11603.6875,156.0,49.0,340.0,0
experiment_6081728972120aa7f9685791_20250819162608.csv,6081728972120aa7f9685791,10,105.66666666666667,8.222222222222221,106.0,102.0,109.0,39.0,1.0,39.0,38.0,40.0,0
experiment_6081728972120aa7f9685791_20250819162608.csv,6081728972120aa7f9685791,11,96.6,231.84,97.5,77.0,116.0,134.22222222222223,14033.728395061727,118.0,33.0,443.0,0
experiment_6081728972120aa7f9685791_20250819162608.csv,6081728972120aa7f9685791,12,106.71428571428571,1549.6326530612246,96.0,52.0,166.0,392.6666666666667,243941.8888888889,155.0,92.0,1476.0,1
experiment_6081728972120aa7f9685791_20250819162608.csv,6081728972120aa7f9685791,13,104.16666666666667,130.47222222222223,108.5,84.0,115.0,136.0,9300.4,133.0,16.0,302.0,1
experiment_6081728972120aa7f9685791_20250819162608.csv,6081728972120aa7f9685791,15,98.33333333333333,351.88888888888886,99.5,65.0,127.0,988.4,1896521.8399999999,207.0,128.0,3700.0,0
experiment_6081728972120aa7f9685791_20250819162608.csv,6081728972120aa7f9685791,16,113.5,373.65,122.0,75.0,143.0,235.11111111111111,20378.765432098768,192.0,77.0,509.0,0
experiment_6081728972120aa7f9685791_20250819162608.csv,6081728972120aa7f9685791,17,93.0,25.0,93.0,88.0,98.0,184.0,0.0,184.0,184.0,184.0,0
experiment_6081728972120aa7f9685791_20250819162608.csv,6081728972120aa7f9685791,18,135.66666666666666,93.55555555555554,142.0,122.0,143.0,79.5,12.25,79.5,76.0,83.0,0
experiment_6081728972120aa7f9685791_20250819162608.csv,6081728972120aa7f9685791,19,103.5,310.5,100.0,82.0,137.0,527.2857142857143,386838.20408163266,182.0,30.0,1745.0,0
experiment_6081728972120aa7f9685791_20250819162608.csv,6081728972120aa7f9685791,20,95.75,191.6875,90.0,82.0,120.0,248.42857142857142,22238.530612244904,152.0,98.0,488.0,0
experiment_6081728972120aa7f9685791_20250819162905.csv,6081728972120aa7f9685791,0,106.66666666666667,161.55555555555554,105.0,92.0,123.0,212.0,15625.0,212.0,87.0,337.0,0
experiment_6081728972120aa7f9685791_20250819162905.csv,6081728972120aa7f9685791,1,104.33333333333333,302.22222222222223,101.5,83.0,140.0,240.4,51005.44,72.0,36.0,582.0,0
experiment_6081728972120aa7f9685791_20250819162905.csv,6081728972120aa7f9685791,2,101.0,344.85714285714283,108.0,72.0,133.0,141.83333333333334,5794.805555555556,105.0,64.0,284.0,0
experiment_6081728972120aa7f9685791_20250819162905.csv,6081728972120aa7f9685791,3,146.5,210.25,146.5,132.0,161.0,324.0,0.0,324.0,324.0,324.0,0
experiment_6081728972120aa7f9685791_20250819162905.csv,6081728972120aa7f9685791,4,86.83333333333333,629.8055555555555,86.5,44.0,127.0,399.2,349444.56,111.0,44.0,1578.0,0
experiment_6081728972120aa7f9685791_20250819162905.csv,6081728972120aa7f9685791,5,103.8,67.76,101.0,97.0,120.0,172.75,18634.1875,134.0,27.0,396.0,0
experiment_6081728972120aa7f9685791_20250819162905.csv,6081728972120aa7f9685791,6,107.11111111111111,1192.320987654321,103.0,69.0,191.0,123.5,11021.75,86.0,21.0,321.0,0
experiment_6081728972120aa7f9685791_20250819162905.csv,6081728972120aa7f9685791,7,132.0,289.0,132.0,115.0,149.0,217.0,0.0,217.0,217.0,217.0,0
experiment_6081728972120aa7f9685791_20250819162905.csv,6081728972120aa7f9685791,8,106.33333333333333,789.1111111111111,116.0,60.0,144.0,462.5,134894.0,335.0,54.0,1138.0,0
experiment_6081728972120aa7f9685791_20250819162905.csv,6081728972120aa7f9685791,9,86.22222222222223,264.17283950617286,80.0,70.0,128.0,154.0,5565.0,125.5,65.0,308.0,0
experiment_6081728972120aa7f9685791_20250819162905.csv,6081728972120aa7f9685791,10,94.75,177.1875,89.0,84.0,117.0,81.0,3986.0,68.0,11.0,164.0,1
experiment_6081728972120aa7f9685791_20250819162905.csv,6081728972120aa7f9685791,11,90.8,601.3599999999999,80.0,71.0,137.0,184.75,13453.6875,126.5,102.0,384.0,1
experiment_6081728972120aa7f9685791_20250819162905.csv,6081728972120aa7f9685791,12,79.25,177.1875,79.5,61.0,97.0,84.33333333333333,1274.888888888889,106.0,34.0,113.0,1
experiment_6081728972120aa7f9685791_20250819162905.csv,6081728972120aa7f9685791,13,1965.0,11721427.894736841,123.0,72.0,8942.0,1973.7222222222222,11565046.533950618,126.5,13.0,8506.0,1
experiment_6081728972120aa7f9685791_20250819162905.csv,6081728972120aa7f9685791,14,6720.95,178545349.34750003,143.0,48.0,42476.0,7121.526315789473,171658091.93351802,781.0,56.0,40487.0,1
experiment_6081728972120aa7f9685791_20250819162905.csv,6081728972120aa7f9685791,15,120.66666666666667,28.222222222222218,121.0,114.0,127.0,376.5,420.25,376.5,356.0,397.0,0
experiment_6081728972120aa7f9685791_20250819162905.csv,6081728972120aa7f9685791,16,102.16666666666667,294.47222222222223,97.5,84.0,129.0,66.6,1431.04,58.0,22.0,115.0,0
experiment_6081728972120aa7f9685791_20250819162905.csv,6081728972120aa7f9685791,17,55.0,384.0,55.0,31.0,79.0,109.5,4970.25,109.5,39.0,180.0,0
experiment_6081728972120aa7f9685791_20250819162905.csv,6081728972120aa7f9685791,18,91.33333333333333,420.5555555555556,85.0,68.0,130.0,370.2,170080.55999999997,133.0,61.0,1164.0,0
experiment_6081728972120aa7f9685791_20250819162905.csv,6081728972120aa7f9685791,19,89.5,25.25,90.5,82.0,95.0,252.66666666666666,59944.222222222226,112.0,49.0,597.0,0
experiment_6081728972120aa7f9685791_20250819162905.csv,6081728972120aa7f9685791,20,105.28571428571429,501.34693877551024,102.0,69.0,135.0,597.6666666666666,729896.5555555556,234.5,51.0,2480.0,0
experiment_6081728972120aa7f9685791_20250819162905.csv,6081728972120aa7f9685791,21,122.5,462.25,122.5,101.0,144.0,351.0,0.0,351.0,351.0,351.0,0
experiment_6081728972120aa7f9685791_20250819162905.csv,6081728972120aa7f9685791,22,156.0,0.0,156.0,156.0,156.0,,,,,,0
experiment_6081728972120aa7f9685791_20250819162905.csv,6081728972120aa7f9685791,23,114.33333333333333,167.88888888888889,116.5,91.0,131.0,603.6,568059.4400000001,160.0,24.0,2044.0,0
experiment_6081728972120aa7f9685791_20250819162905.csv,6081728972120aa7f9685791,24,88.0,119.0,89.0,74.0,107.0,84.0,720.4,96.0,32.0,108.0,0
experiment_6081728972120aa7f9685791_20250819162905.csv,6081728972120aa7f9685791,25,97.66666666666667,157.88888888888889,100.0,77.0,111.0,99.6,695.4399999999999,99.0,69.0,134.0,0
experiment_6081728972120aa7f9685791_20250819162905.csv,6081728972120aa7f9685791,27,116.0,530.8,120.0,88.0,150.0,135.5,81.25,135.5,126.0,145.0,1
experiment_6081728972120aa7f9685791_20250819162905.csv,6081728972120aa7f9685791,28,95.66666666666667,112.8888888888889,95.0,83.0,109.0,298.5,17292.25,298.5,167.0,430.0,1
experiment_6081728972120aa7f9685791_20250819162905.csv,6081728972120aa7f9685791,29,99.375,61.984375,99.0,87.0,111.0,106.57142857142857,889.9591836734695,109.0,53.0,154.0,1
experiment_6081728972120aa7f9685791_20250819163340.csv,6081728972120aa7f9685791,0,118.5,432.9166666666667,114.5,91.0,158.0,661.4,227911.44,386.0,168.0,1485.0,0
experiment_6081728972120aa7f9685791_20250819163340.csv,6081728972120aa7f9685791,1,97.57142857142857,1094.2448979591836,111.0,27.0,138.0,292.0,114166.33333333333,153.0,87.0,1043.0,0
experiment_6081728972120aa7f9685791_20250819163340.csv,6081728972120aa7f9685791,2,103.66666666666667,765.1111111111112,93.0,66.0,165.0,187.25,14282.9375,181.5,6.0,341.0,0
experiment_6081728972120aa7f9685791_20250819163340.csv,6081728972120aa7f9685791,3,111.5,42.25,111.5,105.0,118.0,14.0,0.0,14.0,14.0,14.0,0
experiment_6081728972120aa7f9685791_20250819163340.csv,6081728972120aa7f9685791,4,103.0,0.0,103.0,103.0,103.0,,,,,,0
experiment_6081728972120aa7f9685791_20250819163340.csv,6081728972120aa7f9685791,5,85.0,340.6666666666667,91.0,60.0,104.0,76.5,272.25,76.5,60.0,93.0,0
experiment_6081728972120aa7f9685791_20250819163340.csv,6081728972120aa7f9685791,6,104.25,208.6875,105.0,87.0,120.0,95.0,2762.0,64.0,52.0,169.0,0
experiment_6081728972120aa7f9685791_20250819163340.csv,6081728972120aa7f9685791,7,92.75,659.6875,99.5,52.0,120.0,207.66666666666666,14467.555555555555,137.0,109.0,377.0,0
experiment_6081728972120aa7f9685791_20250819163340.csv,6081728972120aa7f9685791,8,84.4,135.04000000000002,83.0,71.0,104.0,98.5,1027.25,109.5,45.0,130.0,0
experiment_6081728972120aa7f9685791_20250819163340.csv,6081728972120aa7f9685791,9,102.0,424.0,107.0,79.0,135.0,79.75,1521.1875,78.5,38.0,124.0,0
experiment_6081728972120aa7f9685791_20250819163340.csv,6081728972120aa7f9685791,25,104.0,420.6666666666667,104.0,57.0,138.0,148.875,9361.359375,129.0,15.0,364.0,1
experiment_6081728972120aa7f9685791_20250819163340.csv,6081728972120aa7f9685791,26,97.66666666666667,229.88888888888883,95.5,74.0,121.0,230.6,16198.64,268.0,48.0,421.0,1
experiment_6081728972120aa7f9685791_20250819163538.csv,6081728972120aa7f9685791,0,146.0,0.0,146.0,146.0,146.0,,,,,,1
experiment_6081728972120aa7f9685791_20250819163538.csv,6081728972120aa7f9685791,1,107.6923076923077,357.59763313609466,105.0,83.0,147.0,501.6666666666667,386581.0555555555,211.5,41.0,2260.0,1
experiment_6081728972120aa7f9685791_20250819163538.csv,6081728972120aa7f9685791,2,103.75,454.1875,106.0,75.0,128.0,48.666666666666664,541.5555555555555,49.0,20.0,77.0,1
experiment_6081728972120aa7f9685791_20250819163538.csv,6081728972120aa7f9685791,3,112.41666666666667,671.4097222222222,102.5,81.0,175.0,697.0,657047.0909090909,286.0,92.0,2875.0,1
experiment_6081728972120aa7f9685791_20250819163538.csv,6081728972120aa7f9685791,4,129.5,20.25,129.5,125.0,134.0,24.0,0.0,24.0,24.0,24.0,1
experiment_6081728972120aa7f9685791_20250819163538.csv,6081728972120aa7f9685791,5,102.8,438.96000000000004,108.0,77.0,132.0,536.25,423946.1875,199.5,92.0,1654.0,1
experiment_6081728972120aa7f9685791_20250819163538.csv,6081728972120aa7f9685791,7,95.16666666666667,283.97222222222223,93.0,74.0,125.0,225.1818181818182,28098.330578512392,135.0,30.0,595.0,0
experiment_6081728972120aa7f9685791_20250819163538.csv,6081728972120aa7f9685791,8,90.71428571428571,433.06122448979596,84.0,63.0,119.0,91.0,1778.6666666666667,96.0,16.0,155.0,0
experiment_6081728972120aa7f9685791_20250819163538.csv,6081728972120aa7f9685791,9,98.5,166.25,96.0,85.0,117.0,232.33333333333334,70650.88888888888,56.0,33.0,608.0,0
experiment_6081728972120aa7f9685791_20250819163538.csv,6081728972120aa7f9685791,10,123.4,295.03999999999996,124.0,99.0,152.0,252.5,53056.25,160.0,47.0,643.0,0
experiment_6081728972120aa7f9685791_20250819163538.csv,6081728972120aa7f9685791,11,112.375,890.734375,102.5,76.0,156.0,214.57142857142858,45311.67346938775,162.0,17.0,705.0,0
experiment_6081728972120aa7f9685791_20250819163538.csv,6081728972120aa7f9685791,12,106.5,90.25,106.5,97.0,116.0,75.0,0.0,75.0,75.0,75.0,0
experiment_6081728972120aa7f9685791_20250819163538.csv,6081728972120aa7f9685791,13,117.53846153846153,963.7869822485206,109.0,68.0,189.0,249.41666666666666,48524.909722222226,123.5,79.0,737.0,0
experiment_6081728972120aa7f9685791_20250819163538.csv,6081728972120aa7f9685791,15,89.16666666666667,316.47222222222223,93.0,56.0,109.0,127.4,15495.039999999999,71.0,32.0,372.0,1
experiment_6081728972120aa7f9685791_20250819163538.csv,6081728972120aa7f9685791,16,84.5,40.25,85.5,75.0,92.0,93.0,3658.6666666666665,89.0,21.0,169.0,1
experiment_6081728972120aa7f9685791_20250819163538.csv,6081728972120aa7f9685791,17,108.0,316.6666666666667,118.0,83.0,123.0,258.5,53130.25,258.5,28.0,489.0,1
experiment_6081728972120aa7f9685791_20250819163538.csv,6081728972120aa7f9685791,18,130.5,351.25,129.0,109.0,155.0,81.33333333333333,4078.2222222222226,60.0,16.0,168.0,0
experiment_6081728972120aa7f9685791_20250819163538.csv,6081728972120aa7f9685791,19,100.57142857142857,304.2448979591837,102.0,79.0,136.0,211.0,16235.333333333334,144.0,104.0,437.0,0
experiment_6081728972120aa7f9685791_20250819164215.csv,6081728972120aa7f9685791,0,124.27272727272727,1172.01652892562,116.0,81.0,210.0,298.5,107337.65,151.5,2.0,1117.0,0
experiment_6081728972120aa7f9685791_20250819164215.csv,6081728972120aa7f9685791,1,103.0,120.0,100.0,92.0,124.0,103.5,2458.25,108.5,41.0,156.0,0
experiment_6081728972120aa7f9685791_20250819164215.csv,6081728972120aa7f9685791,2,118.18181818181819,415.96694214876027,117.0,82.0,155.0,122.6,14916.839999999997,80.5,20.0,408.0,0
experiment_6081728972120aa7f9685791_20250819164215.csv,6081728972120aa7f9685791,3,93.5,6.25,93.5,91.0,96.0,326.0,0.0,326.0,326.0,326.0,0
experiment_6081728972120aa7f9685791_20250819164215.csv,6081728972120aa7f9685791,4,85.33333333333333,152.22222222222223,80.0,72.0,108.0,93.2,2548.96,93.0,9.0,162.0,0
experiment_6081728972120aa7f9685791_20250819164215.csv,6081728972120aa7f9685791,5,104.33333333333333,206.66666666666666,108.0,80.0,125.0,153.875,19386.109375,93.0,43.0,496.0,1
experiment_6081728972120aa7f9685791_20250819164215.csv,6081728972120aa7f9685791,6,101.27272727272727,264.19834710743805,99.0,80.0,138.0,379.9,216461.49,113.5,65.0,1620.0,1
experiment_6081728972120aa7f9685791_20250819164215.csv,6081728972120aa7f9685791,9,102.5,106.91666666666667,106.5,85.0,116.0,147.6,10315.84,116.0,49.0,341.0,1
experiment_6081728972120aa7f9685791_20250819164215.csv,6081728972120aa7f9685791,10,119.75,165.1875,117.0,105.0,140.0,157.0,326.0,149.0,140.0,182.0,1
experiment_6081728972120aa7f9685791_20250819164558.csv,6081728972120aa7f9685791,0,108.0,2026.3333333333333,83.0,63.0,191.0,273.0,117144.8,125.0,16.0,950.0,0
experiment_6081728972120aa7f9685791_20250819164558.csv,6081728972120aa7f9685791,1,101.0,0.0,101.0,101.0,101.0,,,,,,0
experiment_6081728972120aa7f9685791_20250819164558.csv,6081728972120aa7f9685791,2,108.4,213.84,100.0,94.0,129.0,166.75,3784.6875,158.0,104.0,247.0,0
experiment_6081728972120aa7f9685791_20250819164558.csv,6081728972120aa7f9685791,3,98.44444444444444,196.46913580246914,98.0,70.0,117.0,234.5,34450.75,157.0,16.0,528.0,0
experiment_6081728972120aa7f9685791_20250819164558.csv,6081728972120aa7f9685791,4,98.6,280.64,99.0,79.0,121.0,256.25,83211.1875,97.0,76.0,755.0,0
experiment_6081728972120aa7f9685791_20250819164558.csv,6081728972120aa7f9685791,5,109.0,0.0,109.0,109.0,109.0,,,,,,0
experiment_6081728972120aa7f9685791_20250819164558.csv,6081728972120aa7f9685791,6,100.33333333333333,26.888888888888886,104.0,93.0,104.0,131.5,342.25,131.5,113.0,150.0,0
experiment_6081728972120aa7f9685791_20250819164558.csv,6081728972120aa7f9685791,7,89.5,0.25,89.5,89.0,90.0,146.0,0.0,146.0,146.0,146.0,0
experiment_6081728972120aa7f9685791_20250819164558.csv,6081728972120aa7f9685791,8,105.2,700.5600000000001,107.0,68.0,142.0,137.25,4928.1875,134.5,49.0,231.0,0
experiment_6081728972120aa7f9685791_20250819164558.csv,6081728972120aa7f9685791,9,124.66666666666667,1448.2222222222224,116.0,83.0,175.0,464.0,145161.0,464.0,83.0,845.0,1
experiment_6081728972120aa7f9685791_20250819164558.csv,6081728972120aa7f9685791,10,100.0,352.0,113.0,68.0,117.0,182.83333333333334,17262.138888888887,161.5,29.0,423.0,1
experiment_6081728972120aa7f9685791_20250819164558.csv,6081728972120aa7f9685791,11,109.83333333333333,589.638888888889,106.0,64.0,146.0,153.0,27833.636363636364,93.0,18.0,537.0,1
experiment_6081728972120aa7f9685791_20250819164558.csv,6081728972120aa7f9685791,12,115.0,0.0,115.0,115.0,115.0,,,,,,1
experiment_6081728972120aa7f9685791_20250819164558.csv,6081728972120aa7f9685791,13,91.25,73.6875,92.5,78.0,102.0,103.66666666666667,5244.222222222222,56.0,49.0,206.0,1
experiment_6081728972120aa7f9685791_20250819164558.csv,6081728972120aa7f9685791,14,89.75,52.1875,88.5,82.0,100.0,72.0,664.6666666666666,85.0,36.0,95.0,1
experiment_6081728972120aa7f9685791_20250819164558.csv,6081728972120aa7f9685791,15,115.66666666666667,416.8888888888889,127.0,87.0,133.0,84.5,240.25,84.5,69.0,100.0,1
experiment_6081728972120aa7f9685791_20250819164558.csv,6081728972120aa7f9685791,16,80.75,88.6875,80.5,70.0,92.0,148.66666666666666,150.88888888888889,141.0,139.0,166.0,1
experiment_6081728972120aa7f9685791_20250819164558.csv,6081728972120aa7f9685791,17,120.0,0.0,120.0,120.0,120.0,,,,,,1
experiment_6081728972120aa7f9685791_20250819164558.csv,6081728972120aa7f9685791,18,108.5,725.8214285714286,103.5,76.0,156.0,98.3076923076923,4462.828402366864,96.0,9.0,248.0,1
experiment_6081728972120aa7f9685791_20250819164558.csv,6081728972120aa7f9685791,19,111.25,47.1875,113.0,101.0,118.0,131.33333333333334,3712.888888888889,154.0,48.0,192.0,1
experiment_6081728972120aa7f9685791_20250819164558.csv,6081728972120aa7f9685791,20,89.0,200.66666666666666,80.0,78.0,109.0,118.0,784.0,118.0,90.0,146.0,1
experiment_6081728972120aa7f9685791_20250819164558.csv,6081728972120aa7f9685791,21,95.0,196.0,95.0,81.0,109.0,47.0,0.0,47.0,47.0,47.0,1
experiment_6081728972120aa7f9685791_20250819164558.csv,6081728972120aa7f9685791,22,95.66666666666667,16.88888888888889,95.0,91.0,101.0,141.0,64.0,141.0,133.0,149.0,1
experiment_6081728972120aa7f9685791_20250819164558.csv,6081728972120aa7f9685791,23,106.33333333333333,389.5555555555556,103.0,84.0,132.0,41.5,0.25,41.5,41.0,42.0,1
experiment_6081728972120aa7f9685791_20250819164558.csv,6081728972120aa7f9685791,24,95.5,992.25,95.5,64.0,127.0,80.0,0.0,80.0,80.0,80.0,1
experiment_6081728972120aa7f9685791_20250819164558.csv,6081728972120aa7f9685791,25,86.0,0.0,86.0,86.0,86.0,,,,,,1
experiment_6081728972120aa7f9685791_20250819164558.csv,6081728972120aa7f9685791,26,81.0,34.666666666666664,83.0,73.0,87.0,46.5,210.25,46.5,32.0,61.0,1
experiment_6081728972120aa7f9685791_20250819164558.csv,6081728972120aa7f9685791,27,80.2,269.36,70.0,62.0,101.0,191.5,9607.25,190.0,82.0,304.0,1
experiment_6081728972120aa7f9685791_20250819164558.csv,6081728972120aa7f9685791,28,94.4,393.84000000000003,91.0,74.0,128.0,202.0,5591.5,191.5,114.0,311.0,1
experiment_6081728972120aa7f9685791_20250819164901.csv,6081728972120aa7f9685791,0,3643.3333333333335,85416864.05555557,107.0,61.0,28243.0,3848.5652173913045,88009411.1153119,123.0,0.0,28212.0,0
experiment_6081728972120aa7f9685791_20250819164901.csv,6081728972120aa7f9685791,1,103.0,0.0,103.0,103.0,103.0,,,,,,0
experiment_6081728972120aa7f9685791_20250819164901.csv,6081728972120aa7f9685791,2,92.0,181.6,85.0,80.0,117.0,108.25,7436.1875,100.0,5.0,228.0,0
experiment_6081728972120aa7f9685791_20250819164901.csv,6081728972120aa7f9685791,3,109.0,275.6,107.0,85.0,132.0,136.25,7207.1875,115.0,48.0,267.0,0
experiment_6081728972120aa7f9685791_20250819164901.csv,6081728972120aa7f9685791,4,87.0,0.0,87.0,87.0,87.0,,,,,,0
experiment_6081728972120aa7f9685791_20250819164901.csv,6081728972120aa7f9685791,5,86.66666666666667,27.555555555555557,89.5,78.0,91.0,239.6,100653.43999999999,103.0,27.0,871.0,0
experiment_6081728972120aa7f9685791_20250819164901.csv,6081728972120aa7f9685791,6,90.25,217.1875,90.5,72.0,108.0,344.0,30328.666666666668,380.0,115.0,537.0,0
experiment_6081728972120aa7f9685791_20250819164901.csv,6081728972120aa7f9685791,7,108.33333333333333,568.2222222222222,93.0,90.0,142.0,160.5,3306.25,160.5,103.0,218.0,0
experiment_6081728972120aa7f9685791_20250819164901.csv,6081728972120aa7f9685791,8,96.8,172.16,98.0,76.0,114.0,226.25,17442.6875,242.5,59.0,361.0,0
experiment_6081728972120aa7f9685791_20250819164901.csv,6081728972120aa7f9685791,9,83.71428571428571,37.632653061224495,81.0,76.0,94.0,450.6666666666667,393559.2222222222,180.0,17.0,1832.0,0
experiment_6081728972120aa7f9685791_20250819164901.csv,6081728972120aa7f9685791,10,99.5,6.25,99.5,97.0,102.0,53.0,0.0,53.0,53.0,53.0,0
experiment_6081728972120aa7f9685791_20250819164901.csv,6081728972120aa7f9685791,11,100.0,0.0,100.0,100.0,100.0,,,,,,0
experiment_6081728972120aa7f9685791_20250819164901.csv,6081728972120aa7f9685791,12,88.6,316.64,92.5,59.0,116.0,96.55555555555556,3784.913580246914,89.0,19.0,252.0,0
experiment_6081728972120aa7f9685791_20250819164901.csv,6081728972120aa7f9685791,15,102.0,477.14285714285717,100.0,66.0,131.0,140.5,26575.25,77.0,11.0,480.0,1
experiment_6081728972120aa7f9685791_20250819164901.csv,6081728972120aa7f9685791,16,100.0,890.25,95.0,59.0,168.0,187.28571428571428,35929.0612244898,131.0,46.0,638.0,1
experiment_6081728972120aa7f9685791_20250819164901.csv,6081728972120aa7f9685791,17,106.9,739.8900000000001,107.5,66.0,140.0,133.55555555555554,7896.246913580247,124.0,15.0,336.0,1
experiment_6081728972120aa7f9685791_20250819164901.csv,6081728972120aa7f9685791,18,81.2,484.55999999999995,80.0,47.0,109.0,86.75,1790.6875,102.0,16.0,127.0,1
experiment_60984a1b0cce76d16c4ca781_20250826200447.csv,60984a1b0cce76d16c4ca781,0,105.4,670.24,119.0,64.0,136.0,108.0,3280.0,128.0,16.0,160.0,1
experiment_60984a1b0cce76d16c4ca781_20250826200447.csv,60984a1b0cce76d16c4ca781,1,96.0,0.0,96.0,96.0,96.0,,,,,,1
experiment_60984a1b0cce76d16c4ca781_20250826200447.csv,60984a1b0cce76d16c4ca781,2,97.33333333333333,424.8888888888889,92.0,72.0,144.0,112.0,18490.18181818182,48.0,8.0,392.0,1
experiment_60984a1b0cce76d16c4ca781_20250826200447.csv,60984a1b0cce76d16c4ca781,3,111.5,641.75,104.0,88.0,160.0,198.28571428571428,47286.20408163265,56.0,32.0,616.0,1
experiment_60984a1b0cce76d16c4ca781_20250826200447.csv,60984a1b0cce76d16c4ca781,4,91.55555555555556,399.8024691358025,96.0,56.0,120.0,180.0,37952.0,88.0,8.0,576.0,1
experiment_60984a1b0cce76d16c4ca781_20250826200447.csv,60984a1b0cce76d16c4ca781,9,84.0,16.0,84.0,80.0,88.0,672.0,0.0,672.0,672.0,672.0,0
experiment_60984a1b0cce76d16c4ca781_20250826200447.csv,60984a1b0cce76d16c4ca781,10,117.16666666666667,1346.8055555555554,96.0,87.0,176.0,63.8,646.56,56.0,40.0,112.0,0
experiment_60984a1b0cce76d16c4ca781_20250826200447.csv,60984a1b0cce76d16c4ca781,11,88.72727272727273,133.28925619834712,88.0,72.0,112.0,47.2,2732.1600000000003,20.0,0.0,160.0,0
experiment_60984a1b0cce76d16c4ca781_20250826200447.csv,60984a1b0cce76d16c4ca781,12,80.0,42.666666666666664,80.0,72.0,88.0,56.0,256.0,56.0,40.0,72.0,0
experiment_60984a1b0cce76d16c4ca781_20250826200447.csv,60984a1b0cce76d16c4ca781,13,90.33333333333333,10.888888888888888,88.0,88.0,95.0,4.5,12.25,4.5,1.0,8.0,0
