filename,PARTICIPANT_ID,words,mean_dwell_confident_ms,mean_flight_confident_ms,mean_dwell_unconfident_ms,mean_flight_unconfident_ms
experiment_5bf368846edd7200017136c7_20250819173531.csv,5bf368846edd7200017136c7,14,122.70238095238095,118.08055555555556,145.2,30.25
experiment_5bf368846edd7200017136c7_20250819173657.csv,5bf368846edd7200017136c7,23,130.66782106782108,87.57575757575758,132.4,92.0
experiment_5bf368846edd7200017136c7_20250819173744.csv,5bf368846edd7200017136c7,7,113.10000000000001,43.55555555555555,116.4,39.0
experiment_5c4f5967aac8be0001716a65_20250827072337.csv,5c4f5967aac8be0001716a65,31,117.25416149068325,175.82816205533598,109.38333333333333,73.96666666666667
experiment_5c4f5967aac8be0001716a65_20250827072604.csv,5c4f5967aac8be0001716a65,31,276.9747023809524,561.428787878788,125.39325396825396,110.32361111111112
experiment_5c4f5967aac8be0001716a65_20250827072740.csv,5c4f5967aac8be0001716a65,21,136.49015262515263,262.0378787878788,121.2822222222222,144.25
experiment_5c4f5967aac8be0001716a65_20250827072858.csv,5c4f5967aac8be0001716a65,12,160.5,99.75,149.375,163.03826086956525
experiment_5c4f5967aac8be0001716a65_20250827073017.csv,5c4f5967aac8be0001716a65,29,411.8125,182.825,123.13180952380954,102.87166666666667
experiment_5c4f5967aac8be0001716a65_20250827073135.csv,5c4f5967aac8be0001716a65,31,112.23422459893048,86.75,119.60000000000001,64.6875
experiment_5c4f5967aac8be0001716a65_20250827073247.csv,5c4f5967aac8be0001716a65,29,115.34683195592287,76.37122507122507,130.4063492063492,123.16666666666669
experiment_5c4f5967aac8be0001716a65_20250827073348.csv,5c4f5967aac8be0001716a65,22,127.89748677248674,75.13809523809525,720.8600529100528,125.02579365079366
experiment_5caa534a19731a00190bb935_20250826134753.csv,5caa534a19731a00190bb935,19,85.08333333333334,567.3976190476191,78.86289682539682,476.312380952381
experiment_5caa534a19731a00190bb935_20250826134934.csv,5caa534a19731a00190bb935,25,88.8619696969697,187.26,82.18125,209.44557823129253
experiment_5caa534a19731a00190bb935_20250826135056.csv,5caa534a19731a00190bb935,24,79.29004329004329,129.6,82.49029047875203,155.69615384615383
experiment_5caa534a19731a00190bb935_20250826135247.csv,5caa534a19731a00190bb935,22,98.39153846153847,258.3958333333333,76.34560185185185,150.66369047619048
experiment_5caa534a19731a00190bb935_20250826135512.csv,5caa534a19731a00190bb935,37,80.22857142857143,106.2361111111111,76.00145819093187,143.84853801169592
experiment_5caa534a19731a00190bb935_20250826135711.csv,5caa534a19731a00190bb935,28,81.88611111111112,184.359649122807,79.92743055555556,164.3891369047619
experiment_5caa534a19731a00190bb935_20250826135920.csv,5caa534a19731a00190bb935,22,74.5082621082621,146.74607323232323,80.88733333333333,263.99285395763656
experiment_5caa534a19731a00190bb935_20250826140059.csv,5caa534a19731a00190bb935,22,79.1739010989011,155.08816183816182,71.63796296296296,239.585582010582
experiment_5cab22cd68194f001511b2d6_20250826123221.csv,5cab22cd68194f001511b2d6,12,107.83292383292383,839.9444444444445,111.775,481.1
experiment_5cab22cd68194f001511b2d6_20250826123421.csv,5cab22cd68194f001511b2d6,16,590.6709790209791,227.18407407407406,105.60526315789474,133.29166666666666
experiment_5cab22cd68194f001511b2d6_20250826123618.csv,5cab22cd68194f001511b2d6,22,99.94814814814815,71.22,104.90625,70.33333333333334
experiment_5cab22cd68194f001511b2d6_20250826123817.csv,5cab22cd68194f001511b2d6,51,126.54306149732619,155.59838589981445,106.52777777777779,195.16296296296298
experiment_5cab22cd68194f001511b2d6_20250826124016.csv,5cab22cd68194f001511b2d6,54,102.54733624218919,119.3536567375277,95.39285714285715,71.19444444444444
experiment_5cab22cd68194f001511b2d6_20250826124150.csv,5cab22cd68194f001511b2d6,39,101.61759672619047,112.38534482758621,86.59259259259261,116.55555555555556
experiment_5cab22cd68194f001511b2d6_20250826124351.csv,5cab22cd68194f001511b2d6,43,103.9349537037037,189.93273809523808,94.3,105.33333333333333
experiment_5cab22cd68194f001511b2d6_20250826124438.csv,5cab22cd68194f001511b2d6,12,123.40208333333334,107.91428571428571,107.875,160.4
experiment_5ced66139b5b490001b688ed_20250819173629.csv,5ced66139b5b490001b688ed,16,99.0509523809524,292.3066666666667,143.33333333333334,1263.0
experiment_5ced66139b5b490001b688ed_20250819173808.csv,5ced66139b5b490001b688ed,41,91.94642857142857,38.11666666666667,97.0,96.375
experiment_5ced66139b5b490001b688ed_20250819173856.csv,5ced66139b5b490001b688ed,20,94.43055555555556,113.36666666666667,102.23333333333333,139.83333333333331
experiment_5ced66139b5b490001b688ed_20250819173958.csv,5ced66139b5b490001b688ed,25,101.19805194805194,102.3312925170068,92.61904761904762,108.71428571428571
experiment_5ced66139b5b490001b688ed_20250819174044.csv,5ced66139b5b490001b688ed,17,108.8,216.375,102.69444444444444,91.92857142857143
experiment_5ced66139b5b490001b688ed_20250819174211.csv,5ced66139b5b490001b688ed,29,109.74255952380952,172.79999999999998,98.57291666666666,357.5
experiment_5ced66139b5b490001b688ed_20250819174300.csv,5ced66139b5b490001b688ed,18,111.9,308.0,89.0,104.0
experiment_5ced66139b5b490001b688ed_20250819174412.csv,5ced66139b5b490001b688ed,30,101.58571428571427,91.22222222222221,97.99444444444444,43.547619047619044
experiment_5d3b0da8a884020001881773_20250827085711.csv,5d3b0da8a884020001881773,61,67.03267797017799,146.82414507469653,74.5952380952381,155.70833333333331
experiment_5d3b0da8a884020001881773_20250827085854.csv,5d3b0da8a884020001881773,30,73.54285714285714,110.575,67.39285714285714,94.4375
experiment_5d3b0da8a884020001881773_20250827085949.csv,5d3b0da8a884020001881773,24,70.22916666666667,109.89333333333335,68.59848484848484,90.1
experiment_5d3b0da8a884020001881773_20250827090043.csv,5d3b0da8a884020001881773,20,65.65079365079364,115.2,65.48611111111111,98.7125
experiment_5d3b0da8a884020001881773_20250827090418.csv,5d3b0da8a884020001881773,38,79.5691798941799,120.94507575757576,78.1235260770975,142.0625
experiment_5d3b0da8a884020001881773_20250827090613.csv,5d3b0da8a884020001881773,24,73.31627967991605,106.07666666666667,70.2547619047619,86.38131313131315
experiment_5d3b0da8a884020001881773_20250827090909.csv,5d3b0da8a884020001881773,26,72.2522435897436,115.15357142857141,66.25595238095238,98.22777777777777
experiment_5d3b0da8a884020001881773_20250827091048.csv,5d3b0da8a884020001881773,30,81.15818452380952,93.73639455782313,66.97222222222223,75.42323232323231
experiment_5d40a12f4994c40001e4b80c_20250826171318.csv,5d40a12f4994c40001e4b80c,23,88.24603174603175,245.8111111111111,76.14999999999999,188.7037037037037
experiment_5d40a12f4994c40001e4b80c_20250826171605.csv,5d40a12f4994c40001e4b80c,9,75.09850863422294,182.32638888888889,82.97222222222223,222.7
experiment_5d40a12f4994c40001e4b80c_20250826171829.csv,5d40a12f4994c40001e4b80c,9,84.58666666666666,155.25,88.26785714285714,192.04166666666666
experiment_5d40a12f4994c40001e4b80c_20250826172035.csv,5d40a12f4994c40001e4b80c,10,74.71428571428572,185.8,82.0375,230.20833333333334
experiment_5d40a12f4994c40001e4b80c_20250826172259.csv,5d40a12f4994c40001e4b80c,13,75.9436507936508,237.57777777777778,76.74074074074075,162.1875
experiment_5d40a12f4994c40001e4b80c_20250826172528.csv,5d40a12f4994c40001e4b80c,23,89.30882352941177,223.53973407544837,73.90833333333333,258.0
experiment_5d40a12f4994c40001e4b80c_20250826172723.csv,5d40a12f4994c40001e4b80c,16,75.89986772486773,160.7526455026455,84.65625,203.80180375180376
experiment_5d40a12f4994c40001e4b80c_20250826172853.csv,5d40a12f4994c40001e4b80c,11,91.22569444444444,211.54591836734696,76.08333333333334,133.0
experiment_5dafea4de40355001651fa2f_20250827072907.csv,5dafea4de40355001651fa2f,4,87.5,576.6666666666666,87.65423976608186,487.4007936507937
experiment_5dafea4de40355001651fa2f_20250827073139.csv,5dafea4de40355001651fa2f,16,87.91107142857143,240.98280423280423,91.69285714285715,317.625
experiment_5dafea4de40355001651fa2f_20250827073404.csv,5dafea4de40355001651fa2f,15,85.89801587301588,305.9166666666667,82.80714285714285,335.0875
experiment_5dafea4de40355001651fa2f_20250827073623.csv,5dafea4de40355001651fa2f,14,91.53333333333333,223.71666666666664,86.6104938271605,283.34166666666664
experiment_5dafea4de40355001651fa2f_20250827073851.csv,5dafea4de40355001651fa2f,21,84.14656084656085,310.0486111111111,87.72222222222221,266.5083333333333
experiment_5dafea4de40355001651fa2f_20250827074133.csv,5dafea4de40355001651fa2f,24,85.99702380952381,213.10047619047617,84.06607142857145,304.21153846153845
experiment_5dafea4de40355001651fa2f_20250827074355.csv,5dafea4de40355001651fa2f,26,85.30138888888888,314.95757575757574,88.0,336.9166666666667
experiment_5dafea4de40355001651fa2f_20250827074621.csv,5dafea4de40355001651fa2f,25,86.4686755952381,289.0212585034014,90.74711399711401,424.9740740740741
experiment_5ea4cebb8944a8495280db42_20250827131019.csv,5ea4cebb8944a8495280db42,38,81.49007936507937,96.64476190476189,81.88194444444444,82.6452380952381
experiment_5ea4cebb8944a8495280db42_20250827131239.csv,5ea4cebb8944a8495280db42,27,91.36775362318839,118.02976190476191,81.55555555555556,80.9513888888889
experiment_5ea4cebb8944a8495280db42_20250827131357.csv,5ea4cebb8944a8495280db42,28,94.7772932330827,106.11307692307692,79.75555555555556,90.48333333333333
experiment_5ea4cebb8944a8495280db42_20250827131506.csv,5ea4cebb8944a8495280db42,11,100.83333333333334,188.29166666666666,84.22991452991452,99.46061507936508
experiment_5ea4cebb8944a8495280db42_20250827131629.csv,5ea4cebb8944a8495280db42,64,86.2037037037037,78.16666666666667,91.58095238095237,82.78
experiment_5ea4cebb8944a8495280db42_20250827131754.csv,5ea4cebb8944a8495280db42,43,92.41688311688313,42.16,62.8,157.5
experiment_5ea4cebb8944a8495280db42_20250827131916.csv,5ea4cebb8944a8495280db42,38,97.75909090909092,281.79285714285714,98.77777777777777,66.0
experiment_5ea4cebb8944a8495280db42_20250827132017.csv,5ea4cebb8944a8495280db42,54,88.85714285714286,62.895833333333336,97.0,36.042857142857144
experiment_5f29eff59714081a3594a331_20250827002427.csv,5f29eff59714081a3594a331,30,155.59447839741958,187.43101190476187,163.17726757369613,175.21774891774893
experiment_5f29eff59714081a3594a331_20250827002600.csv,5f29eff59714081a3594a331,18,153.73482142857142,93.73333333333333,153.11210317460316,910.1
experiment_5f29eff59714081a3594a331_20250827002741.csv,5f29eff59714081a3594a331,15,161.2320987654321,201.496875,142.44871794871796,330.95
experiment_5f29eff59714081a3594a331_20250827003030.csv,5f29eff59714081a3594a331,26,216.87738095238097,149.45000000000002,174.33688311688312,263.5357142857143
experiment_5f29eff59714081a3594a331_20250827003250.csv,5f29eff59714081a3594a331,18,167.79761904761904,337.02777777777777,171.36263736263737,317.4761904761905
experiment_5f29eff59714081a3594a331_20250827003720.csv,5f29eff59714081a3594a331,24,155.96837912087912,374.6645833333334,160.02683982683982,531.4206349206349
experiment_5f29eff59714081a3594a331_20250827003856.csv,5f29eff59714081a3594a331,17,178.8671875,80.7611111111111,144.85955473098332,234.5680555555556
experiment_5f29eff59714081a3594a331_20250827004004.csv,5f29eff59714081a3594a331,18,139.24935064935065,456.47653061224486,177.71173469387756,88.93333333333334
experiment_5f600669b846780f0fe45709_20250826213524.csv,5f600669b846780f0fe45709,8,67.88095238095238,176.34285714285716,1263.5492063492063,886.8849206349206
experiment_5f600669b846780f0fe45709_20250826214105.csv,5f600669b846780f0fe45709,29,107.5111111111111,232.83523809523814,77.35992063492064,540.269696969697
experiment_5f600669b846780f0fe45709_20250826214342.csv,5f600669b846780f0fe45709,23,72.87083333333334,291.43229166666663,75.20833333333334,230.4431818181818
experiment_5f600669b846780f0fe45709_20250826214807.csv,5f600669b846780f0fe45709,21,66.05185185185185,138.15833333333333,76.5577380952381,197.3314102564103
experiment_5f600669b846780f0fe45709_20250826215049.csv,5f600669b846780f0fe45709,33,69.9375,82.57417582417582,96.2978021978022,103.25915750915752
experiment_5f600669b846780f0fe45709_20250826215513.csv,5f600669b846780f0fe45709,37,76.78163275952008,270.33196181698486,2544.547435897436,118.3125
experiment_5f600669b846780f0fe45709_20250826215949.csv,5f600669b846780f0fe45709,42,71.07922077922079,689.7748917748918,66.6818104514533,284.0880138380138
experiment_5f600669b846780f0fe45709_20250826220343.csv,5f600669b846780f0fe45709,30,1092.9090543443485,224.17893772893774,61.23809523809524,175.27083333333331
experiment_5faeb56b25a37f01d47d326c_20250827155350.csv,5faeb56b25a37f01d47d326c,41,108.52840024898848,287.9468864468864,97.57776455026455,181.41950000000003
experiment_5faeb56b25a37f01d47d326c_20250827155623.csv,5faeb56b25a37f01d47d326c,32,87.32222222222224,521.1777777777778,94.91666666666666,168.125
experiment_5faeb56b25a37f01d47d326c_20250827155839.csv,5faeb56b25a37f01d47d326c,31,93.12619047619046,188.68666666666667,92.04027777777777,207.82886904761904
experiment_5faeb56b25a37f01d47d326c_20250827160020.csv,5faeb56b25a37f01d47d326c,20,100.00000000000001,292.9466666666666,80.65343915343915,193.9879564879565
experiment_5faeb56b25a37f01d47d326c_20250827160239.csv,5faeb56b25a37f01d47d326c,37,82.16111111111111,124.38166666666666,90.23888888888891,132.96825396825398
experiment_5faeb56b25a37f01d47d326c_20250827160447.csv,5faeb56b25a37f01d47d326c,33,89.88126159554731,309.54473684210524,95.90833333333333,158.94603174603176
experiment_5faeb56b25a37f01d47d326c_20250827160635.csv,5faeb56b25a37f01d47d326c,47,82.41751700680273,95.74285714285715,73.02380952380952,200.24545454545455
experiment_5faeb56b25a37f01d47d326c_20250827160757.csv,5faeb56b25a37f01d47d326c,22,86.58013468013468,353.8650793650794,333.96666666666664,411.8216666666667
experiment_5fb551ccab996500099ab1aa_20250819155215.csv,5fb551ccab996500099ab1aa,25,1088.1631221443802,102.50860805860806,77.09305555555555,82.29880952380951
experiment_5fb551ccab996500099ab1aa_20250819155325.csv,5fb551ccab996500099ab1aa,14,319.7885551948052,139.85714285714286,76.15833333333333,109.475
experiment_5fb551ccab996500099ab1aa_20250819155614.csv,5fb551ccab996500099ab1aa,28,76.12915479582145,95.57407407407408,69.6047619047619,96.83333333333334
experiment_5fb551ccab996500099ab1aa_20250819155807.csv,5fb551ccab996500099ab1aa,27,88.21623931623932,143.9252314814815,73.38839285714286,164.11111111111111
experiment_5fb551ccab996500099ab1aa_20250819160110.csv,5fb551ccab996500099ab1aa,37,76.93646616541353,117.16729196729197,77.79406966490299,131.4917205343676
experiment_5fb551ccab996500099ab1aa_20250819160238.csv,5fb551ccab996500099ab1aa,20,75.96666666666668,94.9388888888889,81.05902777777777,146.0
experiment_5fb551ccab996500099ab1aa_20250819160510.csv,5fb551ccab996500099ab1aa,47,500.49216269841276,76.22896825396825,650.5423941798941,95.74243697478992
experiment_5fb551ccab996500099ab1aa_20250819160706.csv,5fb551ccab996500099ab1aa,31,76.41207184628237,91.14739583333333,78.3544191919192,99.21455627705627
experiment_5fbfe145e52a44000a9c2966_20250827123944.csv,5fbfe145e52a44000a9c2966,41,71.95578603495271,214.9303052849928,70.06333333333333,108.20075757575758
experiment_5fbfe145e52a44000a9c2966_20250827124623.csv,5fbfe145e52a44000a9c2966,30,74.68222222222222,263.2035714285714,75.69047619047619,361.0
experiment_5fbfe145e52a44000a9c2966_20250827125522.csv,5fbfe145e52a44000a9c2966,41,74.32895238095237,242.4093471343471,74.425,608.2083333333334
experiment_5fbfe145e52a44000a9c2966_20250827125841.csv,5fbfe145e52a44000a9c2966,21,68.68863636363636,190.89166666666665,75.54805194805195,167.125
experiment_5fbfe145e52a44000a9c2966_20250827130713.csv,5fbfe145e52a44000a9c2966,56,484.4070969434606,192.53902116402116,477.5210251869343,160.69217171717173
experiment_5fbfe145e52a44000a9c2966_20250827131113.csv,5fbfe145e52a44000a9c2966,24,76.4420634920635,94.28055555555555,71.6,163.98
experiment_5fbfe145e52a44000a9c2966_20250827131610.csv,5fbfe145e52a44000a9c2966,31,71.82777777777778,912.4770833333333,75.67670755170755,184.2403439153439
experiment_5fbfe145e52a44000a9c2966_20250827131905.csv,5fbfe145e52a44000a9c2966,20,74.77070707070708,159.7152777777778,70.06666666666666,364.07142857142856
experiment_5fff2877a99bcb65a14a223c_20250827105501.csv,5fff2877a99bcb65a14a223c,3,79.375,197.42857142857142,87.375,1137.2857142857142
experiment_5fff2877a99bcb65a14a223c_20250827105621.csv,5fff2877a99bcb65a14a223c,14,80.8,235.5,76.57142857142857,211.5
experiment_5fff2877a99bcb65a14a223c_20250827105709.csv,5fff2877a99bcb65a14a223c,11,82.83333333333333,170.8,82.7,264.25
experiment_5fff2877a99bcb65a14a223c_20250827105737.csv,5fff2877a99bcb65a14a223c,5,84.83333333333334,384.6,83.25,377.0
experiment_5fff2877a99bcb65a14a223c_20250827105815.csv,5fff2877a99bcb65a14a223c,6,88.83333333333333,162.4,74.8,421.7142857142857
experiment_5fff2877a99bcb65a14a223c_20250827105905.csv,5fff2877a99bcb65a14a223c,4,88.0,157.2,74.625,162.85714285714286
experiment_5fff2877a99bcb65a14a223c_20250827105927.csv,5fff2877a99bcb65a14a223c,6,84.33333333333333,151.2,59.8,859.25
experiment_5fff2877a99bcb65a14a223c_20250827110019.csv,5fff2877a99bcb65a14a223c,4,,,86.0,365.0
experiment_606598de386cd206c99a4648_20250827100151.csv,606598de386cd206c99a4648,37,101.56488095238096,445.6527777777777,100.08333333333334,249.77959183673468
experiment_606598de386cd206c99a4648_20250827100414.csv,606598de386cd206c99a4648,40,94.65277777777777,352.2212121212121,1.4666666666666668,1.3333333333333333
experiment_606598de386cd206c99a4648_20250827100613.csv,606598de386cd206c99a4648,34,108.80326643053918,210.29691358024692,97.49060846560847,219.8587962962963
experiment_606598de386cd206c99a4648_20250827100834.csv,606598de386cd206c99a4648,42,100.03427128427128,237.00738095238094,109.80572916666668,220.34587301587302
experiment_606598de386cd206c99a4648_20250827101057.csv,606598de386cd206c99a4648,42,104.06720717022439,210.12643644234552,117.19817927170868,321.9989795918368
experiment_606598de386cd206c99a4648_20250827101337.csv,606598de386cd206c99a4648,49,105.26309523809525,239.80851851851853,116.19901346503514,243.45458485958486
experiment_606598de386cd206c99a4648_20250827101611.csv,606598de386cd206c99a4648,57,1269.7073660714286,145.66666666666666,99.25509259259258,276.2378787878788
experiment_606598de386cd206c99a4648_20250827101816.csv,606598de386cd206c99a4648,36,108.08330498866212,250.31458333333333,103.60865384615384,283.1875
experiment_6081728972120aa7f9685791_20250819162308.csv,6081728972120aa7f9685791,25,304.3317155067155,252.5236904761905,88.0625,238.08928571428572
experiment_6081728972120aa7f9685791_20250819162608.csv,6081728972120aa7f9685791,21,105.99583333333334,259.77757936507936,105.44047619047619,279.33333333333337
experiment_6081728972120aa7f9685791_20250819162905.csv,6081728972120aa7f9685791,30,1232.8850340136053,271.45083333333343,1157.7239583333335,205.6113906926407
experiment_6081728972120aa7f9685791_20250819163340.csv,6081728972120aa7f9685791,38,690.9501731601731,146.79550264550264,100.83333333333334,199.3
experiment_6081728972120aa7f9685791_20250819163538.csv,6081728972120aa7f9685791,20,108.3628713878714,181.3707311207311,135.202849002849,285.81041666666664
experiment_6081728972120aa7f9685791_20250819164215.csv,6081728972120aa7f9685791,11,115.1030303030303,180.72666666666666,106.96401515151516,209.59375
experiment_6081728972120aa7f9685791_20250819164558.csv,6081728972120aa7f9685791,29,110.7832451499118,176.46428571428572,99.48833333333334,136.03431372549016
experiment_6081728972120aa7f9685791_20250819164901.csv,6081728972120aa7f9685791,19,351.6641166525782,196.84611111111116,97.52499999999999,147.00267857142856
experiment_60984a1b0cce76d16c4ca781_20250826200447.csv,60984a1b0cce76d16c4ca781,25,92.64823232323232,111.99833333333332,100.35777777777778,190.21428571428572
experiment_60984a1b0cce76d16c4ca781_20250826200645.csv,60984a1b0cce76d16c4ca781,26,98.1758792405851,110.22124542124544,91.41333333333333,285.6333333333333
experiment_60984a1b0cce76d16c4ca781_20250826200908.csv,60984a1b0cce76d16c4ca781,37,97.13483044733044,147.03166666666667,94.594708994709,172.92083333333335
experiment_60984a1b0cce76d16c4ca781_20250826201050.csv,60984a1b0cce76d16c4ca781,41,92.90083250083252,148.3272727272727,98.84401154401156,118.49292929292929
experiment_60984a1b0cce76d16c4ca781_20250826201214.csv,60984a1b0cce76d16c4ca781,33,137.87258730158732,119.23689196108553,107.07407407407408,109.43333333333334
experiment_60984a1b0cce76d16c4ca781_20250826201351.csv,60984a1b0cce76d16c4ca781,21,96.81441798941799,97.71481481481482,99.85000000000001,68.57142857142858
experiment_60984a1b0cce76d16c4ca781_20250826201445.csv,60984a1b0cce76d16c4ca781,27,366.6347826086956,108.3025641025641,241.8360544217687,150.79861111111111
experiment_60984a1b0cce76d16c4ca781_20250826201546.csv,60984a1b0cce76d16c4ca781,25,92.571875,101.36054421768708,95.30355503082775,164.43777777777777
experiment_60bf706fc3b12a3c4f11a487_20250827100116.csv,60bf706fc3b12a3c4f11a487,28,125.48435672514621,297.026917989418,116.55,269.5873015873016
experiment_60bf706fc3b12a3c4f11a487_20250827100808.csv,60bf706fc3b12a3c4f11a487,7,122.43622448979592,240.05619047619047,,
experiment_60bf706fc3b12a3c4f11a487_20250827101328.csv,60bf706fc3b12a3c4f11a487,26,1724.0575066137567,242.548287865871,133.23611111111111,144.63333333333333
experiment_60bf706fc3b12a3c4f11a487_20250827101501.csv,60bf706fc3b12a3c4f11a487,11,130.49444444444444,1292.2089285714285,126.92857142857143,153.11111111111111
experiment_60bf706fc3b12a3c4f11a487_20250827102031.csv,60bf706fc3b12a3c4f11a487,22,121.33166666666668,298.802380952381,160.65,1081.5833333333335
experiment_60bf706fc3b12a3c4f11a487_20250827102148.csv,60bf706fc3b12a3c4f11a487,11,179.48484848484847,252.8125,147.575,227.375
experiment_60bf706fc3b12a3c4f11a487_20250827102400.csv,60bf706fc3b12a3c4f11a487,31,136.8528083028083,511.2370238095238,137.48769841269842,188.3047619047619
experiment_60bf706fc3b12a3c4f11a487_20250827103123.csv,60bf706fc3b12a3c4f11a487,14,117.12577380952379,342.20105820105823,164.25,110.875
experiment_60db9412ba928de1fdc2269e_20250827141622.csv,60db9412ba928de1fdc2269e,13,3800.785714285714,1085.5,64.86805555555556,708.5445887445889
experiment_60db9412ba928de1fdc2269e_20250827141823.csv,60db9412ba928de1fdc2269e,9,77.6,448.32923976608186,55.388888888888886,675.4444444444445
experiment_60db9412ba928de1fdc2269e_20250827142119.csv,60db9412ba928de1fdc2269e,7,84.10997023809524,1282.9482456140352,65.38318452380953,382.175
experiment_60db9412ba928de1fdc2269e_20250827142439.csv,60db9412ba928de1fdc2269e,10,55.1031746031746,530.2435897435897,90.27777777777777,758.75
experiment_60db9412ba928de1fdc2269e_20250827142708.csv,60db9412ba928de1fdc2269e,8,78.61742424242424,385.3203703703704,62.27056277056277,606.7730158730159
experiment_60db9412ba928de1fdc2269e_20250827142848.csv,60db9412ba928de1fdc2269e,7,98.53238095238095,708.1726007326008,72.80555555555556,814.4880952380953
experiment_60db9412ba928de1fdc2269e_20250827143129.csv,60db9412ba928de1fdc2269e,6,91.74868990658463,1035.4962292609353,64.85714285714286,1330.1538461538462
experiment_60db9412ba928de1fdc2269e_20250827143453.csv,60db9412ba928de1fdc2269e,4,83.34807302231236,1408.3214285714287,70.82352941176471,393.875
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,68,76.56503798489092,70.02180573663624,70.64833333333334,125.96666666666665
