PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,WORD
6635344fb4ae723326e3ce04,prompt-to-image,0,1,7,Create a nice image for my daughter´s birthday,"[24,46]","[9,13]",0,1756214476121,1756214476418,Shift,16, daily, physical-keyboard,0,1
6635344fb4ae723326e3ce04,prompt-to-image,0,1,7,Create a nice image for my daughter´s birthday,"[24,46]","[9,13]",1,1756214476275,1756214476369,C,67, daily, physical-keyboard,0,1
6635344fb4ae723326e3ce04,prompt-to-image,0,1,7,Create a nice image for my daughter´s birthday,"[24,46]","[9,13]",2,1756214476593,1756214476685,r,82, daily, physical-keyboard,1,1
6635344fb4ae723326e3ce04,prompt-to-image,0,1,7,Create a nice image for my daughter´s birthday,"[24,46]","[9,13]",3,1756214476800,1756214476879,e,69, daily, physical-keyboard,2,1
6635344fb4ae723326e3ce04,prompt-to-image,0,1,7,Create a nice image for my daughter´s birthday,"[24,46]","[9,13]",4,1756214476985,1756214477132,a,65, daily, physical-keyboard,3,1
6635344fb4ae723326e3ce04,prompt-to-image,0,1,7,Create a nice image for my daughter´s birthday,"[24,46]","[9,13]",5,1756214477503,1756214477584,t,84, daily, physical-keyboard,4,1
6635344fb4ae723326e3ce04,prompt-to-image,0,1,7,Create a nice image for my daughter´s birthday,"[24,46]","[9,13]",6,1756214477650,1756214477733,e,69, daily, physical-keyboard,5,1
6635344fb4ae723326e3ce04,prompt-to-image,0,1,7,Create a nice image for my daughter´s birthday,"[24,46]","[9,13]",7,1756214477890,1756214478012, ,32, daily, physical-keyboard,6,0
6635344fb4ae723326e3ce04,prompt-to-image,0,1,7,Create a nice image for my daughter´s birthday,"[24,46]","[9,13]",8,1756214478173,1756214478295,a,65, daily, physical-keyboard,7,1
6635344fb4ae723326e3ce04,prompt-to-image,0,1,7,Create a nice image for my daughter´s birthday,"[24,46]","[9,13]",9,1756214478316,1756214478448, ,32, daily, physical-keyboard,8,0
6635344fb4ae723326e3ce04,prompt-to-image,0,1,7,Create a nice image for my daughter´s birthday,"[24,46]","[9,13]",10,1756214484554,1756214484654,n,78, daily, physical-keyboard,9,1
6635344fb4ae723326e3ce04,prompt-to-image,0,1,7,Create a nice image for my daughter´s birthday,"[24,46]","[9,13]",11,1756214484882,1756214484962,i,73, daily, physical-keyboard,10,1
6635344fb4ae723326e3ce04,prompt-to-image,0,1,7,Create a nice image for my daughter´s birthday,"[24,46]","[9,13]",12,1756214485390,1756214485475,c,67, daily, physical-keyboard,11,1
6635344fb4ae723326e3ce04,prompt-to-image,0,1,7,Create a nice image for my daughter´s birthday,"[24,46]","[9,13]",13,1756214485634,1756214485719,e,69, daily, physical-keyboard,12,1
6635344fb4ae723326e3ce04,prompt-to-image,0,1,7,Create a nice image for my daughter´s birthday,"[24,46]","[9,13]",14,1756214486214,1756214486339, ,32, daily, physical-keyboard,13,0
6635344fb4ae723326e3ce04,prompt-to-image,0,1,7,Create a nice image for my daughter´s birthday,"[24,46]","[9,13]",15,1756214487230,1756214487309,i,73, daily, physical-keyboard,14,1
6635344fb4ae723326e3ce04,prompt-to-image,0,1,7,Create a nice image for my daughter´s birthday,"[24,46]","[9,13]",16,1756214487514,1756214487606,m,77, daily, physical-keyboard,15,1
6635344fb4ae723326e3ce04,prompt-to-image,0,1,7,Create a nice image for my daughter´s birthday,"[24,46]","[9,13]",17,1756214487775,1756214487905,a,65, daily, physical-keyboard,16,1
6635344fb4ae723326e3ce04,prompt-to-image,0,1,7,Create a nice image for my daughter´s birthday,"[24,46]","[9,13]",18,1756214488149,1756214488230,g,71, daily, physical-keyboard,17,1
6635344fb4ae723326e3ce04,prompt-to-image,0,1,7,Create a nice image for my daughter´s birthday,"[24,46]","[9,13]",19,1756214488303,1756214488381,e,69, daily, physical-keyboard,18,1
6635344fb4ae723326e3ce04,prompt-to-image,0,1,7,Create a nice image for my daughter´s birthday,"[24,46]","[9,13]",20,1756214488481,1756214488604, ,32, daily, physical-keyboard,19,0
6635344fb4ae723326e3ce04,prompt-to-image,0,1,7,Create a nice image for my daughter´s birthday,"[24,46]","[9,13]",21,1756214489832,1756214489906,f,70, daily, physical-keyboard,20,1
6635344fb4ae723326e3ce04,prompt-to-image,0,1,7,Create a nice image for my daughter´s birthday,"[24,46]","[9,13]",22,1756214490082,1756214490161,o,79, daily, physical-keyboard,21,1
6635344fb4ae723326e3ce04,prompt-to-image,0,1,7,Create a nice image for my daughter´s birthday,"[24,46]","[9,13]",23,1756214490387,1756214490462,r,82, daily, physical-keyboard,22,1
