PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,WORD
60bf706fc3b12a3c4f11a487,text-to-prompt,1,1,6,a short text describing a small turtle exploring a riverbank,"[13,60]","[0,12]",0,1756289224782,1756289224886,d,68, monthly, physical-keyboard,13,1
60bf706fc3b12a3c4f11a487,text-to-prompt,1,1,6,a short text describing a small turtle exploring a riverbank,"[13,60]","[0,12]",1,1756289224953,1756289225063,e,69, monthly, physical-keyboard,14,1
60bf706fc3b12a3c4f11a487,text-to-prompt,1,1,6,a short text describing a small turtle exploring a riverbank,"[13,60]","[0,12]",2,1756289225310,1756289225479,s,83, monthly, physical-keyboard,15,1
60bf706fc3b12a3c4f11a487,text-to-prompt,1,1,6,a short text describing a small turtle exploring a riverbank,"[13,60]","[0,12]",3,1756289225792,1756289225888,c,67, monthly, physical-keyboard,16,1
60bf706fc3b12a3c4f11a487,text-to-prompt,1,1,6,a short text describing a small turtle exploring a riverbank,"[13,60]","[0,12]",4,1756289226101,1756289226248,r,82, monthly, physical-keyboard,17,1
60bf706fc3b12a3c4f11a487,text-to-prompt,1,1,6,a short text describing a small turtle exploring a riverbank,"[13,60]","[0,12]",5,1756289226345,1756289226429,i,73, monthly, physical-keyboard,18,1
60bf706fc3b12a3c4f11a487,text-to-prompt,1,1,6,a short text describing a small turtle exploring a riverbank,"[13,60]","[0,12]",6,1756289226635,1756289226755,b,66, monthly, physical-keyboard,19,1
60bf706fc3b12a3c4f11a487,text-to-prompt,1,1,6,a short text describing a small turtle exploring a riverbank,"[13,60]","[0,12]",7,1756289226786,1756289226889,e,69, monthly, physical-keyboard,20,1
60bf706fc3b12a3c4f11a487,text-to-prompt,1,1,6,a short text describing a small turtle exploring a riverbank,"[13,60]","[0,12]",8,1756289226915,1756289227059, ,32, monthly, physical-keyboard,23,0
60bf706fc3b12a3c4f11a487,text-to-prompt,1,1,6,a short text describing a small turtle exploring a riverbank,"[13,60]","[0,12]",9,1756289227630,1756289227772,a,65, monthly, physical-keyboard,24,1
60bf706fc3b12a3c4f11a487,text-to-prompt,1,1,6,a short text describing a small turtle exploring a riverbank,"[13,60]","[0,12]",10,1756289227778,1756289227882, ,32, monthly, physical-keyboard,25,0
60bf706fc3b12a3c4f11a487,text-to-prompt,1,1,6,a short text describing a small turtle exploring a riverbank,"[13,60]","[0,12]",11,1756289227924,1756289228056,s,83, monthly, physical-keyboard,26,1
60bf706fc3b12a3c4f11a487,text-to-prompt,1,1,6,a short text describing a small turtle exploring a riverbank,"[13,60]","[0,12]",12,1756289228071,1756289228155,m,77, monthly, physical-keyboard,27,1
60bf706fc3b12a3c4f11a487,text-to-prompt,1,1,6,a short text describing a small turtle exploring a riverbank,"[13,60]","[0,12]",13,1756289228241,1756289228369,a,65, monthly, physical-keyboard,28,1
60bf706fc3b12a3c4f11a487,text-to-prompt,1,1,6,a short text describing a small turtle exploring a riverbank,"[13,60]","[0,12]",14,1756289228405,1756289228471,l,76, monthly, physical-keyboard,29,1
60bf706fc3b12a3c4f11a487,text-to-prompt,1,1,6,a short text describing a small turtle exploring a riverbank,"[13,60]","[0,12]",15,1756289228560,1756289228640,l,76, monthly, physical-keyboard,30,1
60bf706fc3b12a3c4f11a487,text-to-prompt,1,1,6,a short text describing a small turtle exploring a riverbank,"[13,60]","[0,12]",16,1756289228874,1756289228974, ,32, monthly, physical-keyboard,31,0
