PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD
5cab22cd68194f001511b2d6,prompt-to-image,0,2,2,"Can you write a caption for my business. We sell handmade candles, but can you make the caption relevant to trending topics?","[8,39]","[96,124]",0,1756211672377,1756211672899,Shift,16, monthly, physical-keyboard,0,0,0,1
5cab22cd68194f001511b2d6,prompt-to-image,0,2,2,"Can you write a caption for my business. We sell handmade candles, but can you make the caption relevant to trending topics?","[8,39]","[96,124]",1,1756211672756,1756211672865,C,67, monthly, physical-keyboard,0,0,0,1
5cab22cd68194f001511b2d6,prompt-to-image,0,2,2,"Can you write a caption for my business. We sell handmade candles, but can you make the caption relevant to trending topics?","[8,39]","[96,124]",2,1756211673226,1756211673346,a,65, monthly, physical-keyboard,1,0,0,1
5cab22cd68194f001511b2d6,prompt-to-image,0,2,2,"Can you write a caption for my business. We sell handmade candles, but can you make the caption relevant to trending topics?","[8,39]","[96,124]",3,1756211673439,1756211673593,m,77, monthly, physical-keyboard,2,0,0,1
5cab22cd68194f001511b2d6,prompt-to-image,0,2,2,"Can you write a caption for my business. We sell handmade candles, but can you make the caption relevant to trending topics?","[8,39]","[96,124]",4,1756211674370,1756211674515,Backspace,8, monthly, physical-keyboard,2,0,0,1
5cab22cd68194f001511b2d6,prompt-to-image,0,2,2,"Can you write a caption for my business. We sell handmade candles, but can you make the caption relevant to trending topics?","[8,39]","[96,124]",5,1756211675623,1756211675712,n,78, monthly, physical-keyboard,2,0,0,1
5cab22cd68194f001511b2d6,prompt-to-image,0,2,2,"Can you write a caption for my business. We sell handmade candles, but can you make the caption relevant to trending topics?","[8,39]","[96,124]",6,1756211675841,1756211675919, ,32, monthly, physical-keyboard,3,0,0,0
5cab22cd68194f001511b2d6,prompt-to-image,0,2,2,"Can you write a caption for my business. We sell handmade candles, but can you make the caption relevant to trending topics?","[8,39]","[96,124]",7,1756211676095,1756211676173,y,89, monthly, physical-keyboard,4,0,0,1
5cab22cd68194f001511b2d6,prompt-to-image,0,2,2,"Can you write a caption for my business. We sell handmade candles, but can you make the caption relevant to trending topics?","[8,39]","[96,124]",8,1756211676327,1756211676531,o,79, monthly, physical-keyboard,5,0,0,1
5cab22cd68194f001511b2d6,prompt-to-image,0,2,2,"Can you write a caption for my business. We sell handmade candles, but can you make the caption relevant to trending topics?","[8,39]","[96,124]",9,1756211676432,1756211676638,u,85, monthly, physical-keyboard,6,0,0,1
5cab22cd68194f001511b2d6,prompt-to-image,0,2,2,"Can you write a caption for my business. We sell handmade candles, but can you make the caption relevant to trending topics?","[8,39]","[96,124]",10,1756211676611,1756211676722, ,32, monthly, physical-keyboard,7,0,0,0
5cab22cd68194f001511b2d6,prompt-to-image,0,2,2,"Can you write a caption for my business. We sell handmade candles, but can you make the caption relevant to trending topics?","[8,39]","[96,124]",11,1756211676681,1756211676788,w,87, monthly, physical-keyboard,8,1,0,1
5cab22cd68194f001511b2d6,prompt-to-image,0,2,2,"Can you write a caption for my business. We sell handmade candles, but can you make the caption relevant to trending topics?","[8,39]","[96,124]",12,1756211676946,1756211677042,r,82, monthly, physical-keyboard,9,1,0,1
5cab22cd68194f001511b2d6,prompt-to-image,0,2,2,"Can you write a caption for my business. We sell handmade candles, but can you make the caption relevant to trending topics?","[8,39]","[96,124]",13,1756211677066,1756211677199,i,73, monthly, physical-keyboard,10,1,0,1
5cab22cd68194f001511b2d6,prompt-to-image,0,2,2,"Can you write a caption for my business. We sell handmade candles, but can you make the caption relevant to trending topics?","[8,39]","[96,124]",14,1756211677160,1756211677223,t,84, monthly, physical-keyboard,11,1,0,1
5cab22cd68194f001511b2d6,prompt-to-image,0,2,2,"Can you write a caption for my business. We sell handmade candles, but can you make the caption relevant to trending topics?","[8,39]","[96,124]",15,1756211677392,1756211677487,e,69, monthly, physical-keyboard,12,1,0,1
5cab22cd68194f001511b2d6,prompt-to-image,0,2,2,"Can you write a caption for my business. We sell handmade candles, but can you make the caption relevant to trending topics?","[8,39]","[96,124]",16,1756211677544,1756211677641, ,32, monthly, physical-keyboard,13,1,0,0
5cab22cd68194f001511b2d6,prompt-to-image,0,2,2,"Can you write a caption for my business. We sell handmade candles, but can you make the caption relevant to trending topics?","[8,39]","[96,124]",17,1756211677980,1756211678086,a,65, monthly, physical-keyboard,14,1,0,1
5cab22cd68194f001511b2d6,prompt-to-image,0,2,2,"Can you write a caption for my business. We sell handmade candles, but can you make the caption relevant to trending topics?","[8,39]","[96,124]",18,1756211678101,1756211678220, ,32, monthly, physical-keyboard,15,1,0,0
5cab22cd68194f001511b2d6,prompt-to-image,0,2,2,"Can you write a caption for my business. We sell handmade candles, but can you make the caption relevant to trending topics?","[8,39]","[96,124]",19,1756211678302,1756211678367,c,67, monthly, physical-keyboard,16,1,0,1
5cab22cd68194f001511b2d6,prompt-to-image,0,2,2,"Can you write a caption for my business. We sell handmade candles, but can you make the caption relevant to trending topics?","[8,39]","[96,124]",20,1756211678525,1756211678631,a,65, monthly, physical-keyboard,17,1,0,1
5cab22cd68194f001511b2d6,prompt-to-image,0,2,2,"Can you write a caption for my business. We sell handmade candles, but can you make the caption relevant to trending topics?","[8,39]","[96,124]",21,1756211678654,1756211678796,p,80, monthly, physical-keyboard,18,1,0,1
5cab22cd68194f001511b2d6,prompt-to-image,0,2,2,"Can you write a caption for my business. We sell handmade candles, but can you make the caption relevant to trending topics?","[8,39]","[96,124]",22,1756211678906,1756211678982,t,84, monthly, physical-keyboard,19,1,0,1
5cab22cd68194f001511b2d6,prompt-to-image,0,2,2,"Can you write a caption for my business. We sell handmade candles, but can you make the caption relevant to trending topics?","[8,39]","[96,124]",23,1756211679037,1756211679142,i,73, monthly, physical-keyboard,20,1,0,1
5cab22cd68194f001511b2d6,prompt-to-image,0,2,2,"Can you write a caption for my business. We sell handmade candles, but can you make the caption relevant to trending topics?","[8,39]","[96,124]",24,1756211679169,1756211679392,o,79, monthly, physical-keyboard,21,1,0,1
5cab22cd68194f001511b2d6,prompt-to-image,0,2,2,"Can you write a caption for my business. We sell handmade candles, but can you make the caption relevant to trending topics?","[8,39]","[96,124]",25,1756211679349,1756211679437,n,78, monthly, physical-keyboard,22,1,0,1
5cab22cd68194f001511b2d6,prompt-to-image,0,2,2,"Can you write a caption for my business. We sell handmade candles, but can you make the caption relevant to trending topics?","[8,39]","[96,124]",26,1756211679542,1756211679592, ,32, monthly, physical-keyboard,23,1,0,0
5cab22cd68194f001511b2d6,prompt-to-image,0,2,2,"Can you write a caption for my business. We sell handmade candles, but can you make the caption relevant to trending topics?","[8,39]","[96,124]",27,1756211679646,1756211679733,f,70, monthly, physical-keyboard,24,1,0,1
5cab22cd68194f001511b2d6,prompt-to-image,0,2,2,"Can you write a caption for my business. We sell handmade candles, but can you make the caption relevant to trending topics?","[8,39]","[96,124]",28,1756211679748,1756211679870,o,79, monthly, physical-keyboard,25,1,0,1
5cab22cd68194f001511b2d6,prompt-to-image,0,2,2,"Can you write a caption for my business. We sell handmade candles, but can you make the caption relevant to trending topics?","[8,39]","[96,124]",29,1756211679891,1756211679972,r,82, monthly, physical-keyboard,26,1,0,1
