PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD
5ea4cebb8944a8495280db42,image-to-prompt,1,1,4,"Ideally nature scene with a few clouds in an otherwise blue sky, there are 4 ducks in the pond and lots of surround trees and plants.","[99,132]","[28,63]",0,1756300299410,1756300299516,CapsLock,20, never, physical-keyboard,-1,0,0,0
5ea4cebb8944a8495280db42,image-to-prompt,1,1,4,"Ideally nature scene with a few clouds in an otherwise blue sky, there are 4 ducks in the pond and lots of surround trees and plants.","[99,132]","[28,63]",1,1756300299923,1756300299952,I,73, never, physical-keyboard,0,0,0,1
5ea4cebb8944a8495280db42,image-to-prompt,1,1,4,"Ideally nature scene with a few clouds in an otherwise blue sky, there are 4 ducks in the pond and lots of surround trees and plants.","[99,132]","[28,63]",2,1756300300415,1756300300499,CapsLock,20, never, physical-keyboard,-1,0,0,0
5ea4cebb8944a8495280db42,image-to-prompt,1,1,4,"Ideally nature scene with a few clouds in an otherwise blue sky, there are 4 ducks in the pond and lots of surround trees and plants.","[99,132]","[28,63]",3,1756300300674,1756300300678,d,68, never, physical-keyboard,1,0,0,1
5ea4cebb8944a8495280db42,image-to-prompt,1,1,4,"Ideally nature scene with a few clouds in an otherwise blue sky, there are 4 ducks in the pond and lots of surround trees and plants.","[99,132]","[28,63]",4,1756300300879,1756300300926,e,69, never, physical-keyboard,2,0,0,1
5ea4cebb8944a8495280db42,image-to-prompt,1,1,4,"Ideally nature scene with a few clouds in an otherwise blue sky, there are 4 ducks in the pond and lots of surround trees and plants.","[99,132]","[28,63]",5,1756300301109,1756300301191,a,65, never, physical-keyboard,3,0,0,1
5ea4cebb8944a8495280db42,image-to-prompt,1,1,4,"Ideally nature scene with a few clouds in an otherwise blue sky, there are 4 ducks in the pond and lots of surround trees and plants.","[99,132]","[28,63]",6,1756300301209,1756300301260,l,76, never, physical-keyboard,4,0,0,1
5ea4cebb8944a8495280db42,image-to-prompt,1,1,4,"Ideally nature scene with a few clouds in an otherwise blue sky, there are 4 ducks in the pond and lots of surround trees and plants.","[99,132]","[28,63]",7,1756300301354,1756300301408,l,76, never, physical-keyboard,5,0,0,1
5ea4cebb8944a8495280db42,image-to-prompt,1,1,4,"Ideally nature scene with a few clouds in an otherwise blue sky, there are 4 ducks in the pond and lots of surround trees and plants.","[99,132]","[28,63]",8,1756300301539,1756300301622,i,73, never, physical-keyboard,6,0,0,1
5ea4cebb8944a8495280db42,image-to-prompt,1,1,4,"Ideally nature scene with a few clouds in an otherwise blue sky, there are 4 ducks in the pond and lots of surround trees and plants.","[99,132]","[28,63]",9,1756300301633,1756300301731,c,67, never, physical-keyboard,6,0,0,1
5ea4cebb8944a8495280db42,image-to-prompt,1,1,4,"Ideally nature scene with a few clouds in an otherwise blue sky, there are 4 ducks in the pond and lots of surround trees and plants.","[99,132]","[28,63]",10,1756300301734,1756300301805, ,32, never, physical-keyboard,7,0,0,0
5ea4cebb8944a8495280db42,image-to-prompt,1,1,4,"Ideally nature scene with a few clouds in an otherwise blue sky, there are 4 ducks in the pond and lots of surround trees and plants.","[99,132]","[28,63]",11,1756300301919,1756300302002,n,78, never, physical-keyboard,8,0,0,1
5ea4cebb8944a8495280db42,image-to-prompt,1,1,4,"Ideally nature scene with a few clouds in an otherwise blue sky, there are 4 ducks in the pond and lots of surround trees and plants.","[99,132]","[28,63]",12,1756300302030,1756300302134,a,65, never, physical-keyboard,9,0,0,1
5ea4cebb8944a8495280db42,image-to-prompt,1,1,4,"Ideally nature scene with a few clouds in an otherwise blue sky, there are 4 ducks in the pond and lots of surround trees and plants.","[99,132]","[28,63]",13,1756300302210,1756300302298,t,84, never, physical-keyboard,10,0,0,1
5ea4cebb8944a8495280db42,image-to-prompt,1,1,4,"Ideally nature scene with a few clouds in an otherwise blue sky, there are 4 ducks in the pond and lots of surround trees and plants.","[99,132]","[28,63]",14,1756300302394,1756300302509,u,85, never, physical-keyboard,11,0,0,1
5ea4cebb8944a8495280db42,image-to-prompt,1,1,4,"Ideally nature scene with a few clouds in an otherwise blue sky, there are 4 ducks in the pond and lots of surround trees and plants.","[99,132]","[28,63]",15,1756300302501,1756300302586,r,82, never, physical-keyboard,12,0,0,1
