PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD
666f76b68b89442817be678a,text-to-prompt,1,7,2,a little turtle walked very slow on riverbank paused and watch leaves floating in water then  continued to walk leaving footprints in mud,"[2,15]","[82,87]",0,1756269906833,1756269906929,a,65, weekly, physical-keyboard,0,0,0,1
666f76b68b89442817be678a,text-to-prompt,1,7,2,a little turtle walked very slow on riverbank paused and watch leaves floating in water then  continued to walk leaving footprints in mud,"[2,15]","[82,87]",1,1756269907279,1756269907385, ,32, weekly, physical-keyboard,1,0,0,0
666f76b68b89442817be678a,text-to-prompt,1,7,2,a little turtle walked very slow on riverbank paused and watch leaves floating in water then  continued to walk leaving footprints in mud,"[2,15]","[82,87]",2,1756269909348,1756269909420,l,76, weekly, physical-keyboard,2,1,0,1
666f76b68b89442817be678a,text-to-prompt,1,7,2,a little turtle walked very slow on riverbank paused and watch leaves floating in water then  continued to walk leaving footprints in mud,"[2,15]","[82,87]",3,1756269909860,1756269909960,i,73, weekly, physical-keyboard,3,1,0,1
666f76b68b89442817be678a,text-to-prompt,1,7,2,a little turtle walked very slow on riverbank paused and watch leaves floating in water then  continued to walk leaving footprints in mud,"[2,15]","[82,87]",4,1756269910518,1756269910755,t,84, weekly, physical-keyboard,4,1,0,1
666f76b68b89442817be678a,text-to-prompt,1,7,2,a little turtle walked very slow on riverbank paused and watch leaves floating in water then  continued to walk leaving footprints in mud,"[2,15]","[82,87]",5,1756269910913,1756269911022,t,84, weekly, physical-keyboard,5,1,0,1
666f76b68b89442817be678a,text-to-prompt,1,7,2,a little turtle walked very slow on riverbank paused and watch leaves floating in water then  continued to walk leaving footprints in mud,"[2,15]","[82,87]",6,1756269911414,1756269911490,l,76, weekly, physical-keyboard,6,1,0,1
666f76b68b89442817be678a,text-to-prompt,1,7,2,a little turtle walked very slow on riverbank paused and watch leaves floating in water then  continued to walk leaving footprints in mud,"[2,15]","[82,87]",7,1756269911919,1756269912029,e,69, weekly, physical-keyboard,7,1,0,1
666f76b68b89442817be678a,text-to-prompt,1,7,2,a little turtle walked very slow on riverbank paused and watch leaves floating in water then  continued to walk leaving footprints in mud,"[2,15]","[82,87]",8,1756269912733,1756269912850, ,32, weekly, physical-keyboard,8,1,0,0
666f76b68b89442817be678a,text-to-prompt,1,7,2,a little turtle walked very slow on riverbank paused and watch leaves floating in water then  continued to walk leaving footprints in mud,"[2,15]","[82,87]",9,1756269913904,1756269914019,t,84, weekly, physical-keyboard,9,1,0,1
