PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD
60bf706fc3b12a3c4f11a487,prompt-to-text,0,6,6,write me a poem about the struggles of being a type 1 diabetic and growing up with it from a young age and the stuff that people dont see or realise,"[0,62]","[103,148]",0,1756290139829,1756290139961,w,87, monthly, physical-keyboard,0,1,0,1
60bf706fc3b12a3c4f11a487,prompt-to-text,0,6,6,write me a poem about the struggles of being a type 1 diabetic and growing up with it from a young age and the stuff that people dont see or realise,"[0,62]","[103,148]",1,1756290139883,1756290139989,r,82, monthly, physical-keyboard,1,1,0,1
60bf706fc3b12a3c4f11a487,prompt-to-text,0,6,6,write me a poem about the struggles of being a type 1 diabetic and growing up with it from a young age and the stuff that people dont see or realise,"[0,62]","[103,148]",2,1756290140342,1756290140482,i,73, monthly, physical-keyboard,2,1,0,1
60bf706fc3b12a3c4f11a487,prompt-to-text,0,6,6,write me a poem about the struggles of being a type 1 diabetic and growing up with it from a young age and the stuff that people dont see or realise,"[0,62]","[103,148]",3,1756290140930,1756290141068,t,84, monthly, physical-keyboard,3,1,0,1
60bf706fc3b12a3c4f11a487,prompt-to-text,0,6,6,write me a poem about the struggles of being a type 1 diabetic and growing up with it from a young age and the stuff that people dont see or realise,"[0,62]","[103,148]",4,1756290142161,1756290142350,e,69, monthly, physical-keyboard,4,1,0,1
60bf706fc3b12a3c4f11a487,prompt-to-text,0,6,6,write me a poem about the struggles of being a type 1 diabetic and growing up with it from a young age and the stuff that people dont see or realise,"[0,62]","[103,148]",5,1756290142410,1756290142590, ,32, monthly, physical-keyboard,5,1,0,0
60bf706fc3b12a3c4f11a487,prompt-to-text,0,6,6,write me a poem about the struggles of being a type 1 diabetic and growing up with it from a young age and the stuff that people dont see or realise,"[0,62]","[103,148]",6,1756290143822,1756290143964,m,77, monthly, physical-keyboard,6,1,0,1
60bf706fc3b12a3c4f11a487,prompt-to-text,0,6,6,write me a poem about the struggles of being a type 1 diabetic and growing up with it from a young age and the stuff that people dont see or realise,"[0,62]","[103,148]",7,1756290144008,1756290144125,e,69, monthly, physical-keyboard,7,1,0,1
60bf706fc3b12a3c4f11a487,prompt-to-text,0,6,6,write me a poem about the struggles of being a type 1 diabetic and growing up with it from a young age and the stuff that people dont see or realise,"[0,62]","[103,148]",8,1756290144208,1756290144320, ,32, monthly, physical-keyboard,8,1,0,0
60bf706fc3b12a3c4f11a487,prompt-to-text,0,6,6,write me a poem about the struggles of being a type 1 diabetic and growing up with it from a young age and the stuff that people dont see or realise,"[0,62]","[103,148]",9,1756290144448,1756290144589,a,65, monthly, physical-keyboard,9,1,0,1
60bf706fc3b12a3c4f11a487,prompt-to-text,0,6,6,write me a poem about the struggles of being a type 1 diabetic and growing up with it from a young age and the stuff that people dont see or realise,"[0,62]","[103,148]",10,1756290144575,1756290144664, ,32, monthly, physical-keyboard,10,1,0,0
