PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD
67d80b3db0cac8b1bd982fb2,prompt-to-image,0,7,5,"A futuristic city at sunset with flying cars, glowing skyscrapers, and people walking with robots on the streets.","[0,66]","[71,113]",0,1756297010024,1756297010064,Shift,16, weekly, physical-keyboard,0,1,0,1
67d80b3db0cac8b1bd982fb2,prompt-to-image,0,7,5,"A futuristic city at sunset with flying cars, glowing skyscrapers, and people walking with robots on the streets.","[0,66]","[71,113]",1,1756297010038,1756297010063,A,65, weekly, physical-keyboard,0,1,0,1
67d80b3db0cac8b1bd982fb2,prompt-to-image,0,7,5,"A futuristic city at sunset with flying cars, glowing skyscrapers, and people walking with robots on the streets.","[0,66]","[71,113]",2,1756297010120,1756297010127, ,32, weekly, physical-keyboard,1,1,0,0
67d80b3db0cac8b1bd982fb2,prompt-to-image,0,7,5,"A futuristic city at sunset with flying cars, glowing skyscrapers, and people walking with robots on the streets.","[0,66]","[71,113]",3,1756297010233,1756297010236,f,70, weekly, physical-keyboard,2,1,0,1
67d80b3db0cac8b1bd982fb2,prompt-to-image,0,7,5,"A futuristic city at sunset with flying cars, glowing skyscrapers, and people walking with robots on the streets.","[0,66]","[71,113]",4,1756297010339,1756297010346,u,85, weekly, physical-keyboard,3,1,0,1
67d80b3db0cac8b1bd982fb2,prompt-to-image,0,7,5,"A futuristic city at sunset with flying cars, glowing skyscrapers, and people walking with robots on the streets.","[0,66]","[71,113]",5,1756297010459,1756297010467,t,84, weekly, physical-keyboard,4,1,0,1
67d80b3db0cac8b1bd982fb2,prompt-to-image,0,7,5,"A futuristic city at sunset with flying cars, glowing skyscrapers, and people walking with robots on the streets.","[0,66]","[71,113]",6,1756297010558,1756297010573,u,85, weekly, physical-keyboard,5,1,0,1
67d80b3db0cac8b1bd982fb2,prompt-to-image,0,7,5,"A futuristic city at sunset with flying cars, glowing skyscrapers, and people walking with robots on the streets.","[0,66]","[71,113]",7,1756297010677,1756297010685,r,82, weekly, physical-keyboard,6,1,0,1
67d80b3db0cac8b1bd982fb2,prompt-to-image,0,7,5,"A futuristic city at sunset with flying cars, glowing skyscrapers, and people walking with robots on the streets.","[0,66]","[71,113]",8,1756297010776,1756297010792,i,73, weekly, physical-keyboard,7,1,0,1
67d80b3db0cac8b1bd982fb2,prompt-to-image,0,7,5,"A futuristic city at sunset with flying cars, glowing skyscrapers, and people walking with robots on the streets.","[0,66]","[71,113]",9,1756297010887,1756297010894,s,83, weekly, physical-keyboard,8,1,0,1
