PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",0,1756226670956,1756226671137,Shift,16, weekly, physical-keyboard,0,0,0,1
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",1,1756226671043,1756226671137,A,65, weekly, physical-keyboard,0,0,0,1
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",2,1756226671251,1756226671385, ,32, weekly, physical-keyboard,1,0,0,0
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",3,1756226671424,1756226671525,r,82, weekly, physical-keyboard,2,1,0,1
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",4,1756226671574,1756226671641,i,73, weekly, physical-keyboard,3,1,0,1
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",5,1756226671577,1756226671612,u,85, weekly, physical-keyboard,4,1,0,1
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",6,1756226671679,1756226671765,v,86, weekly, physical-keyboard,4,1,0,1
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",7,1756226672044,1756226672106,Backspace,8, weekly, physical-keyboard,4,1,0,1
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",8,1756226672196,1756226672261,Backspace,8, weekly, physical-keyboard,4,1,0,1
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",9,1756226672374,1756226672477,v,86, weekly, physical-keyboard,4,1,0,1
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",10,1756226672460,1756226672606,e,69, weekly, physical-keyboard,5,1,0,1
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",11,1756226672591,1756226672703,r,82, weekly, physical-keyboard,6,1,0,1
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",12,1756226672709,1756226672764, ,32, weekly, physical-keyboard,7,1,0,0
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",13,1756226673414,1756226673491,w,87, weekly, physical-keyboard,8,1,0,1
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",14,1756226673714,1756226673773,i,73, weekly, physical-keyboard,9,0,0,1
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",15,1756226673805,1756226673896,t,84, weekly, physical-keyboard,10,0,0,1
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",16,1756226673919,1756226673975,h,72, weekly, physical-keyboard,11,0,0,1
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",17,1756226674021,1756226674109, ,32, weekly, physical-keyboard,12,0,0,0
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",18,1756226674146,1756226674247,s,83, weekly, physical-keyboard,13,0,1,1
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",19,1756226674239,1756226674308,o,79, weekly, physical-keyboard,14,0,1,1
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",20,1756226674413,1756226674471,m,77, weekly, physical-keyboard,15,0,1,1
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",21,1756226674477,1756226674543,e,69, weekly, physical-keyboard,16,0,1,1
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",22,1756226674584,1756226674644, ,32, weekly, physical-keyboard,17,0,1,0
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",23,1756226676137,1756226676209,d,68, weekly, physical-keyboard,18,0,1,1
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",24,1756226676359,1756226676426,u,85, weekly, physical-keyboard,19,0,1,1
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",25,1756226676482,1756226676549,c,67, weekly, physical-keyboard,20,0,1,1
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",26,1756226676576,1756226676640,k,75, weekly, physical-keyboard,21,0,1,1
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",27,1756226676697,1756226676782,s,83, weekly, physical-keyboard,22,0,1,1
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",28,1756226676877,1756226676944, ,32, weekly, physical-keyboard,23,0,1,0
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",29,1756226677944,1756226678000,i,73, weekly, physical-keyboard,24,0,1,1
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",30,1756226678119,1756226678177,n,78, weekly, physical-keyboard,25,0,0,1
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",31,1756226678215,1756226678297, ,32, weekly, physical-keyboard,26,0,0,0
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",32,1756226678350,1756226678406,i,73, weekly, physical-keyboard,27,0,0,1
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",33,1756226678423,1756226678492,t,84, weekly, physical-keyboard,28,0,0,1
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",34,1756226679794,1756226679851,",",188, weekly, physical-keyboard,29,0,0,1
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",35,1756226679882,1756226679993, ,32, weekly, physical-keyboard,30,0,0,0
