PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD
66bb6b7e0ccbed81f3ed30a8,text-to-prompt,1,7,2,"write a short descriptive paragraph about a turtle walking by a riverbank, including details of its slow movement, the surrounding nature, and the footprints it leaves behind","[14,73]","[143,174]",0,1756288440933,1756288440980,w,87, daily, physical-keyboard,0,0,0,1
66bb6b7e0ccbed81f3ed30a8,text-to-prompt,1,7,2,"write a short descriptive paragraph about a turtle walking by a riverbank, including details of its slow movement, the surrounding nature, and the footprints it leaves behind","[14,73]","[143,174]",1,1756288442861,1756288442941,r,82, daily, physical-keyboard,1,0,0,1
66bb6b7e0ccbed81f3ed30a8,text-to-prompt,1,7,2,"write a short descriptive paragraph about a turtle walking by a riverbank, including details of its slow movement, the surrounding nature, and the footprints it leaves behind","[14,73]","[143,174]",2,1756288443045,1756288443116,i,73, daily, physical-keyboard,2,0,0,1
66bb6b7e0ccbed81f3ed30a8,text-to-prompt,1,7,2,"write a short descriptive paragraph about a turtle walking by a riverbank, including details of its slow movement, the surrounding nature, and the footprints it leaves behind","[14,73]","[143,174]",3,1756288443317,1756288443380,t,84, daily, physical-keyboard,3,0,0,1
66bb6b7e0ccbed81f3ed30a8,text-to-prompt,1,7,2,"write a short descriptive paragraph about a turtle walking by a riverbank, including details of its slow movement, the surrounding nature, and the footprints it leaves behind","[14,73]","[143,174]",4,1756288444389,1756288444493,e,69, daily, physical-keyboard,4,0,0,1
66bb6b7e0ccbed81f3ed30a8,text-to-prompt,1,7,2,"write a short descriptive paragraph about a turtle walking by a riverbank, including details of its slow movement, the surrounding nature, and the footprints it leaves behind","[14,73]","[143,174]",5,1756288444548,1756288444620, ,32, daily, physical-keyboard,5,0,0,0
66bb6b7e0ccbed81f3ed30a8,text-to-prompt,1,7,2,"write a short descriptive paragraph about a turtle walking by a riverbank, including details of its slow movement, the surrounding nature, and the footprints it leaves behind","[14,73]","[143,174]",6,1756288445029,1756288445076,a,65, daily, physical-keyboard,6,0,0,1
66bb6b7e0ccbed81f3ed30a8,text-to-prompt,1,7,2,"write a short descriptive paragraph about a turtle walking by a riverbank, including details of its slow movement, the surrounding nature, and the footprints it leaves behind","[14,73]","[143,174]",7,1756288445124,1756288445180, ,32, daily, physical-keyboard,7,0,0,0
66bb6b7e0ccbed81f3ed30a8,text-to-prompt,1,7,2,"write a short descriptive paragraph about a turtle walking by a riverbank, including details of its slow movement, the surrounding nature, and the footprints it leaves behind","[14,73]","[143,174]",8,1756288445469,1756288445517,s,83, daily, physical-keyboard,8,0,0,1
66bb6b7e0ccbed81f3ed30a8,text-to-prompt,1,7,2,"write a short descriptive paragraph about a turtle walking by a riverbank, including details of its slow movement, the surrounding nature, and the footprints it leaves behind","[14,73]","[143,174]",9,1756288445813,1756288445876,h,72, daily, physical-keyboard,9,0,0,1
