PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,WORD
64e8b6f73929dae22fc25705,prompt-to-image,0,4,3,generate an image of a well made coffee,"[0,39]","[23,32]",0,1756266166941,1756266167049,w,87, weekly, physical-keyboard,0,1
64e8b6f73929dae22fc25705,prompt-to-image,0,4,3,generate an image of a well made coffee,"[0,39]","[23,32]",1,1756266167049,1756266167116,r,82, weekly, physical-keyboard,0,1
64e8b6f73929dae22fc25705,prompt-to-image,0,4,3,generate an image of a well made coffee,"[0,39]","[23,32]",2,1756266167170,1756266167256,i,73, weekly, physical-keyboard,0,1
64e8b6f73929dae22fc25705,prompt-to-image,0,4,3,generate an image of a well made coffee,"[0,39]","[23,32]",3,1756266167553,1756266167667,Backspace,8, weekly, physical-keyboard,0,1
64e8b6f73929dae22fc25705,prompt-to-image,0,4,3,generate an image of a well made coffee,"[0,39]","[23,32]",4,1756266167755,1756266167856,Backspace,8, weekly, physical-keyboard,0,1
64e8b6f73929dae22fc25705,prompt-to-image,0,4,3,generate an image of a well made coffee,"[0,39]","[23,32]",5,1756266167950,1756266168059,Backspace,8, weekly, physical-keyboard,0,1
64e8b6f73929dae22fc25705,prompt-to-image,0,4,3,generate an image of a well made coffee,"[0,39]","[23,32]",6,1756266168060,1756266168152,g,71, weekly, physical-keyboard,0,1
64e8b6f73929dae22fc25705,prompt-to-image,0,4,3,generate an image of a well made coffee,"[0,39]","[23,32]",7,1756266168308,1756266168408,e,69, weekly, physical-keyboard,0,1
64e8b6f73929dae22fc25705,prompt-to-image,0,4,3,generate an image of a well made coffee,"[0,39]","[23,32]",8,1756266169680,1756266169775,Backspace,8, weekly, physical-keyboard,0,1
64e8b6f73929dae22fc25705,prompt-to-image,0,4,3,generate an image of a well made coffee,"[0,39]","[23,32]",9,1756266169903,1756266170030,Backspace,8, weekly, physical-keyboard,0,1
64e8b6f73929dae22fc25705,prompt-to-image,0,4,3,generate an image of a well made coffee,"[0,39]","[23,32]",10,1756266177172,1756266177266,g,71, weekly, physical-keyboard,0,1
64e8b6f73929dae22fc25705,prompt-to-image,0,4,3,generate an image of a well made coffee,"[0,39]","[23,32]",11,1756266177381,1756266177476,e,69, weekly, physical-keyboard,1,1
64e8b6f73929dae22fc25705,prompt-to-image,0,4,3,generate an image of a well made coffee,"[0,39]","[23,32]",12,1756266177477,1756266177557,n,78, weekly, physical-keyboard,2,1
64e8b6f73929dae22fc25705,prompt-to-image,0,4,3,generate an image of a well made coffee,"[0,39]","[23,32]",13,1756266177557,1756266177637,e,69, weekly, physical-keyboard,3,1
64e8b6f73929dae22fc25705,prompt-to-image,0,4,3,generate an image of a well made coffee,"[0,39]","[23,32]",14,1756266177717,1756266177818,r,82, weekly, physical-keyboard,4,1
64e8b6f73929dae22fc25705,prompt-to-image,0,4,3,generate an image of a well made coffee,"[0,39]","[23,32]",15,1756266177819,1756266177899,a,65, weekly, physical-keyboard,5,1
