PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,WORD
673f7365f63a4a3036aae1f2,prompt-to-text,1,1,2,a man proposes to his fiancée on the beach at sunset kneeling down he holds out a sparkling ring which makes her look surprised and delighted the orange sun sets over the ocean bathing the sand and the couple in its warm light,"[1,96]","[142,226]",0,1756284200221,1756284200382,Shift,16, weekly, physical-keyboard,0,1
673f7365f63a4a3036aae1f2,prompt-to-text,1,1,2,a man proposes to his fiancée on the beach at sunset kneeling down he holds out a sparkling ring which makes her look surprised and delighted the orange sun sets over the ocean bathing the sand and the couple in its warm light,"[1,96]","[142,226]",1,1756284200386,1756284200546,a,65, weekly, physical-keyboard,0,1
673f7365f63a4a3036aae1f2,prompt-to-text,1,1,2,a man proposes to his fiancée on the beach at sunset kneeling down he holds out a sparkling ring which makes her look surprised and delighted the orange sun sets over the ocean bathing the sand and the couple in its warm light,"[1,96]","[142,226]",2,1756284200607,1756284200661, ,32, weekly, physical-keyboard,1,0
673f7365f63a4a3036aae1f2,prompt-to-text,1,1,2,a man proposes to his fiancée on the beach at sunset kneeling down he holds out a sparkling ring which makes her look surprised and delighted the orange sun sets over the ocean bathing the sand and the couple in its warm light,"[1,96]","[142,226]",3,1756284201592,1756284201672,m,77, weekly, physical-keyboard,2,1
673f7365f63a4a3036aae1f2,prompt-to-text,1,1,2,a man proposes to his fiancée on the beach at sunset kneeling down he holds out a sparkling ring which makes her look surprised and delighted the orange sun sets over the ocean bathing the sand and the couple in its warm light,"[1,96]","[142,226]",4,1756284201719,1756284201895,a,65, weekly, physical-keyboard,3,1
673f7365f63a4a3036aae1f2,prompt-to-text,1,1,2,a man proposes to his fiancée on the beach at sunset kneeling down he holds out a sparkling ring which makes her look surprised and delighted the orange sun sets over the ocean bathing the sand and the couple in its warm light,"[1,96]","[142,226]",5,1756284201951,1756284202003,n,78, weekly, physical-keyboard,4,1
673f7365f63a4a3036aae1f2,prompt-to-text,1,1,2,a man proposes to his fiancée on the beach at sunset kneeling down he holds out a sparkling ring which makes her look surprised and delighted the orange sun sets over the ocean bathing the sand and the couple in its warm light,"[1,96]","[142,226]",6,1756284202440,1756284202523, ,32, weekly, physical-keyboard,5,0
673f7365f63a4a3036aae1f2,prompt-to-text,1,1,2,a man proposes to his fiancée on the beach at sunset kneeling down he holds out a sparkling ring which makes her look surprised and delighted the orange sun sets over the ocean bathing the sand and the couple in its warm light,"[1,96]","[142,226]",7,1756284203479,1756284203711,p,80, weekly, physical-keyboard,6,1
673f7365f63a4a3036aae1f2,prompt-to-text,1,1,2,a man proposes to his fiancée on the beach at sunset kneeling down he holds out a sparkling ring which makes her look surprised and delighted the orange sun sets over the ocean bathing the sand and the couple in its warm light,"[1,96]","[142,226]",8,1756284203784,1756284203964,r,82, weekly, physical-keyboard,7,1
673f7365f63a4a3036aae1f2,prompt-to-text,1,1,2,a man proposes to his fiancée on the beach at sunset kneeling down he holds out a sparkling ring which makes her look surprised and delighted the orange sun sets over the ocean bathing the sand and the couple in its warm light,"[1,96]","[142,226]",9,1756284203916,1756284204095,o,79, weekly, physical-keyboard,8,1
673f7365f63a4a3036aae1f2,prompt-to-text,1,1,2,a man proposes to his fiancée on the beach at sunset kneeling down he holds out a sparkling ring which makes her look surprised and delighted the orange sun sets over the ocean bathing the sand and the couple in its warm light,"[1,96]","[142,226]",10,1756284204640,1756284204816,p,80, weekly, physical-keyboard,9,1
673f7365f63a4a3036aae1f2,prompt-to-text,1,1,2,a man proposes to his fiancée on the beach at sunset kneeling down he holds out a sparkling ring which makes her look surprised and delighted the orange sun sets over the ocean bathing the sand and the couple in its warm light,"[1,96]","[142,226]",11,1756284205373,1756284205524,o,79, weekly, physical-keyboard,10,1
673f7365f63a4a3036aae1f2,prompt-to-text,1,1,2,a man proposes to his fiancée on the beach at sunset kneeling down he holds out a sparkling ring which makes her look surprised and delighted the orange sun sets over the ocean bathing the sand and the couple in its warm light,"[1,96]","[142,226]",12,1756284206201,1756284206292,s,83, weekly, physical-keyboard,11,1
673f7365f63a4a3036aae1f2,prompt-to-text,1,1,2,a man proposes to his fiancée on the beach at sunset kneeling down he holds out a sparkling ring which makes her look surprised and delighted the orange sun sets over the ocean bathing the sand and the couple in its warm light,"[1,96]","[142,226]",13,1756284206484,1756284206539,e,69, weekly, physical-keyboard,12,1
673f7365f63a4a3036aae1f2,prompt-to-text,1,1,2,a man proposes to his fiancée on the beach at sunset kneeling down he holds out a sparkling ring which makes her look surprised and delighted the orange sun sets over the ocean bathing the sand and the couple in its warm light,"[1,96]","[142,226]",14,1756284206722,1756284206878,s,83, weekly, physical-keyboard,13,1
673f7365f63a4a3036aae1f2,prompt-to-text,1,1,2,a man proposes to his fiancée on the beach at sunset kneeling down he holds out a sparkling ring which makes her look surprised and delighted the orange sun sets over the ocean bathing the sand and the couple in its warm light,"[1,96]","[142,226]",15,1756284207025,1756284207121, ,32, weekly, physical-keyboard,14,0
673f7365f63a4a3036aae1f2,prompt-to-text,1,1,2,a man proposes to his fiancée on the beach at sunset kneeling down he holds out a sparkling ring which makes her look surprised and delighted the orange sun sets over the ocean bathing the sand and the couple in its warm light,"[1,96]","[142,226]",16,1756284208344,1756284208424,t,84, weekly, physical-keyboard,15,1
673f7365f63a4a3036aae1f2,prompt-to-text,1,1,2,a man proposes to his fiancée on the beach at sunset kneeling down he holds out a sparkling ring which makes her look surprised and delighted the orange sun sets over the ocean bathing the sand and the couple in its warm light,"[1,96]","[142,226]",17,1756284208530,1756284208630,o,79, weekly, physical-keyboard,16,1
673f7365f63a4a3036aae1f2,prompt-to-text,1,1,2,a man proposes to his fiancée on the beach at sunset kneeling down he holds out a sparkling ring which makes her look surprised and delighted the orange sun sets over the ocean bathing the sand and the couple in its warm light,"[1,96]","[142,226]",18,1756284208745,1756284208829, ,32, weekly, physical-keyboard,17,0
673f7365f63a4a3036aae1f2,prompt-to-text,1,1,2,a man proposes to his fiancée on the beach at sunset kneeling down he holds out a sparkling ring which makes her look surprised and delighted the orange sun sets over the ocean bathing the sand and the couple in its warm light,"[1,96]","[142,226]",19,1756284208976,1756284209039,h,72, weekly, physical-keyboard,18,1
