PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",0,1756286864668,1756286864974,Shift,16, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",1,1756286865997,1756286866265,Shift,16, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",2,1756286866140,1756286866269,A,65, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",3,1756286866300,1756286866385,r,82, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",4,1756286866475,1756286866602,e,69, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",5,1756286866571,1756286866707, ,32, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",6,1756286866699,1756286866754,t,84, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",7,1756286866778,1756286866883,h,72, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",8,1756286866867,1756286866956,e,69, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",9,1756286867037,1756286867092,r,82, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",10,1756286867196,1756286867338,e,69, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",11,1756286867275,1756286867435, ,32, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",12,1756286867403,1756286867547,a,65, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",13,1756286867508,1756286867579,n,78, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",14,1756286867731,1756286867827,y,89, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",15,1756286867851,1756286867971, ,32, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",16,1756286867979,1756286868131,o,79, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",17,1756286868067,1756286868187,u,85, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",18,1756286868155,1756286868236,t,84, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",19,1756286868349,1756286868498,s,83, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",20,1756286868979,1756286869067,Backspace,8, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",21,1756286869140,1756286869203,Backspace,8, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",22,1756286869284,1756286869331,Backspace,8, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",23,1756286869420,1756286869484,Backspace,8, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",24,1756286870139,1756286870207,r,82, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",25,1756286870306,1756286870411,e,69, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",26,1756286870349,1756286870451,m,77, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",27,1756286870540,1756286870631,i,73, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",28,1756286870592,1756286870708,n,78, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",29,1756286870669,1756286870739,d,68, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",30,1756286870868,1756286870963,e,69, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",31,1756286871043,1756286871187,r,82, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",32,1756286871131,1756286871234,s,83, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",33,1756286871179,1756286871316, ,32, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",34,1756286871380,1756286871588,Shift,16, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",35,1756286871484,1756286871556,I,73, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",36,1756286871564,1756286871708, ,32, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",37,1756286871661,1756286871804,s,83, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",38,1756286871723,1756286871804,h,72, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",39,1756286871892,1756286871988,o,79, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",40,1756286871940,1756286872011,u,85, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",41,1756286872086,1756286872172,l,76, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",42,1756286872148,1756286872287,d,68, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",43,1756286872228,1756286872363, ,32, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",44,1756286872323,1756286872395,b,66, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",45,1756286872420,1756286872572,e,69, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",46,1756286872508,1756286872707, ,32, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",47,1756286872612,1756286872771,a,65, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",48,1756286872747,1756286872987,w,87, weekly, physical-keyboard,0,1,0,1
65a3f4da297bacfcc92dead2,text-to-prompt,0,2,0,Please write an email with subject and body reminding about the Q3 documents must be shared and delivered by Friday.,"[0,43]","[60,116]",49,1756286873068,1756286873227,a,65, weekly, physical-keyboard,0,1,0,1
