PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,WORD
5bf368846edd7200017136c7,prompt-to-image,0,2,2,Write me a play that is 200-500 words and for kindergarteners. Thanksgiving theme with all the traditional characters.,"[11,15];[24,37];[46,75];[95,106]","[76,94]",0,1755624680925,1755624681185,Shift,16, weekly, physical-keyboard,0,1
5bf368846edd7200017136c7,prompt-to-image,0,2,2,Write me a play that is 200-500 words and for kindergarteners. Thanksgiving theme with all the traditional characters.,"[11,15];[24,37];[46,75];[95,106]","[76,94]",1,1755624681067,1755624681238,W,87, weekly, physical-keyboard,0,1
5bf368846edd7200017136c7,prompt-to-image,0,2,2,Write me a play that is 200-500 words and for kindergarteners. Thanksgiving theme with all the traditional characters.,"[11,15];[24,37];[46,75];[95,106]","[76,94]",2,1755624681258,1755624681346,r,82, weekly, physical-keyboard,1,1
5bf368846edd7200017136c7,prompt-to-image,0,2,2,Write me a play that is 200-500 words and for kindergarteners. Thanksgiving theme with all the traditional characters.,"[11,15];[24,37];[46,75];[95,106]","[76,94]",3,1755624681404,1755624681519,i,73, weekly, physical-keyboard,2,1
5bf368846edd7200017136c7,prompt-to-image,0,2,2,Write me a play that is 200-500 words and for kindergarteners. Thanksgiving theme with all the traditional characters.,"[11,15];[24,37];[46,75];[95,106]","[76,94]",4,1755624681489,1755624681638,t,84, weekly, physical-keyboard,3,1
5bf368846edd7200017136c7,prompt-to-image,0,2,2,Write me a play that is 200-500 words and for kindergarteners. Thanksgiving theme with all the traditional characters.,"[11,15];[24,37];[46,75];[95,106]","[76,94]",5,1755624681598,1755624681748,e,69, weekly, physical-keyboard,4,1
5bf368846edd7200017136c7,prompt-to-image,0,2,2,Write me a play that is 200-500 words and for kindergarteners. Thanksgiving theme with all the traditional characters.,"[11,15];[24,37];[46,75];[95,106]","[76,94]",6,1755624681677,1755624681859, ,32, weekly, physical-keyboard,5,0
5bf368846edd7200017136c7,prompt-to-image,0,2,2,Write me a play that is 200-500 words and for kindergarteners. Thanksgiving theme with all the traditional characters.,"[11,15];[24,37];[46,75];[95,106]","[76,94]",7,1755624681780,1755624681894,m,77, weekly, physical-keyboard,6,1
5bf368846edd7200017136c7,prompt-to-image,0,2,2,Write me a play that is 200-500 words and for kindergarteners. Thanksgiving theme with all the traditional characters.,"[11,15];[24,37];[46,75];[95,106]","[76,94]",8,1755624681822,1755624682005,e,69, weekly, physical-keyboard,7,1
5bf368846edd7200017136c7,prompt-to-image,0,2,2,Write me a play that is 200-500 words and for kindergarteners. Thanksgiving theme with all the traditional characters.,"[11,15];[24,37];[46,75];[95,106]","[76,94]",9,1755624681939,1755624682076, ,32, weekly, physical-keyboard,8,0
