PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD
65eafe348dd7dad3b69be921,prompt-to-image,0,3,6,"Generate an image of two teams playing a football match in a large stadium full of spectators, make the atmosphere tense and full of energy","[0,94]","[95,139]",0,1756294678498,1756294678861,Shift,16, weekly, physical-keyboard,0,1,0,1
65eafe348dd7dad3b69be921,prompt-to-image,0,3,6,"Generate an image of two teams playing a football match in a large stadium full of spectators, make the atmosphere tense and full of energy","[0,94]","[95,139]",1,1756294678733,1756294678816,G,71, weekly, physical-keyboard,0,1,0,1
65eafe348dd7dad3b69be921,prompt-to-image,0,3,6,"Generate an image of two teams playing a football match in a large stadium full of spectators, make the atmosphere tense and full of energy","[0,94]","[95,139]",2,1756294679062,1756294679148,n,78, weekly, physical-keyboard,2,1,0,1
65eafe348dd7dad3b69be921,prompt-to-image,0,3,6,"Generate an image of two teams playing a football match in a large stadium full of spectators, make the atmosphere tense and full of energy","[0,94]","[95,139]",3,1756294679255,1756294679362,e,69, weekly, physical-keyboard,2,1,0,1
65eafe348dd7dad3b69be921,prompt-to-image,0,3,6,"Generate an image of two teams playing a football match in a large stadium full of spectators, make the atmosphere tense and full of energy","[0,94]","[95,139]",4,1756294679469,1756294679553,r,82, weekly, physical-keyboard,3,1,0,1
65eafe348dd7dad3b69be921,prompt-to-image,0,3,6,"Generate an image of two teams playing a football match in a large stadium full of spectators, make the atmosphere tense and full of energy","[0,94]","[95,139]",5,1756294680090,1756294680157,Backspace,8, weekly, physical-keyboard,3,1,0,1
65eafe348dd7dad3b69be921,prompt-to-image,0,3,6,"Generate an image of two teams playing a football match in a large stadium full of spectators, make the atmosphere tense and full of energy","[0,94]","[95,139]",6,1756294680254,1756294680343,e,69, weekly, physical-keyboard,3,1,0,1
65eafe348dd7dad3b69be921,prompt-to-image,0,3,6,"Generate an image of two teams playing a football match in a large stadium full of spectators, make the atmosphere tense and full of energy","[0,94]","[95,139]",7,1756294680766,1756294680852,r,82, weekly, physical-keyboard,4,1,0,1
65eafe348dd7dad3b69be921,prompt-to-image,0,3,6,"Generate an image of two teams playing a football match in a large stadium full of spectators, make the atmosphere tense and full of energy","[0,94]","[95,139]",8,1756294680918,1756294681001,a,65, weekly, physical-keyboard,5,1,0,1
65eafe348dd7dad3b69be921,prompt-to-image,0,3,6,"Generate an image of two teams playing a football match in a large stadium full of spectators, make the atmosphere tense and full of energy","[0,94]","[95,139]",9,1756294681050,1756294681115,t,84, weekly, physical-keyboard,6,1,0,1
65eafe348dd7dad3b69be921,prompt-to-image,0,3,6,"Generate an image of two teams playing a football match in a large stadium full of spectators, make the atmosphere tense and full of energy","[0,94]","[95,139]",10,1756294681173,1756294681260,e,69, weekly, physical-keyboard,7,1,0,1
65eafe348dd7dad3b69be921,prompt-to-image,0,3,6,"Generate an image of two teams playing a football match in a large stadium full of spectators, make the atmosphere tense and full of energy","[0,94]","[95,139]",11,1756294681340,1756294681404, ,32, weekly, physical-keyboard,8,1,0,0
65eafe348dd7dad3b69be921,prompt-to-image,0,3,6,"Generate an image of two teams playing a football match in a large stadium full of spectators, make the atmosphere tense and full of energy","[0,94]","[95,139]",12,1756294681455,1756294681585,a,65, weekly, physical-keyboard,9,1,0,1
