PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,WORD
673d0377254c407e5da57f97,prompt-to-image,1,7,4,create a picture of obama shaking hand with trump,"[20,26]","[26,38]",0,1756291132408,1756291132425,c,67, weekly, physical-keyboard,0,1
673d0377254c407e5da57f97,prompt-to-image,1,7,4,create a picture of obama shaking hand with trump,"[20,26]","[26,38]",1,1756291132542,1756291132620,r,82, weekly, physical-keyboard,1,1
673d0377254c407e5da57f97,prompt-to-image,1,7,4,create a picture of obama shaking hand with trump,"[20,26]","[26,38]",2,1756291132706,1756291132800,e,69, weekly, physical-keyboard,2,1
673d0377254c407e5da57f97,prompt-to-image,1,7,4,create a picture of obama shaking hand with trump,"[20,26]","[26,38]",3,1756291132856,1756291132956,a,65, weekly, physical-keyboard,3,1
673d0377254c407e5da57f97,prompt-to-image,1,7,4,create a picture of obama shaking hand with trump,"[20,26]","[26,38]",4,1756291133054,1756291133114,t,84, weekly, physical-keyboard,4,1
673d0377254c407e5da57f97,prompt-to-image,1,7,4,create a picture of obama shaking hand with trump,"[20,26]","[26,38]",5,1756291133230,1756291133318,e,69, weekly, physical-keyboard,5,1
673d0377254c407e5da57f97,prompt-to-image,1,7,4,create a picture of obama shaking hand with trump,"[20,26]","[26,38]",6,1756291133360,1756291133486, ,32, weekly, physical-keyboard,6,0
673d0377254c407e5da57f97,prompt-to-image,1,7,4,create a picture of obama shaking hand with trump,"[20,26]","[26,38]",7,1756291133500,1756291133598,a,65, weekly, physical-keyboard,7,1
673d0377254c407e5da57f97,prompt-to-image,1,7,4,create a picture of obama shaking hand with trump,"[20,26]","[26,38]",8,1756291133625,1756291133718, ,32, weekly, physical-keyboard,8,0
673d0377254c407e5da57f97,prompt-to-image,1,7,4,create a picture of obama shaking hand with trump,"[20,26]","[26,38]",9,1756291133779,1756291133918,p,80, weekly, physical-keyboard,9,1
673d0377254c407e5da57f97,prompt-to-image,1,7,4,create a picture of obama shaking hand with trump,"[20,26]","[26,38]",10,1756291133952,1756291134066,i,73, weekly, physical-keyboard,10,1
673d0377254c407e5da57f97,prompt-to-image,1,7,4,create a picture of obama shaking hand with trump,"[20,26]","[26,38]",11,1756291134254,1756291134374,c,67, weekly, physical-keyboard,11,1
673d0377254c407e5da57f97,prompt-to-image,1,7,4,create a picture of obama shaking hand with trump,"[20,26]","[26,38]",12,1756291134528,1756291134590,r,82, weekly, physical-keyboard,12,1
673d0377254c407e5da57f97,prompt-to-image,1,7,4,create a picture of obama shaking hand with trump,"[20,26]","[26,38]",13,1756291134612,1756291134726,u,85, weekly, physical-keyboard,12,1
673d0377254c407e5da57f97,prompt-to-image,1,7,4,create a picture of obama shaking hand with trump,"[20,26]","[26,38]",14,1756291134943,1756291134994,Backspace,8, weekly, physical-keyboard,12,1
