PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,WORD
5fb551ccab996500099ab1aa,prompt-to-image,1,1,0,Please create for me some black and white images for children to colour.,"[49,72]","[26,48]",0,1755618761373,1755618761476,CapsLock,20, monthly, physical-keyboard,-1,0
5fb551ccab996500099ab1aa,prompt-to-image,1,1,0,Please create for me some black and white images for children to colour.,"[49,72]","[26,48]",1,1755618761478,1755618761543,P,80, monthly, physical-keyboard,0,1
5fb551ccab996500099ab1aa,prompt-to-image,1,1,0,Please create for me some black and white images for children to colour.,"[49,72]","[26,48]",2,1755618761608,1755618761677,CapsLock,20, monthly, physical-keyboard,-1,0
5fb551ccab996500099ab1aa,prompt-to-image,1,1,0,Please create for me some black and white images for children to colour.,"[49,72]","[26,48]",3,1755618761657,1755618761745,l,76, monthly, physical-keyboard,1,1
5fb551ccab996500099ab1aa,prompt-to-image,1,1,0,Please create for me some black and white images for children to colour.,"[49,72]","[26,48]",4,1755618761932,1755618762004,e,69, monthly, physical-keyboard,2,1
5fb551ccab996500099ab1aa,prompt-to-image,1,1,0,Please create for me some black and white images for children to colour.,"[49,72]","[26,48]",5,1755618762119,1755618762185,a,65, monthly, physical-keyboard,3,1
5fb551ccab996500099ab1aa,prompt-to-image,1,1,0,Please create for me some black and white images for children to colour.,"[49,72]","[26,48]",6,1755618762268,1755618762342,s,83, monthly, physical-keyboard,4,1
5fb551ccab996500099ab1aa,prompt-to-image,1,1,0,Please create for me some black and white images for children to colour.,"[49,72]","[26,48]",7,1755618762427,1755618762494,e,69, monthly, physical-keyboard,5,1
5fb551ccab996500099ab1aa,prompt-to-image,1,1,0,Please create for me some black and white images for children to colour.,"[49,72]","[26,48]",8,1755618762531,1755618762617, ,32, monthly, physical-keyboard,6,0
5fb551ccab996500099ab1aa,prompt-to-image,1,1,0,Please create for me some black and white images for children to colour.,"[49,72]","[26,48]",9,1755618763304,1755618763376,c,67, monthly, physical-keyboard,7,1
5fb551ccab996500099ab1aa,prompt-to-image,1,1,0,Please create for me some black and white images for children to colour.,"[49,72]","[26,48]",10,1755618763486,1755618763555,r,82, monthly, physical-keyboard,8,1
5fb551ccab996500099ab1aa,prompt-to-image,1,1,0,Please create for me some black and white images for children to colour.,"[49,72]","[26,48]",11,1755618763617,1755618763685,e,69, monthly, physical-keyboard,9,1
5fb551ccab996500099ab1aa,prompt-to-image,1,1,0,Please create for me some black and white images for children to colour.,"[49,72]","[26,48]",12,1755618763738,1755618763820,a,65, monthly, physical-keyboard,10,1
5fb551ccab996500099ab1aa,prompt-to-image,1,1,0,Please create for me some black and white images for children to colour.,"[49,72]","[26,48]",13,1755618763849,1755618763913,t,84, monthly, physical-keyboard,11,1
5fb551ccab996500099ab1aa,prompt-to-image,1,1,0,Please create for me some black and white images for children to colour.,"[49,72]","[26,48]",14,1755618763986,1755618764055,e,69, monthly, physical-keyboard,12,1
5fb551ccab996500099ab1aa,prompt-to-image,1,1,0,Please create for me some black and white images for children to colour.,"[49,72]","[26,48]",15,1755618764071,1755618764144, ,32, monthly, physical-keyboard,13,0
