PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,WORD
606598de386cd206c99a4648,image-to-prompt,1,6,7,Write a text about an image that shows a river across a forest during the daytime. Clouds are occupying the blue sky and big trees are all along the rive's coast on both sides. There are some ducks swimming across the river and the water is like a mirror to the trees and the sky.,"[1,80]","[227,280]",0,1756289626630,1756289626701,CapsLock,20, monthly, physical-keyboard,-1,0
606598de386cd206c99a4648,image-to-prompt,1,6,7,Write a text about an image that shows a river across a forest during the daytime. Clouds are occupying the blue sky and big trees are all along the rive's coast on both sides. There are some ducks swimming across the river and the water is like a mirror to the trees and the sky.,"[1,80]","[227,280]",1,1756289626708,1756289626773,W,87, monthly, physical-keyboard,0,1
606598de386cd206c99a4648,image-to-prompt,1,6,7,Write a text about an image that shows a river across a forest during the daytime. Clouds are occupying the blue sky and big trees are all along the rive's coast on both sides. There are some ducks swimming across the river and the water is like a mirror to the trees and the sky.,"[1,80]","[227,280]",2,1756289626820,1756289626917,CapsLock,20, monthly, physical-keyboard,-1,0
606598de386cd206c99a4648,image-to-prompt,1,6,7,Write a text about an image that shows a river across a forest during the daytime. Clouds are occupying the blue sky and big trees are all along the rive's coast on both sides. There are some ducks swimming across the river and the water is like a mirror to the trees and the sky.,"[1,80]","[227,280]",3,1756289627574,1756289627700,r,82, monthly, physical-keyboard,1,1
606598de386cd206c99a4648,image-to-prompt,1,6,7,Write a text about an image that shows a river across a forest during the daytime. Clouds are occupying the blue sky and big trees are all along the rive's coast on both sides. There are some ducks swimming across the river and the water is like a mirror to the trees and the sky.,"[1,80]","[227,280]",4,1756289627716,1756289627821,i,73, monthly, physical-keyboard,2,1
606598de386cd206c99a4648,image-to-prompt,1,6,7,Write a text about an image that shows a river across a forest during the daytime. Clouds are occupying the blue sky and big trees are all along the rive's coast on both sides. There are some ducks swimming across the river and the water is like a mirror to the trees and the sky.,"[1,80]","[227,280]",5,1756289627877,1756289627980,t,84, monthly, physical-keyboard,3,1
606598de386cd206c99a4648,image-to-prompt,1,6,7,Write a text about an image that shows a river across a forest during the daytime. Clouds are occupying the blue sky and big trees are all along the rive's coast on both sides. There are some ducks swimming across the river and the water is like a mirror to the trees and the sky.,"[1,80]","[227,280]",6,1756289628117,1756289628236,e,69, monthly, physical-keyboard,4,1
606598de386cd206c99a4648,image-to-prompt,1,6,7,Write a text about an image that shows a river across a forest during the daytime. Clouds are occupying the blue sky and big trees are all along the rive's coast on both sides. There are some ducks swimming across the river and the water is like a mirror to the trees and the sky.,"[1,80]","[227,280]",7,1756289628343,1756289628492, ,32, monthly, physical-keyboard,5,0
606598de386cd206c99a4648,image-to-prompt,1,6,7,Write a text about an image that shows a river across a forest during the daytime. Clouds are occupying the blue sky and big trees are all along the rive's coast on both sides. There are some ducks swimming across the river and the water is like a mirror to the trees and the sky.,"[1,80]","[227,280]",8,1756289628885,1756289628980,a,65, monthly, physical-keyboard,6,1
606598de386cd206c99a4648,image-to-prompt,1,6,7,Write a text about an image that shows a river across a forest during the daytime. Clouds are occupying the blue sky and big trees are all along the rive's coast on both sides. There are some ducks swimming across the river and the water is like a mirror to the trees and the sky.,"[1,80]","[227,280]",9,1756289628996,1756289629084, ,32, monthly, physical-keyboard,7,0
606598de386cd206c99a4648,image-to-prompt,1,6,7,Write a text about an image that shows a river across a forest during the daytime. Clouds are occupying the blue sky and big trees are all along the rive's coast on both sides. There are some ducks swimming across the river and the water is like a mirror to the trees and the sky.,"[1,80]","[227,280]",10,1756289629277,1756289629388,t,84, monthly, physical-keyboard,8,1
606598de386cd206c99a4648,image-to-prompt,1,6,7,Write a text about an image that shows a river across a forest during the daytime. Clouds are occupying the blue sky and big trees are all along the rive's coast on both sides. There are some ducks swimming across the river and the water is like a mirror to the trees and the sky.,"[1,80]","[227,280]",11,1756289629509,1756289629580,e,69, monthly, physical-keyboard,9,1
606598de386cd206c99a4648,image-to-prompt,1,6,7,Write a text about an image that shows a river across a forest during the daytime. Clouds are occupying the blue sky and big trees are all along the rive's coast on both sides. There are some ducks swimming across the river and the water is like a mirror to the trees and the sky.,"[1,80]","[227,280]",12,1756289629949,1756289630044,x,88, monthly, physical-keyboard,10,1
606598de386cd206c99a4648,image-to-prompt,1,6,7,Write a text about an image that shows a river across a forest during the daytime. Clouds are occupying the blue sky and big trees are all along the rive's coast on both sides. There are some ducks swimming across the river and the water is like a mirror to the trees and the sky.,"[1,80]","[227,280]",13,1756289630133,1756289630253,t,84, monthly, physical-keyboard,11,1
606598de386cd206c99a4648,image-to-prompt,1,6,7,Write a text about an image that shows a river across a forest during the daytime. Clouds are occupying the blue sky and big trees are all along the rive's coast on both sides. There are some ducks swimming across the river and the water is like a mirror to the trees and the sky.,"[1,80]","[227,280]",14,1756289630310,1756289630444, ,32, monthly, physical-keyboard,12,0
606598de386cd206c99a4648,image-to-prompt,1,6,7,Write a text about an image that shows a river across a forest during the daytime. Clouds are occupying the blue sky and big trees are all along the rive's coast on both sides. There are some ducks swimming across the river and the water is like a mirror to the trees and the sky.,"[1,80]","[227,280]",15,1756289630533,1756289630677,a,65, monthly, physical-keyboard,13,1
606598de386cd206c99a4648,image-to-prompt,1,6,7,Write a text about an image that shows a river across a forest during the daytime. Clouds are occupying the blue sky and big trees are all along the rive's coast on both sides. There are some ducks swimming across the river and the water is like a mirror to the trees and the sky.,"[1,80]","[227,280]",16,1756289630781,1756289630893,b,66, monthly, physical-keyboard,14,1
606598de386cd206c99a4648,image-to-prompt,1,6,7,Write a text about an image that shows a river across a forest during the daytime. Clouds are occupying the blue sky and big trees are all along the rive's coast on both sides. There are some ducks swimming across the river and the water is like a mirror to the trees and the sky.,"[1,80]","[227,280]",17,1756289631077,1756289631205,o,79, monthly, physical-keyboard,15,1
606598de386cd206c99a4648,image-to-prompt,1,6,7,Write a text about an image that shows a river across a forest during the daytime. Clouds are occupying the blue sky and big trees are all along the rive's coast on both sides. There are some ducks swimming across the river and the water is like a mirror to the trees and the sky.,"[1,80]","[227,280]",18,1756289631343,1756289631428,u,85, monthly, physical-keyboard,16,1
606598de386cd206c99a4648,image-to-prompt,1,6,7,Write a text about an image that shows a river across a forest during the daytime. Clouds are occupying the blue sky and big trees are all along the rive's coast on both sides. There are some ducks swimming across the river and the water is like a mirror to the trees and the sky.,"[1,80]","[227,280]",19,1756289631517,1756289631661,t,84, monthly, physical-keyboard,17,1
606598de386cd206c99a4648,image-to-prompt,1,6,7,Write a text about an image that shows a river across a forest during the daytime. Clouds are occupying the blue sky and big trees are all along the rive's coast on both sides. There are some ducks swimming across the river and the water is like a mirror to the trees and the sky.,"[1,80]","[227,280]",20,1756289631662,1756289631796, ,32, monthly, physical-keyboard,18,0
