PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,WORD
65a3ec77f674ac3e98f0c6ac,text-to-prompt,1,5,4,Describe a realistic story of a walk of a turtle along a river bank,"[30,67]","[11,26]",0,1756282616435,1756282616523,CapsLock,20, monthly, physical-keyboard,-1,0
65a3ec77f674ac3e98f0c6ac,text-to-prompt,1,5,4,Describe a realistic story of a walk of a turtle along a river bank,"[30,67]","[11,26]",1,1756282617716,1756282617766,D,68, monthly, physical-keyboard,0,1
65a3ec77f674ac3e98f0c6ac,text-to-prompt,1,5,4,Describe a realistic story of a walk of a turtle along a river bank,"[30,67]","[11,26]",2,1756282618009,1756282618098,CapsLock,20, monthly, physical-keyboard,-1,0
65a3ec77f674ac3e98f0c6ac,text-to-prompt,1,5,4,Describe a realistic story of a walk of a turtle along a river bank,"[30,67]","[11,26]",3,1756282618357,1756282618469,e,69, monthly, physical-keyboard,1,1
65a3ec77f674ac3e98f0c6ac,text-to-prompt,1,5,4,Describe a realistic story of a walk of a turtle along a river bank,"[30,67]","[11,26]",4,1756282618679,1756282618760,c,67, monthly, physical-keyboard,3,1
65a3ec77f674ac3e98f0c6ac,text-to-prompt,1,5,4,Describe a realistic story of a walk of a turtle along a river bank,"[30,67]","[11,26]",5,1756282619181,1756282619255,r,82, monthly, physical-keyboard,4,1
65a3ec77f674ac3e98f0c6ac,text-to-prompt,1,5,4,Describe a realistic story of a walk of a turtle along a river bank,"[30,67]","[11,26]",6,1756282619393,1756282619518,i,73, monthly, physical-keyboard,5,1
65a3ec77f674ac3e98f0c6ac,text-to-prompt,1,5,4,Describe a realistic story of a walk of a turtle along a river bank,"[30,67]","[11,26]",7,1756282619602,1756282619644,v,86, monthly, physical-keyboard,6,1
65a3ec77f674ac3e98f0c6ac,text-to-prompt,1,5,4,Describe a realistic story of a walk of a turtle along a river bank,"[30,67]","[11,26]",8,1756282620572,1756282620699,Backspace,8, monthly, physical-keyboard,6,1
65a3ec77f674ac3e98f0c6ac,text-to-prompt,1,5,4,Describe a realistic story of a walk of a turtle along a river bank,"[30,67]","[11,26]",9,1756282620771,1756282620870,b,66, monthly, physical-keyboard,6,1
65a3ec77f674ac3e98f0c6ac,text-to-prompt,1,5,4,Describe a realistic story of a walk of a turtle along a river bank,"[30,67]","[11,26]",10,1756282621209,1756282621302,e,69, monthly, physical-keyboard,7,1
65a3ec77f674ac3e98f0c6ac,text-to-prompt,1,5,4,Describe a realistic story of a walk of a turtle along a river bank,"[30,67]","[11,26]",11,1756282621448,1756282621579, ,32, monthly, physical-keyboard,8,0
65a3ec77f674ac3e98f0c6ac,text-to-prompt,1,5,4,Describe a realistic story of a walk of a turtle along a river bank,"[30,67]","[11,26]",12,1756282621718,1756282621793,a,65, monthly, physical-keyboard,9,1
65a3ec77f674ac3e98f0c6ac,text-to-prompt,1,5,4,Describe a realistic story of a walk of a turtle along a river bank,"[30,67]","[11,26]",13,1756282621915,1756282622046, ,32, monthly, physical-keyboard,10,0
65a3ec77f674ac3e98f0c6ac,text-to-prompt,1,5,4,Describe a realistic story of a walk of a turtle along a river bank,"[30,67]","[11,26]",14,1756282622124,1756282622188,r,82, monthly, physical-keyboard,11,1
65a3ec77f674ac3e98f0c6ac,text-to-prompt,1,5,4,Describe a realistic story of a walk of a turtle along a river bank,"[30,67]","[11,26]",15,1756282622319,1756282622390,e,69, monthly, physical-keyboard,12,1
65a3ec77f674ac3e98f0c6ac,text-to-prompt,1,5,4,Describe a realistic story of a walk of a turtle along a river bank,"[30,67]","[11,26]",16,1756282622628,1756282622722,a,65, monthly, physical-keyboard,13,1
65a3ec77f674ac3e98f0c6ac,text-to-prompt,1,5,4,Describe a realistic story of a walk of a turtle along a river bank,"[30,67]","[11,26]",17,1756282622771,1756282622858,l,76, monthly, physical-keyboard,14,1
65a3ec77f674ac3e98f0c6ac,text-to-prompt,1,5,4,Describe a realistic story of a walk of a turtle along a river bank,"[30,67]","[11,26]",18,1756282623056,1756282623153,i,73, monthly, physical-keyboard,15,1
65a3ec77f674ac3e98f0c6ac,text-to-prompt,1,5,4,Describe a realistic story of a walk of a turtle along a river bank,"[30,67]","[11,26]",19,1756282623220,1756282623287,s,83, monthly, physical-keyboard,16,1
65a3ec77f674ac3e98f0c6ac,text-to-prompt,1,5,4,Describe a realistic story of a walk of a turtle along a river bank,"[30,67]","[11,26]",20,1756282623527,1756282623614,t,84, monthly, physical-keyboard,17,1
65a3ec77f674ac3e98f0c6ac,text-to-prompt,1,5,4,Describe a realistic story of a walk of a turtle along a river bank,"[30,67]","[11,26]",21,1756282623675,1756282623764,i,73, monthly, physical-keyboard,18,1
65a3ec77f674ac3e98f0c6ac,text-to-prompt,1,5,4,Describe a realistic story of a walk of a turtle along a river bank,"[30,67]","[11,26]",22,1756282623911,1756282624019,c,67, monthly, physical-keyboard,19,1
65a3ec77f674ac3e98f0c6ac,text-to-prompt,1,5,4,Describe a realistic story of a walk of a turtle along a river bank,"[30,67]","[11,26]",23,1756282624227,1756282624324, ,32, monthly, physical-keyboard,20,0
65a3ec77f674ac3e98f0c6ac,text-to-prompt,1,5,4,Describe a realistic story of a walk of a turtle along a river bank,"[30,67]","[11,26]",24,1756282625052,1756282625138,s,83, monthly, physical-keyboard,21,1
65a3ec77f674ac3e98f0c6ac,text-to-prompt,1,5,4,Describe a realistic story of a walk of a turtle along a river bank,"[30,67]","[11,26]",25,1756282625397,1756282625487,t,84, monthly, physical-keyboard,22,1
65a3ec77f674ac3e98f0c6ac,text-to-prompt,1,5,4,Describe a realistic story of a walk of a turtle along a river bank,"[30,67]","[11,26]",26,1756282625702,1756282625864,o,79, monthly, physical-keyboard,23,1
65a3ec77f674ac3e98f0c6ac,text-to-prompt,1,5,4,Describe a realistic story of a walk of a turtle along a river bank,"[30,67]","[11,26]",27,1756282626111,1756282626217,r,82, monthly, physical-keyboard,24,1
65a3ec77f674ac3e98f0c6ac,text-to-prompt,1,5,4,Describe a realistic story of a walk of a turtle along a river bank,"[30,67]","[11,26]",28,1756282626458,1756282626556,y,89, monthly, physical-keyboard,25,1
65a3ec77f674ac3e98f0c6ac,text-to-prompt,1,5,4,Describe a realistic story of a walk of a turtle along a river bank,"[30,67]","[11,26]",29,1756282626939,1756282627048, ,32, monthly, physical-keyboard,26,0
65a3ec77f674ac3e98f0c6ac,text-to-prompt,1,5,4,Describe a realistic story of a walk of a turtle along a river bank,"[30,67]","[11,26]",30,1756282627318,1756282627434,o,79, monthly, physical-keyboard,27,1
65a3ec77f674ac3e98f0c6ac,text-to-prompt,1,5,4,Describe a realistic story of a walk of a turtle along a river bank,"[30,67]","[11,26]",31,1756282627688,1756282627780,f,70, monthly, physical-keyboard,28,1
65a3ec77f674ac3e98f0c6ac,text-to-prompt,1,5,4,Describe a realistic story of a walk of a turtle along a river bank,"[30,67]","[11,26]",32,1756282627918,1756282628027, ,32, monthly, physical-keyboard,29,0
