PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD
5ced66139b5b490001b688ed,text-to-prompt,1,7,3,"Create a short story about a small turtle that walked slowly along the muddy riverbank, leaving footprints. It pauses to watch leaves floating on the water. Then continues to walk.","[0,20]","[156,181]",0,1755625394952,1755625395116,Shift,16, rarely, physical-keyboard,0,1,0,1
5ced66139b5b490001b688ed,text-to-prompt,1,7,3,"Create a short story about a small turtle that walked slowly along the muddy riverbank, leaving footprints. It pauses to watch leaves floating on the water. Then continues to walk.","[0,20]","[156,181]",1,1755625394974,1755625395078,C,67, rarely, physical-keyboard,0,1,0,1
5ced66139b5b490001b688ed,text-to-prompt,1,7,3,"Create a short story about a small turtle that walked slowly along the muddy riverbank, leaving footprints. It pauses to watch leaves floating on the water. Then continues to walk.","[0,20]","[156,181]",2,1755625395230,1755625395327,r,82, rarely, physical-keyboard,1,1,0,1
5ced66139b5b490001b688ed,text-to-prompt,1,7,3,"Create a short story about a small turtle that walked slowly along the muddy riverbank, leaving footprints. It pauses to watch leaves floating on the water. Then continues to walk.","[0,20]","[156,181]",3,1755625395270,1755625395389,e,69, rarely, physical-keyboard,2,1,0,1
5ced66139b5b490001b688ed,text-to-prompt,1,7,3,"Create a short story about a small turtle that walked slowly along the muddy riverbank, leaving footprints. It pauses to watch leaves floating on the water. Then continues to walk.","[0,20]","[156,181]",4,1755625395366,1755625395496,a,65, rarely, physical-keyboard,3,1,0,1
5ced66139b5b490001b688ed,text-to-prompt,1,7,3,"Create a short story about a small turtle that walked slowly along the muddy riverbank, leaving footprints. It pauses to watch leaves floating on the water. Then continues to walk.","[0,20]","[156,181]",5,1755625395586,1755625395677,t,84, rarely, physical-keyboard,4,1,0,1
5ced66139b5b490001b688ed,text-to-prompt,1,7,3,"Create a short story about a small turtle that walked slowly along the muddy riverbank, leaving footprints. It pauses to watch leaves floating on the water. Then continues to walk.","[0,20]","[156,181]",6,1755625395941,1755625396035,e,69, rarely, physical-keyboard,5,1,0,1
5ced66139b5b490001b688ed,text-to-prompt,1,7,3,"Create a short story about a small turtle that walked slowly along the muddy riverbank, leaving footprints. It pauses to watch leaves floating on the water. Then continues to walk.","[0,20]","[156,181]",7,1755625403441,1755625403586, ,32, rarely, physical-keyboard,6,1,0,0
5ced66139b5b490001b688ed,text-to-prompt,1,7,3,"Create a short story about a small turtle that walked slowly along the muddy riverbank, leaving footprints. It pauses to watch leaves floating on the water. Then continues to walk.","[0,20]","[156,181]",8,1755625403577,1755625403676,a,65, rarely, physical-keyboard,7,1,0,1
5ced66139b5b490001b688ed,text-to-prompt,1,7,3,"Create a short story about a small turtle that walked slowly along the muddy riverbank, leaving footprints. It pauses to watch leaves floating on the water. Then continues to walk.","[0,20]","[156,181]",9,1755625403668,1755625403783, ,32, rarely, physical-keyboard,8,1,0,0
