PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD
5bf368846edd7200017136c7,text-to-prompt,0,6,2,Draft an email reminding my employees that all quarter three reports are due Friday at noon and in the shared folder only please.,"[15,37];[47,68];[77,83];[87,91];[73,77];[103,116]","[9,14]",0,1755624949616,1755624949874,Shift,16, weekly, physical-keyboard,0,0,0,1
5bf368846edd7200017136c7,text-to-prompt,0,6,2,Draft an email reminding my employees that all quarter three reports are due Friday at noon and in the shared folder only please.,"[15,37];[47,68];[77,83];[87,91];[73,77];[103,116]","[9,14]",1,1755624949769,1755624949900,D,68, weekly, physical-keyboard,0,0,0,1
5bf368846edd7200017136c7,text-to-prompt,0,6,2,Draft an email reminding my employees that all quarter three reports are due Friday at noon and in the shared folder only please.,"[15,37];[47,68];[77,83];[87,91];[73,77];[103,116]","[9,14]",2,1755624949970,1755624950117,r,82, weekly, physical-keyboard,1,0,0,1
5bf368846edd7200017136c7,text-to-prompt,0,6,2,Draft an email reminding my employees that all quarter three reports are due Friday at noon and in the shared folder only please.,"[15,37];[47,68];[77,83];[87,91];[73,77];[103,116]","[9,14]",3,1755624950091,1755624950244,a,65, weekly, physical-keyboard,2,0,0,1
5bf368846edd7200017136c7,text-to-prompt,0,6,2,Draft an email reminding my employees that all quarter three reports are due Friday at noon and in the shared folder only please.,"[15,37];[47,68];[77,83];[87,91];[73,77];[103,116]","[9,14]",4,1755624950202,1755624950298,f,70, weekly, physical-keyboard,3,0,0,1
5bf368846edd7200017136c7,text-to-prompt,0,6,2,Draft an email reminding my employees that all quarter three reports are due Friday at noon and in the shared folder only please.,"[15,37];[47,68];[77,83];[87,91];[73,77];[103,116]","[9,14]",5,1755624950383,1755624950494,t,84, weekly, physical-keyboard,4,0,0,1
5bf368846edd7200017136c7,text-to-prompt,0,6,2,Draft an email reminding my employees that all quarter three reports are due Friday at noon and in the shared folder only please.,"[15,37];[47,68];[77,83];[87,91];[73,77];[103,116]","[9,14]",6,1755624950448,1755624950603, ,32, weekly, physical-keyboard,5,0,0,0
5bf368846edd7200017136c7,text-to-prompt,0,6,2,Draft an email reminding my employees that all quarter three reports are due Friday at noon and in the shared folder only please.,"[15,37];[47,68];[77,83];[87,91];[73,77];[103,116]","[9,14]",7,1755624950665,1755624950830,a,65, weekly, physical-keyboard,6,0,0,1
5bf368846edd7200017136c7,text-to-prompt,0,6,2,Draft an email reminding my employees that all quarter three reports are due Friday at noon and in the shared folder only please.,"[15,37];[47,68];[77,83];[87,91];[73,77];[103,116]","[9,14]",8,1755624950805,1755624950905,n,78, weekly, physical-keyboard,7,0,0,1
5bf368846edd7200017136c7,text-to-prompt,0,6,2,Draft an email reminding my employees that all quarter three reports are due Friday at noon and in the shared folder only please.,"[15,37];[47,68];[77,83];[87,91];[73,77];[103,116]","[9,14]",9,1755624950892,1755624951025, ,32, weekly, physical-keyboard,8,0,0,0
5bf368846edd7200017136c7,text-to-prompt,0,6,2,Draft an email reminding my employees that all quarter three reports are due Friday at noon and in the shared folder only please.,"[15,37];[47,68];[77,83];[87,91];[73,77];[103,116]","[9,14]",10,1755624951105,1755624951228,e,69, weekly, physical-keyboard,9,0,1,1
5bf368846edd7200017136c7,text-to-prompt,0,6,2,Draft an email reminding my employees that all quarter three reports are due Friday at noon and in the shared folder only please.,"[15,37];[47,68];[77,83];[87,91];[73,77];[103,116]","[9,14]",11,1755624951213,1755624951302,m,77, weekly, physical-keyboard,10,0,1,1
5bf368846edd7200017136c7,text-to-prompt,0,6,2,Draft an email reminding my employees that all quarter three reports are due Friday at noon and in the shared folder only please.,"[15,37];[47,68];[77,83];[87,91];[73,77];[103,116]","[9,14]",12,1755624951394,1755624951541,a,65, weekly, physical-keyboard,11,0,1,1
5bf368846edd7200017136c7,text-to-prompt,0,6,2,Draft an email reminding my employees that all quarter three reports are due Friday at noon and in the shared folder only please.,"[15,37];[47,68];[77,83];[87,91];[73,77];[103,116]","[9,14]",13,1755624951476,1755624951665,i,73, weekly, physical-keyboard,12,0,1,1
5bf368846edd7200017136c7,text-to-prompt,0,6,2,Draft an email reminding my employees that all quarter three reports are due Friday at noon and in the shared folder only please.,"[15,37];[47,68];[77,83];[87,91];[73,77];[103,116]","[9,14]",14,1755624951590,1755624951704,l,76, weekly, physical-keyboard,13,0,1,1
5bf368846edd7200017136c7,text-to-prompt,0,6,2,Draft an email reminding my employees that all quarter three reports are due Friday at noon and in the shared folder only please.,"[15,37];[47,68];[77,83];[87,91];[73,77];[103,116]","[9,14]",15,1755624951903,1755624952021, ,32, weekly, physical-keyboard,14,0,1,0
5bf368846edd7200017136c7,text-to-prompt,0,6,2,Draft an email reminding my employees that all quarter three reports are due Friday at noon and in the shared folder only please.,"[15,37];[47,68];[77,83];[87,91];[73,77];[103,116]","[9,14]",16,1755624954964,1755624955077,r,82, weekly, physical-keyboard,15,1,0,1
5bf368846edd7200017136c7,text-to-prompt,0,6,2,Draft an email reminding my employees that all quarter three reports are due Friday at noon and in the shared folder only please.,"[15,37];[47,68];[77,83];[87,91];[73,77];[103,116]","[9,14]",17,1755624955012,1755624955174,e,69, weekly, physical-keyboard,16,1,0,1
5bf368846edd7200017136c7,text-to-prompt,0,6,2,Draft an email reminding my employees that all quarter three reports are due Friday at noon and in the shared folder only please.,"[15,37];[47,68];[77,83];[87,91];[73,77];[103,116]","[9,14]",18,1755624955141,1755624955263,m,77, weekly, physical-keyboard,17,1,0,1
