PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD
60984a1b0cce76d16c4ca781,prompt-to-text,0,6,6,"white a short funny story about a clumsy cat who accidentally becomes a hero in a small quirky town, keep it light and ful of silly mishaps","[0,26]","[71,139]",0,1756239241212,1756239241348,w,87, weekly, physical-keyboard,0,1,0,1
60984a1b0cce76d16c4ca781,prompt-to-text,0,6,6,"white a short funny story about a clumsy cat who accidentally becomes a hero in a small quirky town, keep it light and ful of silly mishaps","[0,26]","[71,139]",1,1756239241356,1756239241508,h,72, weekly, physical-keyboard,1,1,0,1
60984a1b0cce76d16c4ca781,prompt-to-text,0,6,6,"white a short funny story about a clumsy cat who accidentally becomes a hero in a small quirky town, keep it light and ful of silly mishaps","[0,26]","[71,139]",2,1756239241412,1756239241580,i,73, weekly, physical-keyboard,2,1,0,1
60984a1b0cce76d16c4ca781,prompt-to-text,0,6,6,"white a short funny story about a clumsy cat who accidentally becomes a hero in a small quirky town, keep it light and ful of silly mishaps","[0,26]","[71,139]",3,1756239241532,1756239241620,t,84, weekly, physical-keyboard,3,1,0,1
60984a1b0cce76d16c4ca781,prompt-to-text,0,6,6,"white a short funny story about a clumsy cat who accidentally becomes a hero in a small quirky town, keep it light and ful of silly mishaps","[0,26]","[71,139]",4,1756239241700,1756239241804,e,69, weekly, physical-keyboard,4,1,0,1
60984a1b0cce76d16c4ca781,prompt-to-text,0,6,6,"white a short funny story about a clumsy cat who accidentally becomes a hero in a small quirky town, keep it light and ful of silly mishaps","[0,26]","[71,139]",5,1756239241828,1756239241932, ,32, weekly, physical-keyboard,5,1,0,0
60984a1b0cce76d16c4ca781,prompt-to-text,0,6,6,"white a short funny story about a clumsy cat who accidentally becomes a hero in a small quirky town, keep it light and ful of silly mishaps","[0,26]","[71,139]",6,1756239242132,1756239242220,a,65, weekly, physical-keyboard,6,1,0,1
60984a1b0cce76d16c4ca781,prompt-to-text,0,6,6,"white a short funny story about a clumsy cat who accidentally becomes a hero in a small quirky town, keep it light and ful of silly mishaps","[0,26]","[71,139]",7,1756239242204,1756239242300, ,32, weekly, physical-keyboard,7,1,0,0
60984a1b0cce76d16c4ca781,prompt-to-text,0,6,6,"white a short funny story about a clumsy cat who accidentally becomes a hero in a small quirky town, keep it light and ful of silly mishaps","[0,26]","[71,139]",8,1756239242340,1756239242444,s,83, weekly, physical-keyboard,8,1,0,1
60984a1b0cce76d16c4ca781,prompt-to-text,0,6,6,"white a short funny story about a clumsy cat who accidentally becomes a hero in a small quirky town, keep it light and ful of silly mishaps","[0,26]","[71,139]",9,1756239242468,1756239242564,h,72, weekly, physical-keyboard,9,1,0,1
60984a1b0cce76d16c4ca781,prompt-to-text,0,6,6,"white a short funny story about a clumsy cat who accidentally becomes a hero in a small quirky town, keep it light and ful of silly mishaps","[0,26]","[71,139]",10,1756239242516,1756239242676,o,79, weekly, physical-keyboard,10,1,0,1
60984a1b0cce76d16c4ca781,prompt-to-text,0,6,6,"white a short funny story about a clumsy cat who accidentally becomes a hero in a small quirky town, keep it light and ful of silly mishaps","[0,26]","[71,139]",11,1756239242828,1756239242940,r,82, weekly, physical-keyboard,11,1,0,1
60984a1b0cce76d16c4ca781,prompt-to-text,0,6,6,"white a short funny story about a clumsy cat who accidentally becomes a hero in a small quirky town, keep it light and ful of silly mishaps","[0,26]","[71,139]",12,1756239243364,1756239243444,t,84, weekly, physical-keyboard,12,1,0,1
60984a1b0cce76d16c4ca781,prompt-to-text,0,6,6,"white a short funny story about a clumsy cat who accidentally becomes a hero in a small quirky town, keep it light and ful of silly mishaps","[0,26]","[71,139]",13,1756239243492,1756239243588, ,32, weekly, physical-keyboard,13,1,0,0
60984a1b0cce76d16c4ca781,prompt-to-text,0,6,6,"white a short funny story about a clumsy cat who accidentally becomes a hero in a small quirky town, keep it light and ful of silly mishaps","[0,26]","[71,139]",14,1756239243732,1756239243820,f,70, weekly, physical-keyboard,14,1,0,1
60984a1b0cce76d16c4ca781,prompt-to-text,0,6,6,"white a short funny story about a clumsy cat who accidentally becomes a hero in a small quirky town, keep it light and ful of silly mishaps","[0,26]","[71,139]",15,1756239243796,1756239243884,u,85, weekly, physical-keyboard,15,1,0,1
60984a1b0cce76d16c4ca781,prompt-to-text,0,6,6,"white a short funny story about a clumsy cat who accidentally becomes a hero in a small quirky town, keep it light and ful of silly mishaps","[0,26]","[71,139]",16,1756239243964,1756239244052,n,78, weekly, physical-keyboard,16,1,0,1
60984a1b0cce76d16c4ca781,prompt-to-text,0,6,6,"white a short funny story about a clumsy cat who accidentally becomes a hero in a small quirky town, keep it light and ful of silly mishaps","[0,26]","[71,139]",17,1756239244116,1756239244196,n,78, weekly, physical-keyboard,17,1,0,1
60984a1b0cce76d16c4ca781,prompt-to-text,0,6,6,"white a short funny story about a clumsy cat who accidentally becomes a hero in a small quirky town, keep it light and ful of silly mishaps","[0,26]","[71,139]",18,1756239244212,1756239244284,y,89, weekly, physical-keyboard,18,1,0,1
60984a1b0cce76d16c4ca781,prompt-to-text,0,6,6,"white a short funny story about a clumsy cat who accidentally becomes a hero in a small quirky town, keep it light and ful of silly mishaps","[0,26]","[71,139]",19,1756239244340,1756239244420, ,32, weekly, physical-keyboard,19,1,0,0
