PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD
5adae3ebdec767000128c131,prompt-to-image,1,6,3,The teacher had given them the title of their next essay .She was going to do the best one yrt.,"[0,56]","[58,95]",0,1755620618856,1755620619240,Shift,16, never, physical-keyboard,0,1,0,1
5adae3ebdec767000128c131,prompt-to-image,1,6,3,The teacher had given them the title of their next essay .She was going to do the best one yrt.,"[0,56]","[58,95]",1,1755620619121,1755620619200,T,84, never, physical-keyboard,0,1,0,1
5adae3ebdec767000128c131,prompt-to-image,1,6,3,The teacher had given them the title of their next essay .She was going to do the best one yrt.,"[0,56]","[58,95]",2,1755620619408,1755620619512,h,72, never, physical-keyboard,1,1,0,1
5adae3ebdec767000128c131,prompt-to-image,1,6,3,The teacher had given them the title of their next essay .She was going to do the best one yrt.,"[0,56]","[58,95]",3,1755620619777,1755620619889,e,69, never, physical-keyboard,2,1,0,1
5adae3ebdec767000128c131,prompt-to-image,1,6,3,The teacher had given them the title of their next essay .She was going to do the best one yrt.,"[0,56]","[58,95]",4,1755620619968,1755620620096, ,32, never, physical-keyboard,3,1,0,0
5adae3ebdec767000128c131,prompt-to-image,1,6,3,The teacher had given them the title of their next essay .She was going to do the best one yrt.,"[0,56]","[58,95]",5,1755620620345,1755620620456,t,84, never, physical-keyboard,4,1,0,1
5adae3ebdec767000128c131,prompt-to-image,1,6,3,The teacher had given them the title of their next essay .She was going to do the best one yrt.,"[0,56]","[58,95]",6,1755620620784,1755620620880,e,69, never, physical-keyboard,5,1,0,1
5adae3ebdec767000128c131,prompt-to-image,1,6,3,The teacher had given them the title of their next essay .She was going to do the best one yrt.,"[0,56]","[58,95]",7,1755620621185,1755620621280,a,65, never, physical-keyboard,6,1,0,1
5adae3ebdec767000128c131,prompt-to-image,1,6,3,The teacher had given them the title of their next essay .She was going to do the best one yrt.,"[0,56]","[58,95]",8,1755620621552,1755620621680,c,67, never, physical-keyboard,7,1,0,1
5adae3ebdec767000128c131,prompt-to-image,1,6,3,The teacher had given them the title of their next essay .She was going to do the best one yrt.,"[0,56]","[58,95]",9,1755620621912,1755620622024,h,72, never, physical-keyboard,8,1,0,1
5adae3ebdec767000128c131,prompt-to-image,1,6,3,The teacher had given them the title of their next essay .She was going to do the best one yrt.,"[0,56]","[58,95]",10,1755620622224,1755620622320,e,69, never, physical-keyboard,9,1,0,1
5adae3ebdec767000128c131,prompt-to-image,1,6,3,The teacher had given them the title of their next essay .She was going to do the best one yrt.,"[0,56]","[58,95]",11,1755620622464,1755620622560,r,82, never, physical-keyboard,10,1,0,1
5adae3ebdec767000128c131,prompt-to-image,1,6,3,The teacher had given them the title of their next essay .She was going to do the best one yrt.,"[0,56]","[58,95]",12,1755620622664,1755620622792, ,32, never, physical-keyboard,11,1,0,0
5adae3ebdec767000128c131,prompt-to-image,1,6,3,The teacher had given them the title of their next essay .She was going to do the best one yrt.,"[0,56]","[58,95]",13,1755620623032,1755620623144,h,72, never, physical-keyboard,12,1,0,1
5adae3ebdec767000128c131,prompt-to-image,1,6,3,The teacher had given them the title of their next essay .She was going to do the best one yrt.,"[0,56]","[58,95]",14,1755620623392,1755620623505,a,65, never, physical-keyboard,13,1,0,1
5adae3ebdec767000128c131,prompt-to-image,1,6,3,The teacher had given them the title of their next essay .She was going to do the best one yrt.,"[0,56]","[58,95]",15,1755620623921,1755620624025,d,68, never, physical-keyboard,14,1,0,1
5adae3ebdec767000128c131,prompt-to-image,1,6,3,The teacher had given them the title of their next essay .She was going to do the best one yrt.,"[0,56]","[58,95]",16,1755620624152,1755620624272, ,32, never, physical-keyboard,15,1,0,0
5adae3ebdec767000128c131,prompt-to-image,1,6,3,The teacher had given them the title of their next essay .She was going to do the best one yrt.,"[0,56]","[58,95]",17,1755620624624,1755620624776,g,71, never, physical-keyboard,16,1,0,1
5adae3ebdec767000128c131,prompt-to-image,1,6,3,The teacher had given them the title of their next essay .She was going to do the best one yrt.,"[0,56]","[58,95]",18,1755620624976,1755620625088,i,73, never, physical-keyboard,17,1,0,1
5adae3ebdec767000128c131,prompt-to-image,1,6,3,The teacher had given them the title of their next essay .She was going to do the best one yrt.,"[0,56]","[58,95]",19,1755620625696,1755620625832,v,86, never, physical-keyboard,18,1,0,1
5adae3ebdec767000128c131,prompt-to-image,1,6,3,The teacher had given them the title of their next essay .She was going to do the best one yrt.,"[0,56]","[58,95]",20,1755620626040,1755620626184,e,69, never, physical-keyboard,19,1,0,1
5adae3ebdec767000128c131,prompt-to-image,1,6,3,The teacher had given them the title of their next essay .She was going to do the best one yrt.,"[0,56]","[58,95]",21,1755620626465,1755620626609,n,78, never, physical-keyboard,20,1,0,1
5adae3ebdec767000128c131,prompt-to-image,1,6,3,The teacher had given them the title of their next essay .She was going to do the best one yrt.,"[0,56]","[58,95]",22,1755620626768,1755620626872, ,32, never, physical-keyboard,21,1,0,0
5adae3ebdec767000128c131,prompt-to-image,1,6,3,The teacher had given them the title of their next essay .She was going to do the best one yrt.,"[0,56]","[58,95]",23,1755620627041,1755620627144,t,84, never, physical-keyboard,22,1,0,1
5adae3ebdec767000128c131,prompt-to-image,1,6,3,The teacher had given them the title of their next essay .She was going to do the best one yrt.,"[0,56]","[58,95]",24,1755620627200,1755620627344,h,72, never, physical-keyboard,23,1,0,1
