PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD
5c4f5967aac8be0001716a65,prompt-to-image,1,3,7,A car is moving so fast reality is distorting in the background.,"[0,23]","[24,64]",0,1756279673320,1756279673797,Shift,16, rarely, physical-keyboard,0,1,0,1
5c4f5967aac8be0001716a65,prompt-to-image,1,3,7,A car is moving so fast reality is distorting in the background.,"[0,23]","[24,64]",1,1756279673560,1756279673689,A,65, rarely, physical-keyboard,0,1,0,1
5c4f5967aac8be0001716a65,prompt-to-image,1,3,7,A car is moving so fast reality is distorting in the background.,"[0,23]","[24,64]",2,1756279673830,1756279673988, ,32, rarely, physical-keyboard,1,1,0,0
5c4f5967aac8be0001716a65,prompt-to-image,1,3,7,A car is moving so fast reality is distorting in the background.,"[0,23]","[24,64]",3,1756279673996,1756279674102,c,67, rarely, physical-keyboard,2,1,0,1
5c4f5967aac8be0001716a65,prompt-to-image,1,3,7,A car is moving so fast reality is distorting in the background.,"[0,23]","[24,64]",4,1756279674290,1756279674461,a,65, rarely, physical-keyboard,3,1,0,1
5c4f5967aac8be0001716a65,prompt-to-image,1,3,7,A car is moving so fast reality is distorting in the background.,"[0,23]","[24,64]",5,1756279674522,1756279674649,r,82, rarely, physical-keyboard,4,1,0,1
5c4f5967aac8be0001716a65,prompt-to-image,1,3,7,A car is moving so fast reality is distorting in the background.,"[0,23]","[24,64]",6,1756279674673,1756279674797, ,32, rarely, physical-keyboard,5,1,0,0
5c4f5967aac8be0001716a65,prompt-to-image,1,3,7,A car is moving so fast reality is distorting in the background.,"[0,23]","[24,64]",7,1756279675893,1756279675998,i,73, rarely, physical-keyboard,6,1,0,1
5c4f5967aac8be0001716a65,prompt-to-image,1,3,7,A car is moving so fast reality is distorting in the background.,"[0,23]","[24,64]",8,1756279676067,1756279676173,s,83, rarely, physical-keyboard,7,1,0,1
5c4f5967aac8be0001716a65,prompt-to-image,1,3,7,A car is moving so fast reality is distorting in the background.,"[0,23]","[24,64]",9,1756279676164,1756279676332, ,32, rarely, physical-keyboard,8,1,0,0
5c4f5967aac8be0001716a65,prompt-to-image,1,3,7,A car is moving so fast reality is distorting in the background.,"[0,23]","[24,64]",10,1756279676331,1756279676442,m,77, rarely, physical-keyboard,9,1,0,1
5c4f5967aac8be0001716a65,prompt-to-image,1,3,7,A car is moving so fast reality is distorting in the background.,"[0,23]","[24,64]",11,1756279676351,1756279676517,o,79, rarely, physical-keyboard,10,1,0,1
5c4f5967aac8be0001716a65,prompt-to-image,1,3,7,A car is moving so fast reality is distorting in the background.,"[0,23]","[24,64]",12,1756279676577,1756279676674,v,86, rarely, physical-keyboard,11,1,0,1
5c4f5967aac8be0001716a65,prompt-to-image,1,3,7,A car is moving so fast reality is distorting in the background.,"[0,23]","[24,64]",13,1756279676652,1756279676870,i,73, rarely, physical-keyboard,12,1,0,1
5c4f5967aac8be0001716a65,prompt-to-image,1,3,7,A car is moving so fast reality is distorting in the background.,"[0,23]","[24,64]",14,1756279676704,1756279676870,n,78, rarely, physical-keyboard,13,1,0,1
5c4f5967aac8be0001716a65,prompt-to-image,1,3,7,A car is moving so fast reality is distorting in the background.,"[0,23]","[24,64]",15,1756279676870,1756279676981,g,71, rarely, physical-keyboard,14,1,0,1
5c4f5967aac8be0001716a65,prompt-to-image,1,3,7,A car is moving so fast reality is distorting in the background.,"[0,23]","[24,64]",16,1756279676951,1756279677071, ,32, rarely, physical-keyboard,15,1,0,0
5c4f5967aac8be0001716a65,prompt-to-image,1,3,7,A car is moving so fast reality is distorting in the background.,"[0,23]","[24,64]",17,1756279677468,1756279677612,s,83, rarely, physical-keyboard,16,1,0,1
5c4f5967aac8be0001716a65,prompt-to-image,1,3,7,A car is moving so fast reality is distorting in the background.,"[0,23]","[24,64]",18,1756279677567,1756279677718,o,79, rarely, physical-keyboard,17,1,0,1
5c4f5967aac8be0001716a65,prompt-to-image,1,3,7,A car is moving so fast reality is distorting in the background.,"[0,23]","[24,64]",19,1756279677709,1756279677900, ,32, rarely, physical-keyboard,18,1,0,0
5c4f5967aac8be0001716a65,prompt-to-image,1,3,7,A car is moving so fast reality is distorting in the background.,"[0,23]","[24,64]",20,1756279678234,1756279678333,f,70, rarely, physical-keyboard,19,1,0,1
5c4f5967aac8be0001716a65,prompt-to-image,1,3,7,A car is moving so fast reality is distorting in the background.,"[0,23]","[24,64]",21,1756279678451,1756279678608,a,65, rarely, physical-keyboard,20,1,0,1
5c4f5967aac8be0001716a65,prompt-to-image,1,3,7,A car is moving so fast reality is distorting in the background.,"[0,23]","[24,64]",22,1756279678556,1756279678722,s,83, rarely, physical-keyboard,21,1,0,1
5c4f5967aac8be0001716a65,prompt-to-image,1,3,7,A car is moving so fast reality is distorting in the background.,"[0,23]","[24,64]",23,1756279678955,1756279679043,t,84, rarely, physical-keyboard,22,1,0,1
5c4f5967aac8be0001716a65,prompt-to-image,1,3,7,A car is moving so fast reality is distorting in the background.,"[0,23]","[24,64]",24,1756279681909,1756279682028, ,32, rarely, physical-keyboard,23,1,0,0
5c4f5967aac8be0001716a65,prompt-to-image,1,3,7,A car is moving so fast reality is distorting in the background.,"[0,23]","[24,64]",25,1756279683214,1756279683319,r,82, rarely, physical-keyboard,24,0,1,1
5c4f5967aac8be0001716a65,prompt-to-image,1,3,7,A car is moving so fast reality is distorting in the background.,"[0,23]","[24,64]",26,1756279683402,1756279683589,e,69, rarely, physical-keyboard,25,0,1,1
5c4f5967aac8be0001716a65,prompt-to-image,1,3,7,A car is moving so fast reality is distorting in the background.,"[0,23]","[24,64]",27,1756279683589,1756279683718,a,65, rarely, physical-keyboard,26,0,1,1
5c4f5967aac8be0001716a65,prompt-to-image,1,3,7,A car is moving so fast reality is distorting in the background.,"[0,23]","[24,64]",28,1756279683747,1756279683963,l,76, rarely, physical-keyboard,27,0,1,1
5c4f5967aac8be0001716a65,prompt-to-image,1,3,7,A car is moving so fast reality is distorting in the background.,"[0,23]","[24,64]",29,1756279683918,1756279684108,i,73, rarely, physical-keyboard,28,0,1,1
5c4f5967aac8be0001716a65,prompt-to-image,1,3,7,A car is moving so fast reality is distorting in the background.,"[0,23]","[24,64]",30,1756279684113,1756279684242,t,84, rarely, physical-keyboard,29,0,1,1
5c4f5967aac8be0001716a65,prompt-to-image,1,3,7,A car is moving so fast reality is distorting in the background.,"[0,23]","[24,64]",31,1756279684324,1756279684481,y,89, rarely, physical-keyboard,30,0,1,1
