PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD
67acbb030811018b016dcaf7,text-to-prompt,1,6,1,Please write me a sentence about a turtle traversing the riverbank. Include lots of descriptive imagery.,"[0,66]","[68,104]",0,1756270687323,1756270687588,Shift,16, monthly, physical-keyboard,0,1,0,1
67acbb030811018b016dcaf7,text-to-prompt,1,6,1,Please write me a sentence about a turtle traversing the riverbank. Include lots of descriptive imagery.,"[0,66]","[68,104]",1,1756270687473,1756270687621,P,80, monthly, physical-keyboard,0,1,0,1
67acbb030811018b016dcaf7,text-to-prompt,1,6,1,Please write me a sentence about a turtle traversing the riverbank. Include lots of descriptive imagery.,"[0,66]","[68,104]",2,1756270687654,1756270687779,l,76, monthly, physical-keyboard,1,1,0,1
67acbb030811018b016dcaf7,text-to-prompt,1,6,1,Please write me a sentence about a turtle traversing the riverbank. Include lots of descriptive imagery.,"[0,66]","[68,104]",3,1756270687739,1756270687849,e,69, monthly, physical-keyboard,2,1,0,1
67acbb030811018b016dcaf7,text-to-prompt,1,6,1,Please write me a sentence about a turtle traversing the riverbank. Include lots of descriptive imagery.,"[0,66]","[68,104]",4,1756270687916,1756270688045,a,65, monthly, physical-keyboard,3,1,0,1
67acbb030811018b016dcaf7,text-to-prompt,1,6,1,Please write me a sentence about a turtle traversing the riverbank. Include lots of descriptive imagery.,"[0,66]","[68,104]",5,1756270687959,1756270688084,s,83, monthly, physical-keyboard,4,1,0,1
67acbb030811018b016dcaf7,text-to-prompt,1,6,1,Please write me a sentence about a turtle traversing the riverbank. Include lots of descriptive imagery.,"[0,66]","[68,104]",6,1756270688161,1756270688265,e,69, monthly, physical-keyboard,5,1,0,1
67acbb030811018b016dcaf7,text-to-prompt,1,6,1,Please write me a sentence about a turtle traversing the riverbank. Include lots of descriptive imagery.,"[0,66]","[68,104]",7,1756270688277,1756270688397, ,32, monthly, physical-keyboard,6,1,0,0
67acbb030811018b016dcaf7,text-to-prompt,1,6,1,Please write me a sentence about a turtle traversing the riverbank. Include lots of descriptive imagery.,"[0,66]","[68,104]",8,1756270688410,1756270688546,w,87, monthly, physical-keyboard,7,1,0,1
67acbb030811018b016dcaf7,text-to-prompt,1,6,1,Please write me a sentence about a turtle traversing the riverbank. Include lots of descriptive imagery.,"[0,66]","[68,104]",9,1756270688610,1756270688706,r,82, monthly, physical-keyboard,8,1,0,1
