PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,WORD
67430c9cce2366e644146584,text-to-prompt,1,1,6,Write a story about a small turtle walking,"[0,34]","[35,42]",0,1756213212563,1756213212811,Shift,16, weekly, physical-keyboard,0,1
67430c9cce2366e644146584,text-to-prompt,1,1,6,Write a story about a small turtle walking,"[0,34]","[35,42]",1,1756213212783,1756213212908,W,87, weekly, physical-keyboard,0,1
67430c9cce2366e644146584,text-to-prompt,1,1,6,Write a story about a small turtle walking,"[0,34]","[35,42]",2,1756213213754,1756213213846,r,82, weekly, physical-keyboard,1,1
67430c9cce2366e644146584,text-to-prompt,1,1,6,Write a story about a small turtle walking,"[0,34]","[35,42]",3,1756213213865,1756213213960,i,73, weekly, physical-keyboard,2,1
67430c9cce2366e644146584,text-to-prompt,1,1,6,Write a story about a small turtle walking,"[0,34]","[35,42]",4,1756213214045,1756213214065,t,84, weekly, physical-keyboard,3,1
67430c9cce2366e644146584,text-to-prompt,1,1,6,Write a story about a small turtle walking,"[0,34]","[35,42]",5,1756213214368,1756213214459,e,69, weekly, physical-keyboard,4,1
67430c9cce2366e644146584,text-to-prompt,1,1,6,Write a story about a small turtle walking,"[0,34]","[35,42]",6,1756213214500,1756213214573, ,32, weekly, physical-keyboard,5,0
67430c9cce2366e644146584,text-to-prompt,1,1,6,Write a story about a small turtle walking,"[0,34]","[35,42]",7,1756213215871,1756213216000,a,65, weekly, physical-keyboard,6,1
67430c9cce2366e644146584,text-to-prompt,1,1,6,Write a story about a small turtle walking,"[0,34]","[35,42]",8,1756213216021,1756213216102, ,32, weekly, physical-keyboard,7,0
67430c9cce2366e644146584,text-to-prompt,1,1,6,Write a story about a small turtle walking,"[0,34]","[35,42]",9,1756213218516,1756213218593,s,83, weekly, physical-keyboard,8,1
67430c9cce2366e644146584,text-to-prompt,1,1,6,Write a story about a small turtle walking,"[0,34]","[35,42]",10,1756213218718,1756213218790,t,84, weekly, physical-keyboard,9,1
67430c9cce2366e644146584,text-to-prompt,1,1,6,Write a story about a small turtle walking,"[0,34]","[35,42]",11,1756213218806,1756213218899,o,79, weekly, physical-keyboard,10,1
67430c9cce2366e644146584,text-to-prompt,1,1,6,Write a story about a small turtle walking,"[0,34]","[35,42]",12,1756213218893,1756213218985,r,82, weekly, physical-keyboard,11,1
67430c9cce2366e644146584,text-to-prompt,1,1,6,Write a story about a small turtle walking,"[0,34]","[35,42]",13,1756213219024,1756213219098,y,89, weekly, physical-keyboard,12,1
67430c9cce2366e644146584,text-to-prompt,1,1,6,Write a story about a small turtle walking,"[0,34]","[35,42]",14,1756213219097,1756213219177, ,32, weekly, physical-keyboard,13,0
67430c9cce2366e644146584,text-to-prompt,1,1,6,Write a story about a small turtle walking,"[0,34]","[35,42]",15,1756213219304,1756213219419,a,65, weekly, physical-keyboard,14,1
67430c9cce2366e644146584,text-to-prompt,1,1,6,Write a story about a small turtle walking,"[0,34]","[35,42]",16,1756213219471,1756213219533,b,66, weekly, physical-keyboard,15,1
67430c9cce2366e644146584,text-to-prompt,1,1,6,Write a story about a small turtle walking,"[0,34]","[35,42]",17,1756213219712,1756213219786,o,79, weekly, physical-keyboard,16,1
67430c9cce2366e644146584,text-to-prompt,1,1,6,Write a story about a small turtle walking,"[0,34]","[35,42]",18,1756213219943,1756213220021,u,85, weekly, physical-keyboard,17,1
