PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR
5f600669b846780f0fe45709,image-to-prompt,0,0,5,Two people working in a well-lit office,"[33,39];[24,32];[11,18]","[0,10]",0,1756243907215,1756243907806,Shift,16, never, physical-keyboard,0
5f600669b846780f0fe45709,image-to-prompt,0,0,5,Two people working in a well-lit office,"[33,39];[24,32];[11,18]","[0,10]",1,1756243907711,1756243907799,D,68, never, physical-keyboard,0
5f600669b846780f0fe45709,image-to-prompt,0,0,5,Two people working in a well-lit office,"[33,39];[24,32];[11,18]","[0,10]",2,1756243908031,1756243908095,a,65, never, physical-keyboard,1
5f600669b846780f0fe45709,image-to-prompt,0,0,5,Two people working in a well-lit office,"[33,39];[24,32];[11,18]","[0,10]",3,1756243908167,1756243908230,y,89, never, physical-keyboard,2
5f600669b846780f0fe45709,image-to-prompt,0,0,5,Two people working in a well-lit office,"[33,39];[24,32];[11,18]","[0,10]",4,1756243908351,1756243908438, ,32, never, physical-keyboard,-1
5f600669b846780f0fe45709,image-to-prompt,0,0,5,Two people working in a well-lit office,"[33,39];[24,32];[11,18]","[0,10]",5,1756243908775,1756243908847,i,73, never, physical-keyboard,4
5f600669b846780f0fe45709,image-to-prompt,0,0,5,Two people working in a well-lit office,"[33,39];[24,32];[11,18]","[0,10]",6,1756243908967,1756243909031,n,78, never, physical-keyboard,5
5f600669b846780f0fe45709,image-to-prompt,0,0,5,Two people working in a well-lit office,"[33,39];[24,32];[11,18]","[0,10]",7,1756243909094,1756243909174, ,32, never, physical-keyboard,-1
5f600669b846780f0fe45709,image-to-prompt,0,0,5,Two people working in a well-lit office,"[33,39];[24,32];[11,18]","[0,10]",8,1756243909238,1756243909326,o,79, never, physical-keyboard,6
5f600669b846780f0fe45709,image-to-prompt,0,0,5,Two people working in a well-lit office,"[33,39];[24,32];[11,18]","[0,10]",9,1756243910719,1756243910774,f,70, never, physical-keyboard,7
5f600669b846780f0fe45709,image-to-prompt,0,0,5,Two people working in a well-lit office,"[33,39];[24,32];[11,18]","[0,10]",10,1756243910855,1756243910910,f,70, never, physical-keyboard,8
5f600669b846780f0fe45709,image-to-prompt,0,0,5,Two people working in a well-lit office,"[33,39];[24,32];[11,18]","[0,10]",11,1756243910975,1756243911030,i,73, never, physical-keyboard,9
5f600669b846780f0fe45709,image-to-prompt,0,0,5,Two people working in a well-lit office,"[33,39];[24,32];[11,18]","[0,10]",12,1756243911079,1756243911166,c,67, never, physical-keyboard,11
5f600669b846780f0fe45709,image-to-prompt,0,0,5,Two people working in a well-lit office,"[33,39];[24,32];[11,18]","[0,10]",13,1756243911134,1756243911215,e,69, never, physical-keyboard,12
5f600669b846780f0fe45709,image-to-prompt,0,0,5,Two people working in a well-lit office,"[33,39];[24,32];[11,18]","[0,10]",14,1756243914079,1756243914503,Shift,16, never, physical-keyboard,0
5f600669b846780f0fe45709,image-to-prompt,0,0,5,Two people working in a well-lit office,"[33,39];[24,32];[11,18]","[0,10]",15,1756243914270,1756243914414,Enter,13, never, physical-keyboard,-1
5f600669b846780f0fe45709,image-to-prompt,0,0,5,Two people working in a well-lit office,"[33,39];[24,32];[11,18]","[0,10]",16,1756243923383,1756243923439,Backspace,8, never, physical-keyboard,12
5f600669b846780f0fe45709,image-to-prompt,0,0,5,Two people working in a well-lit office,"[33,39];[24,32];[11,18]","[0,10]",17,1756243937359,1756243938422,Backspace,8, never, physical-keyboard,11
5f600669b846780f0fe45709,image-to-prompt,0,0,5,Two people working in a well-lit office,"[33,39];[24,32];[11,18]","[0,10]",18,1756243937868,1756243949670,Backspace,8, never, physical-keyboard,9
5f600669b846780f0fe45709,image-to-prompt,0,0,5,Two people working in a well-lit office,"[33,39];[24,32];[11,18]","[0,10]",19,1756243937898,1756243949846,Backspace,8, never, physical-keyboard,8
5f600669b846780f0fe45709,image-to-prompt,0,0,5,Two people working in a well-lit office,"[33,39];[24,32];[11,18]","[0,10]",20,1756243937929,1756243950166,Backspace,8, never, physical-keyboard,7
5f600669b846780f0fe45709,image-to-prompt,0,0,5,Two people working in a well-lit office,"[33,39];[24,32];[11,18]","[0,10]",21,1756243937961,1756243950342,Backspace,8, never, physical-keyboard,6
5f600669b846780f0fe45709,image-to-prompt,0,0,5,Two people working in a well-lit office,"[33,39];[24,32];[11,18]","[0,10]",22,1756243937992,0,Backspace,8, never, physical-keyboard,5
