PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR
676797a573d3cbf6add72f02,image-to-prompt,0,1,3,Two co-workers one male one female sitting at their desks facing large windows in a city setting,"[0,14];[19,23];[28,34]","[58,78]",0,1756278527254,1756278527361,CapsLock,20, monthly, physical-keyboard,-1
676797a573d3cbf6add72f02,image-to-prompt,0,1,3,Two co-workers one male one female sitting at their desks facing large windows in a city setting,"[0,14];[19,23];[28,34]","[58,78]",1,1756278527394,1756278527490,T,84, monthly, physical-keyboard,0
676797a573d3cbf6add72f02,image-to-prompt,0,1,3,Two co-workers one male one female sitting at their desks facing large windows in a city setting,"[0,14];[19,23];[28,34]","[58,78]",2,1756278527417,1756278527516,CapsLock,20, monthly, physical-keyboard,-1
676797a573d3cbf6add72f02,image-to-prompt,0,1,3,Two co-workers one male one female sitting at their desks facing large windows in a city setting,"[0,14];[19,23];[28,34]","[58,78]",3,1756278527798,1756278527944,w,87, monthly, physical-keyboard,1
676797a573d3cbf6add72f02,image-to-prompt,0,1,3,Two co-workers one male one female sitting at their desks facing large windows in a city setting,"[0,14];[19,23];[28,34]","[58,78]",4,1756278528048,1756278528217,o,79, monthly, physical-keyboard,2
676797a573d3cbf6add72f02,image-to-prompt,0,1,3,Two co-workers one male one female sitting at their desks facing large windows in a city setting,"[0,14];[19,23];[28,34]","[58,78]",5,1756278528141,1756278528361, ,32, monthly, physical-keyboard,-1
676797a573d3cbf6add72f02,image-to-prompt,0,1,3,Two co-workers one male one female sitting at their desks facing large windows in a city setting,"[0,14];[19,23];[28,34]","[58,78]",6,1756278529115,1756278529237,c,67, monthly, physical-keyboard,4
676797a573d3cbf6add72f02,image-to-prompt,0,1,3,Two co-workers one male one female sitting at their desks facing large windows in a city setting,"[0,14];[19,23];[28,34]","[58,78]",7,1756278529704,1756278529762,o,79, monthly, physical-keyboard,5
676797a573d3cbf6add72f02,image-to-prompt,0,1,3,Two co-workers one male one female sitting at their desks facing large windows in a city setting,"[0,14];[19,23];[28,34]","[58,78]",8,1756278531988,1756278532103,-,189, monthly, physical-keyboard,6
676797a573d3cbf6add72f02,image-to-prompt,0,1,3,Two co-workers one male one female sitting at their desks facing large windows in a city setting,"[0,14];[19,23];[28,34]","[58,78]",9,1756278532310,1756278532449,w,87, monthly, physical-keyboard,7
676797a573d3cbf6add72f02,image-to-prompt,0,1,3,Two co-workers one male one female sitting at their desks facing large windows in a city setting,"[0,14];[19,23];[28,34]","[58,78]",10,1756278532727,1756278532809,o,79, monthly, physical-keyboard,8
676797a573d3cbf6add72f02,image-to-prompt,0,1,3,Two co-workers one male one female sitting at their desks facing large windows in a city setting,"[0,14];[19,23];[28,34]","[58,78]",11,1756278532820,1756278532914,r,82, monthly, physical-keyboard,9
676797a573d3cbf6add72f02,image-to-prompt,0,1,3,Two co-workers one male one female sitting at their desks facing large windows in a city setting,"[0,14];[19,23];[28,34]","[58,78]",12,1756278532929,1756278533034,k,75, monthly, physical-keyboard,10
676797a573d3cbf6add72f02,image-to-prompt,0,1,3,Two co-workers one male one female sitting at their desks facing large windows in a city setting,"[0,14];[19,23];[28,34]","[58,78]",13,1756278533173,1756278533266,e,69, monthly, physical-keyboard,11
676797a573d3cbf6add72f02,image-to-prompt,0,1,3,Two co-workers one male one female sitting at their desks facing large windows in a city setting,"[0,14];[19,23];[28,34]","[58,78]",14,1756278533371,1756278533463,r,82, monthly, physical-keyboard,12
676797a573d3cbf6add72f02,image-to-prompt,0,1,3,Two co-workers one male one female sitting at their desks facing large windows in a city setting,"[0,14];[19,23];[28,34]","[58,78]",15,1756278533428,1756278533539,s,83, monthly, physical-keyboard,13
676797a573d3cbf6add72f02,image-to-prompt,0,1,3,Two co-workers one male one female sitting at their desks facing large windows in a city setting,"[0,14];[19,23];[28,34]","[58,78]",16,1756278533515,1756278533656, ,32, monthly, physical-keyboard,-1
676797a573d3cbf6add72f02,image-to-prompt,0,1,3,Two co-workers one male one female sitting at their desks facing large windows in a city setting,"[0,14];[19,23];[28,34]","[58,78]",17,1756278534956,1756278535153,o,79, monthly, physical-keyboard,15
676797a573d3cbf6add72f02,image-to-prompt,0,1,3,Two co-workers one male one female sitting at their desks facing large windows in a city setting,"[0,14];[19,23];[28,34]","[58,78]",18,1756278535116,1756278535283,n,78, monthly, physical-keyboard,16
676797a573d3cbf6add72f02,image-to-prompt,0,1,3,Two co-workers one male one female sitting at their desks facing large windows in a city setting,"[0,14];[19,23];[28,34]","[58,78]",19,1756278535240,1756278535365,e,69, monthly, physical-keyboard,17
676797a573d3cbf6add72f02,image-to-prompt,0,1,3,Two co-workers one male one female sitting at their desks facing large windows in a city setting,"[0,14];[19,23];[28,34]","[58,78]",20,1756278535344,1756278535625, ,32, monthly, physical-keyboard,-1
676797a573d3cbf6add72f02,image-to-prompt,0,1,3,Two co-workers one male one female sitting at their desks facing large windows in a city setting,"[0,14];[19,23];[28,34]","[58,78]",21,1756278535526,1756278535642,m,77, monthly, physical-keyboard,19
676797a573d3cbf6add72f02,image-to-prompt,0,1,3,Two co-workers one male one female sitting at their desks facing large windows in a city setting,"[0,14];[19,23];[28,34]","[58,78]",22,1756278535637,1756278535781,a,65, monthly, physical-keyboard,20
676797a573d3cbf6add72f02,image-to-prompt,0,1,3,Two co-workers one male one female sitting at their desks facing large windows in a city setting,"[0,14];[19,23];[28,34]","[58,78]",23,1756278536024,1756278536149,l,76, monthly, physical-keyboard,21
676797a573d3cbf6add72f02,image-to-prompt,0,1,3,Two co-workers one male one female sitting at their desks facing large windows in a city setting,"[0,14];[19,23];[28,34]","[58,78]",24,1756278536082,1756278536203,e,69, monthly, physical-keyboard,22
676797a573d3cbf6add72f02,image-to-prompt,0,1,3,Two co-workers one male one female sitting at their desks facing large windows in a city setting,"[0,14];[19,23];[28,34]","[58,78]",25,1756278536185,1756278536426, ,32, monthly, physical-keyboard,-1
676797a573d3cbf6add72f02,image-to-prompt,0,1,3,Two co-workers one male one female sitting at their desks facing large windows in a city setting,"[0,14];[19,23];[28,34]","[58,78]",26,1756278536634,1756278536786,o,79, monthly, physical-keyboard,24
676797a573d3cbf6add72f02,image-to-prompt,0,1,3,Two co-workers one male one female sitting at their desks facing large windows in a city setting,"[0,14];[19,23];[28,34]","[58,78]",27,1756278536941,1756278537083,n,78, monthly, physical-keyboard,25
676797a573d3cbf6add72f02,image-to-prompt,0,1,3,Two co-workers one male one female sitting at their desks facing large windows in a city setting,"[0,14];[19,23];[28,34]","[58,78]",28,1756278537010,1756278537121,e,69, monthly, physical-keyboard,26
676797a573d3cbf6add72f02,image-to-prompt,0,1,3,Two co-workers one male one female sitting at their desks facing large windows in a city setting,"[0,14];[19,23];[28,34]","[58,78]",29,1756278537111,1756278537324, ,32, monthly, physical-keyboard,-1
