PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",0,1756290892398,1756290892423,c,67, weekly, physical-keyboard,0
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",1,1756290892494,1756290892574,r,82, weekly, physical-keyboard,1
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",2,1756290892664,1756290892746,e,69, weekly, physical-keyboard,2
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",3,1756290892852,1756290892986,a,65, weekly, physical-keyboard,3
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",4,1756290893142,1756290893157,t,84, weekly, physical-keyboard,4
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",5,1756290893292,1756290893380,e,69, weekly, physical-keyboard,5
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",6,1756290893506,1756290893576, ,32, weekly, physical-keyboard,-1
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",7,1756290893652,1756290893750,a,65, weekly, physical-keyboard,7
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",8,1756290893786,1756290893896, ,32, weekly, physical-keyboard,-1
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",9,1756290893958,1756290894030,i,73, weekly, physical-keyboard,9
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",10,1756290894106,1756290894175,m,77, weekly, physical-keyboard,10
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",11,1756290894204,1756290894280,a,65, weekly, physical-keyboard,11
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",12,1756290895226,1756290895314,g,71, weekly, physical-keyboard,12
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",13,1756290895456,1756290895558,e,69, weekly, physical-keyboard,13
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",14,1756290896652,1756290896782, ,32, weekly, physical-keyboard,-1
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",15,1756290896818,1756290896910,o,79, weekly, physical-keyboard,15
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",16,1756290896920,1756290897012,f,70, weekly, physical-keyboard,16
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",17,1756290897084,1756290897174, ,32, weekly, physical-keyboard,-1
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",18,1756290897796,1756290897896,a,65, weekly, physical-keyboard,18
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",19,1756290898016,1756290898121, ,32, weekly, physical-keyboard,-1
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",20,1756290898314,1756290898430,b,66, weekly, physical-keyboard,19
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",21,1756290898488,1756290898574,u,85, weekly, physical-keyboard,19
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",22,1756290899054,1756290899151,Backspace,8, weekly, physical-keyboard,19
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",23,1756290899246,1756290899318,Backspace,8, weekly, physical-keyboard,19
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",24,1756290899461,1756290899556,n,78, weekly, physical-keyboard,19
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",25,1756290900487,1756290900564,u,85, weekly, physical-keyboard,19
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",26,1756290900682,1756290900778,b,66, weekly, physical-keyboard,20
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",27,1756290902715,1756290902800,u,85, weekly, physical-keyboard,20
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",28,1756290902962,1756290903021,l,76, weekly, physical-keyboard,20
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",29,1756290903111,1756290903202,o,79, weekly, physical-keyboard,20
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",30,1756290903365,1756290903514,s,83, weekly, physical-keyboard,20
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",31,1756290903629,1756290903744,e,69, weekly, physical-keyboard,21
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",32,1756290903847,1756290903978, ,32, weekly, physical-keyboard,-1
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",33,1756290904233,1756290904312,Backspace,8, weekly, physical-keyboard,21
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",34,1756290904402,1756290904500,Backspace,8, weekly, physical-keyboard,20
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",35,1756290904948,1756290905318,Control,17, weekly, physical-keyboard,-1
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",36,1756290905098,1756290905301,Shift,16, weekly, physical-keyboard,20
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",37,1756290905163,1756290905258,ArrowLeft,37, weekly, physical-keyboard,-1
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",38,1756290905951,1756290906032,g,71, weekly, physical-keyboard,20
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",39,1756290906142,1756290906239,a,65, weekly, physical-keyboard,21
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",40,1756290906263,1756290906366,l,76, weekly, physical-keyboard,22
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",41,1756290906417,1756290906522,a,65, weekly, physical-keyboard,23
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",42,1756290907061,1756290907184,x,88, weekly, physical-keyboard,24
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",43,1756290907285,1756290907390,y,89, weekly, physical-keyboard,25
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",44,1756290907448,1756290907568, ,32, weekly, physical-keyboard,-1
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",45,1756290907711,1756290907798,c,67, weekly, physical-keyboard,27
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",46,1756290907940,1756290908001,o,79, weekly, physical-keyboard,28
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",47,1756290908135,1756290908201,l,76, weekly, physical-keyboard,29
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",48,1756290908277,1756290908340,l,76, weekly, physical-keyboard,30
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",49,1756290908475,1756290908542,i,73, weekly, physical-keyboard,31
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",50,1756290908613,1756290908709,d,68, weekly, physical-keyboard,32
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",51,1756290908847,1756290908918,i,73, weekly, physical-keyboard,33
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",52,1756290909017,1756290909082,n,78, weekly, physical-keyboard,34
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",53,1756290909052,1756290909180,g,71, weekly, physical-keyboard,35
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",54,1756290910017,1756290910183, ,32, weekly, physical-keyboard,-1
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",55,1756290910395,1756290910489,w,87, weekly, physical-keyboard,37
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",56,1756290910484,1756290910601,i,73, weekly, physical-keyboard,38
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",57,1756290910657,1756290910777,t,84, weekly, physical-keyboard,39
673d0377254c407e5da57f97,prompt-to-text,0,2,4,create a image of a galaxy colliding with another galaxy,"[20,26]","[41,56]",58,1756290910849,1756290910964,h,72, weekly, physical-keyboard,40
