PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR
60f23a36acf5f6c70e990efd,image-to-prompt,1,2,5,"create an image that resembles a painting. with lush trees and a river with ducks. you can can see lots of trees in the distance, to the right, seemingly forming a forest. there are some clouds in the sky, but it's mostly clear.","[0,15];[43,58];[172,228]","[16,41];[59,81];[83,129];[130,170]",0,1756240017470,1756240017580,c,67, rarely, physical-keyboard,0
60f23a36acf5f6c70e990efd,image-to-prompt,1,2,5,"create an image that resembles a painting. with lush trees and a river with ducks. you can can see lots of trees in the distance, to the right, seemingly forming a forest. there are some clouds in the sky, but it's mostly clear.","[0,15];[43,58];[172,228]","[16,41];[59,81];[83,129];[130,170]",1,1756240017705,1756240017865,r,82, rarely, physical-keyboard,1
60f23a36acf5f6c70e990efd,image-to-prompt,1,2,5,"create an image that resembles a painting. with lush trees and a river with ducks. you can can see lots of trees in the distance, to the right, seemingly forming a forest. there are some clouds in the sky, but it's mostly clear.","[0,15];[43,58];[172,228]","[16,41];[59,81];[83,129];[130,170]",2,1756240017764,1756240017892,e,69, rarely, physical-keyboard,2
60f23a36acf5f6c70e990efd,image-to-prompt,1,2,5,"create an image that resembles a painting. with lush trees and a river with ducks. you can can see lots of trees in the distance, to the right, seemingly forming a forest. there are some clouds in the sky, but it's mostly clear.","[0,15];[43,58];[172,228]","[16,41];[59,81];[83,129];[130,170]",3,1756240017821,1756240017926,a,65, rarely, physical-keyboard,3
60f23a36acf5f6c70e990efd,image-to-prompt,1,2,5,"create an image that resembles a painting. with lush trees and a river with ducks. you can can see lots of trees in the distance, to the right, seemingly forming a forest. there are some clouds in the sky, but it's mostly clear.","[0,15];[43,58];[172,228]","[16,41];[59,81];[83,129];[130,170]",4,1756240017961,1756240018085,t,84, rarely, physical-keyboard,4
60f23a36acf5f6c70e990efd,image-to-prompt,1,2,5,"create an image that resembles a painting. with lush trees and a river with ducks. you can can see lots of trees in the distance, to the right, seemingly forming a forest. there are some clouds in the sky, but it's mostly clear.","[0,15];[43,58];[172,228]","[16,41];[59,81];[83,129];[130,170]",5,1756240018055,1756240018142,e,69, rarely, physical-keyboard,5
60f23a36acf5f6c70e990efd,image-to-prompt,1,2,5,"create an image that resembles a painting. with lush trees and a river with ducks. you can can see lots of trees in the distance, to the right, seemingly forming a forest. there are some clouds in the sky, but it's mostly clear.","[0,15];[43,58];[172,228]","[16,41];[59,81];[83,129];[130,170]",6,1756240018129,1756240018224, ,32, rarely, physical-keyboard,-1
60f23a36acf5f6c70e990efd,image-to-prompt,1,2,5,"create an image that resembles a painting. with lush trees and a river with ducks. you can can see lots of trees in the distance, to the right, seemingly forming a forest. there are some clouds in the sky, but it's mostly clear.","[0,15];[43,58];[172,228]","[16,41];[59,81];[83,129];[130,170]",7,1756240018236,1756240018328,a,65, rarely, physical-keyboard,7
60f23a36acf5f6c70e990efd,image-to-prompt,1,2,5,"create an image that resembles a painting. with lush trees and a river with ducks. you can can see lots of trees in the distance, to the right, seemingly forming a forest. there are some clouds in the sky, but it's mostly clear.","[0,15];[43,58];[172,228]","[16,41];[59,81];[83,129];[130,170]",8,1756240018360,1756240018453,n,78, rarely, physical-keyboard,8
60f23a36acf5f6c70e990efd,image-to-prompt,1,2,5,"create an image that resembles a painting. with lush trees and a river with ducks. you can can see lots of trees in the distance, to the right, seemingly forming a forest. there are some clouds in the sky, but it's mostly clear.","[0,15];[43,58];[172,228]","[16,41];[59,81];[83,129];[130,170]",9,1756240018466,1756240018563, ,32, rarely, physical-keyboard,-1
60f23a36acf5f6c70e990efd,image-to-prompt,1,2,5,"create an image that resembles a painting. with lush trees and a river with ducks. you can can see lots of trees in the distance, to the right, seemingly forming a forest. there are some clouds in the sky, but it's mostly clear.","[0,15];[43,58];[172,228]","[16,41];[59,81];[83,129];[130,170]",10,1756240018684,1756240018770,i,73, rarely, physical-keyboard,10
60f23a36acf5f6c70e990efd,image-to-prompt,1,2,5,"create an image that resembles a painting. with lush trees and a river with ducks. you can can see lots of trees in the distance, to the right, seemingly forming a forest. there are some clouds in the sky, but it's mostly clear.","[0,15];[43,58];[172,228]","[16,41];[59,81];[83,129];[130,170]",11,1756240018752,1756240018882,m,77, rarely, physical-keyboard,11
60f23a36acf5f6c70e990efd,image-to-prompt,1,2,5,"create an image that resembles a painting. with lush trees and a river with ducks. you can can see lots of trees in the distance, to the right, seemingly forming a forest. there are some clouds in the sky, but it's mostly clear.","[0,15];[43,58];[172,228]","[16,41];[59,81];[83,129];[130,170]",12,1756240018821,1756240018954,a,65, rarely, physical-keyboard,12
60f23a36acf5f6c70e990efd,image-to-prompt,1,2,5,"create an image that resembles a painting. with lush trees and a river with ducks. you can can see lots of trees in the distance, to the right, seemingly forming a forest. there are some clouds in the sky, but it's mostly clear.","[0,15];[43,58];[172,228]","[16,41];[59,81];[83,129];[130,170]",13,1756240019036,1756240019173,g,71, rarely, physical-keyboard,13
60f23a36acf5f6c70e990efd,image-to-prompt,1,2,5,"create an image that resembles a painting. with lush trees and a river with ducks. you can can see lots of trees in the distance, to the right, seemingly forming a forest. there are some clouds in the sky, but it's mostly clear.","[0,15];[43,58];[172,228]","[16,41];[59,81];[83,129];[130,170]",14,1756240019097,1756240019172,e,69, rarely, physical-keyboard,14
