PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR
615921b85071b9caef6148d8,prompt-to-image,0,4,3,"Create an image of a wedding ceremony on the beach. The bride is in a short white dress with a longer veil, while groom is in his button down shirt and khaki pants. The sun is almost down giving a sunset vibe to the wedding.","[21,50];[69,88];[197,208]","[130,163]",0,1756264987774,1756264987983,Shift,16, monthly, physical-keyboard,0
615921b85071b9caef6148d8,prompt-to-image,0,4,3,"Create an image of a wedding ceremony on the beach. The bride is in a short white dress with a longer veil, while groom is in his button down shirt and khaki pants. The sun is almost down giving a sunset vibe to the wedding.","[21,50];[69,88];[197,208]","[130,163]",1,1756264987875,1756264987993,C,67, monthly, physical-keyboard,0
615921b85071b9caef6148d8,prompt-to-image,0,4,3,"Create an image of a wedding ceremony on the beach. The bride is in a short white dress with a longer veil, while groom is in his button down shirt and khaki pants. The sun is almost down giving a sunset vibe to the wedding.","[21,50];[69,88];[197,208]","[130,163]",2,1756264988162,1756264988322,r,82, monthly, physical-keyboard,1
615921b85071b9caef6148d8,prompt-to-image,0,4,3,"Create an image of a wedding ceremony on the beach. The bride is in a short white dress with a longer veil, while groom is in his button down shirt and khaki pants. The sun is almost down giving a sunset vibe to the wedding.","[21,50];[69,88];[197,208]","[130,163]",3,1756264988292,1756264988381,e,69, monthly, physical-keyboard,2
615921b85071b9caef6148d8,prompt-to-image,0,4,3,"Create an image of a wedding ceremony on the beach. The bride is in a short white dress with a longer veil, while groom is in his button down shirt and khaki pants. The sun is almost down giving a sunset vibe to the wedding.","[21,50];[69,88];[197,208]","[130,163]",4,1756264988392,1756264988511,a,65, monthly, physical-keyboard,3
615921b85071b9caef6148d8,prompt-to-image,0,4,3,"Create an image of a wedding ceremony on the beach. The bride is in a short white dress with a longer veil, while groom is in his button down shirt and khaki pants. The sun is almost down giving a sunset vibe to the wedding.","[21,50];[69,88];[197,208]","[130,163]",5,1756264988482,1756264988572,t,84, monthly, physical-keyboard,4
615921b85071b9caef6148d8,prompt-to-image,0,4,3,"Create an image of a wedding ceremony on the beach. The bride is in a short white dress with a longer veil, while groom is in his button down shirt and khaki pants. The sun is almost down giving a sunset vibe to the wedding.","[21,50];[69,88];[197,208]","[130,163]",6,1756264988711,1756264988810,e,69, monthly, physical-keyboard,5
615921b85071b9caef6148d8,prompt-to-image,0,4,3,"Create an image of a wedding ceremony on the beach. The bride is in a short white dress with a longer veil, while groom is in his button down shirt and khaki pants. The sun is almost down giving a sunset vibe to the wedding.","[21,50];[69,88];[197,208]","[130,163]",7,1756264988851,1756264988971, ,32, monthly, physical-keyboard,6
615921b85071b9caef6148d8,prompt-to-image,0,4,3,"Create an image of a wedding ceremony on the beach. The bride is in a short white dress with a longer veil, while groom is in his button down shirt and khaki pants. The sun is almost down giving a sunset vibe to the wedding.","[21,50];[69,88];[197,208]","[130,163]",8,1756264989071,1756264989120,a,65, monthly, physical-keyboard,7
615921b85071b9caef6148d8,prompt-to-image,0,4,3,"Create an image of a wedding ceremony on the beach. The bride is in a short white dress with a longer veil, while groom is in his button down shirt and khaki pants. The sun is almost down giving a sunset vibe to the wedding.","[21,50];[69,88];[197,208]","[130,163]",9,1756264989121,1756264989289,n,78, monthly, physical-keyboard,8
615921b85071b9caef6148d8,prompt-to-image,0,4,3,"Create an image of a wedding ceremony on the beach. The bride is in a short white dress with a longer veil, while groom is in his button down shirt and khaki pants. The sun is almost down giving a sunset vibe to the wedding.","[21,50];[69,88];[197,208]","[130,163]",10,1756264989209,1756264989329, ,32, monthly, physical-keyboard,9
615921b85071b9caef6148d8,prompt-to-image,0,4,3,"Create an image of a wedding ceremony on the beach. The bride is in a short white dress with a longer veil, while groom is in his button down shirt and khaki pants. The sun is almost down giving a sunset vibe to the wedding.","[21,50];[69,88];[197,208]","[130,163]",11,1756264989608,1756264989788,i,73, monthly, physical-keyboard,10
615921b85071b9caef6148d8,prompt-to-image,0,4,3,"Create an image of a wedding ceremony on the beach. The bride is in a short white dress with a longer veil, while groom is in his button down shirt and khaki pants. The sun is almost down giving a sunset vibe to the wedding.","[21,50];[69,88];[197,208]","[130,163]",12,1756264989728,1756264989839,m,77, monthly, physical-keyboard,11
615921b85071b9caef6148d8,prompt-to-image,0,4,3,"Create an image of a wedding ceremony on the beach. The bride is in a short white dress with a longer veil, while groom is in his button down shirt and khaki pants. The sun is almost down giving a sunset vibe to the wedding.","[21,50];[69,88];[197,208]","[130,163]",13,1756264989839,1756264989957,a,65, monthly, physical-keyboard,12
615921b85071b9caef6148d8,prompt-to-image,0,4,3,"Create an image of a wedding ceremony on the beach. The bride is in a short white dress with a longer veil, while groom is in his button down shirt and khaki pants. The sun is almost down giving a sunset vibe to the wedding.","[21,50];[69,88];[197,208]","[130,163]",14,1756264989888,1756264990037,g,71, monthly, physical-keyboard,13
615921b85071b9caef6148d8,prompt-to-image,0,4,3,"Create an image of a wedding ceremony on the beach. The bride is in a short white dress with a longer veil, while groom is in his button down shirt and khaki pants. The sun is almost down giving a sunset vibe to the wedding.","[21,50];[69,88];[197,208]","[130,163]",15,1756264990047,1756264990147,e,69, monthly, physical-keyboard,14
615921b85071b9caef6148d8,prompt-to-image,0,4,3,"Create an image of a wedding ceremony on the beach. The bride is in a short white dress with a longer veil, while groom is in his button down shirt and khaki pants. The sun is almost down giving a sunset vibe to the wedding.","[21,50];[69,88];[197,208]","[130,163]",16,1756264990117,1756264990187, ,32, monthly, physical-keyboard,15
615921b85071b9caef6148d8,prompt-to-image,0,4,3,"Create an image of a wedding ceremony on the beach. The bride is in a short white dress with a longer veil, while groom is in his button down shirt and khaki pants. The sun is almost down giving a sunset vibe to the wedding.","[21,50];[69,88];[197,208]","[130,163]",17,1756264990237,1756264990326,t,84, monthly, physical-keyboard,15
615921b85071b9caef6148d8,prompt-to-image,0,4,3,"Create an image of a wedding ceremony on the beach. The bride is in a short white dress with a longer veil, while groom is in his button down shirt and khaki pants. The sun is almost down giving a sunset vibe to the wedding.","[21,50];[69,88];[197,208]","[130,163]",18,1756264990307,1756264990406,h,72, monthly, physical-keyboard,15
615921b85071b9caef6148d8,prompt-to-image,0,4,3,"Create an image of a wedding ceremony on the beach. The bride is in a short white dress with a longer veil, while groom is in his button down shirt and khaki pants. The sun is almost down giving a sunset vibe to the wedding.","[21,50];[69,88];[197,208]","[130,163]",19,1756264990426,1756264990579,a,65, monthly, physical-keyboard,15
615921b85071b9caef6148d8,prompt-to-image,0,4,3,"Create an image of a wedding ceremony on the beach. The bride is in a short white dress with a longer veil, while groom is in his button down shirt and khaki pants. The sun is almost down giving a sunset vibe to the wedding.","[21,50];[69,88];[197,208]","[130,163]",20,1756264990496,1756264990625,t,84, monthly, physical-keyboard,15
615921b85071b9caef6148d8,prompt-to-image,0,4,3,"Create an image of a wedding ceremony on the beach. The bride is in a short white dress with a longer veil, while groom is in his button down shirt and khaki pants. The sun is almost down giving a sunset vibe to the wedding.","[21,50];[69,88];[197,208]","[130,163]",21,1756264990536,1756264990655, ,32, monthly, physical-keyboard,15
615921b85071b9caef6148d8,prompt-to-image,0,4,3,"Create an image of a wedding ceremony on the beach. The bride is in a short white dress with a longer veil, while groom is in his button down shirt and khaki pants. The sun is almost down giving a sunset vibe to the wedding.","[21,50];[69,88];[197,208]","[130,163]",22,1756264993767,1756264993896,s,83, monthly, physical-keyboard,15
615921b85071b9caef6148d8,prompt-to-image,0,4,3,"Create an image of a wedding ceremony on the beach. The bride is in a short white dress with a longer veil, while groom is in his button down shirt and khaki pants. The sun is almost down giving a sunset vibe to the wedding.","[21,50];[69,88];[197,208]","[130,163]",23,1756264993867,1756264994066,h,72, monthly, physical-keyboard,15
615921b85071b9caef6148d8,prompt-to-image,0,4,3,"Create an image of a wedding ceremony on the beach. The bride is in a short white dress with a longer veil, while groom is in his button down shirt and khaki pants. The sun is almost down giving a sunset vibe to the wedding.","[21,50];[69,88];[197,208]","[130,163]",24,1756264993986,1756264994096,o,79, monthly, physical-keyboard,15
615921b85071b9caef6148d8,prompt-to-image,0,4,3,"Create an image of a wedding ceremony on the beach. The bride is in a short white dress with a longer veil, while groom is in his button down shirt and khaki pants. The sun is almost down giving a sunset vibe to the wedding.","[21,50];[69,88];[197,208]","[130,163]",25,1756264994026,1756264994126,w,87, monthly, physical-keyboard,15
615921b85071b9caef6148d8,prompt-to-image,0,4,3,"Create an image of a wedding ceremony on the beach. The bride is in a short white dress with a longer veil, while groom is in his button down shirt and khaki pants. The sun is almost down giving a sunset vibe to the wedding.","[21,50];[69,88];[197,208]","[130,163]",26,1756264994206,1756264994305,s,83, monthly, physical-keyboard,15
615921b85071b9caef6148d8,prompt-to-image,0,4,3,"Create an image of a wedding ceremony on the beach. The bride is in a short white dress with a longer veil, while groom is in his button down shirt and khaki pants. The sun is almost down giving a sunset vibe to the wedding.","[21,50];[69,88];[197,208]","[130,163]",27,1756264994335,1756264994435, ,32, monthly, physical-keyboard,15
615921b85071b9caef6148d8,prompt-to-image,0,4,3,"Create an image of a wedding ceremony on the beach. The bride is in a short white dress with a longer veil, while groom is in his button down shirt and khaki pants. The sun is almost down giving a sunset vibe to the wedding.","[21,50];[69,88];[197,208]","[130,163]",28,1756264994456,1756264994584,t,84, monthly, physical-keyboard,15
