PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",0,1756213106567,1756213106657,CapsLock,20, daily, physical-keyboard,-1
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",1,1756213106741,1756213106822,A,65, daily, physical-keyboard,0
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",2,1756213106945,1756213107034,CapsLock,20, daily, physical-keyboard,-1
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",3,1756213107108,1756213107210, ,32, daily, physical-keyboard,1
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",4,1756213108933,1756213109029,l,76, daily, physical-keyboard,2
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",5,1756213109035,1756213109122,a,65, daily, physical-keyboard,3
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",6,1756213109240,1756213109318,r,82, daily, physical-keyboard,4
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",7,1756213109737,1756213109791,g,71, daily, physical-keyboard,5
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",8,1756213109919,1756213110011,e,69, daily, physical-keyboard,6
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",9,1756213110109,1756213110217, ,32, daily, physical-keyboard,7
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",10,1756213110356,1756213110453,r,82, daily, physical-keyboard,8
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",11,1756213110494,1756213110597,i,73, daily, physical-keyboard,9
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",12,1756213110616,1756213110656,v,86, daily, physical-keyboard,10
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",13,1756213110765,1756213110833,e,69, daily, physical-keyboard,11
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",14,1756213110910,1756213110999,r,82, daily, physical-keyboard,12
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",15,1756213112444,1756213112546, ,32, daily, physical-keyboard,13
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",16,1756213112619,1756213112709,w,87, daily, physical-keyboard,14
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",17,1756213112733,1756213112839,i,73, daily, physical-keyboard,15
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",18,1756213112846,1756213112934,t,84, daily, physical-keyboard,16
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",19,1756213112967,1756213113055,h,72, daily, physical-keyboard,17
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",20,1756213113664,1756213113776, ,32, daily, physical-keyboard,18
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",21,1756213113899,1756213113971,l,76, daily, physical-keyboard,19
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",22,1756213114032,1756213114135,o,79, daily, physical-keyboard,20
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",23,1756213114103,1756213114157,t,84, daily, physical-keyboard,21
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",24,1756213114278,1756213114367,s,83, daily, physical-keyboard,22
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",25,1756213114393,1756213114486, ,32, daily, physical-keyboard,23
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",26,1756213114819,1756213114881,o,79, daily, physical-keyboard,24
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",27,1756213115034,1756213115137,f,70, daily, physical-keyboard,25
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",28,1756213115267,1756213115344, ,32, daily, physical-keyboard,26
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",29,1756213116108,1756213116188,t,84, daily, physical-keyboard,27
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",30,1756213116268,1756213116330,r,82, daily, physical-keyboard,28
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",31,1756213116433,1756213116519,e,69, daily, physical-keyboard,29
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",32,1756213116597,1756213116683,e,69, daily, physical-keyboard,30
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",33,1756213116758,1756213116830,",",188, daily, physical-keyboard,31
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",34,1756213116936,1756213117028, ,32, daily, physical-keyboard,32
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",35,1756213117046,1756213117132,s,83, daily, physical-keyboard,33
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",36,1756213117171,1756213117274,p,80, daily, physical-keyboard,34
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",37,1756213117372,1756213117480,r,82, daily, physical-keyboard,35
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",38,1756213117517,1756213117591,i,73, daily, physical-keyboard,36
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",39,1756213117685,1756213117767,n,78, daily, physical-keyboard,37
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",40,1756213117749,1756213117818,g,71, daily, physical-keyboard,38
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",41,1756213117855,1756213117936, ,32, daily, physical-keyboard,39
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",42,1756213117959,1756213118038,t,84, daily, physical-keyboard,40
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",43,1756213118043,1756213118112,i,73, daily, physical-keyboard,41
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",44,1756213118209,1756213118317,m,77, daily, physical-keyboard,42
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",45,1756213118304,1756213118387,e,69, daily, physical-keyboard,43
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",46,1756213118428,1756213118531,",",188, daily, physical-keyboard,44
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",47,1756213118643,1756213118758, ,32, daily, physical-keyboard,45
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",48,1756213120408,1756213120499,f,70, daily, physical-keyboard,46
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",49,1756213120624,1756213120692,e,69, daily, physical-keyboard,47
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",50,1756213120821,1756213120920,w,87, daily, physical-keyboard,48
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",51,1756213121005,1756213121123, ,32, daily, physical-keyboard,49
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",52,1756213121210,1756213121296,d,68, daily, physical-keyboard,50
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",53,1756213121751,1756213121830,u,85, daily, physical-keyboard,51
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",54,1756213122113,1756213122203,c,67, daily, physical-keyboard,52
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",55,1756213122209,1756213122316,k,75, daily, physical-keyboard,53
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",56,1756213122343,1756213122442,s,83, daily, physical-keyboard,54
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",57,1756213122459,1756213122560, ,32, daily, physical-keyboard,55
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",58,1756213122715,1756213122802,l,76, daily, physical-keyboard,56
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",59,1756213123057,1756213123151,o,79, daily, physical-keyboard,56
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",60,1756213123259,1756213123361,o,79, daily, physical-keyboard,56
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",61,1756213123914,1756213123981,Backspace,8, daily, physical-keyboard,56
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",62,1756213124080,1756213124144,Backspace,8, daily, physical-keyboard,56
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",63,1756213124229,1756213124304,Backspace,8, daily, physical-keyboard,56
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",64,1756213124359,1756213124452,s,83, daily, physical-keyboard,56
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",65,1756213124566,1756213124662,w,87, daily, physical-keyboard,57
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",66,1756213124692,1756213124784,i,73, daily, physical-keyboard,58
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",67,1756213125117,1756213125192,m,77, daily, physical-keyboard,59
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",68,1756213125315,1756213125418,i,73, daily, physical-keyboard,60
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",69,1756213125600,1756213125683,n,78, daily, physical-keyboard,60
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",70,1756213125730,1756213125813,g,71, daily, physical-keyboard,60
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",71,1756213126994,1756213127044,Backspace,8, daily, physical-keyboard,60
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",72,1756213127127,1756213127196,Backspace,8, daily, physical-keyboard,60
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",73,1756213127267,1756213127355,Backspace,8, daily, physical-keyboard,60
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",74,1756213127489,1756213127529,m,77, daily, physical-keyboard,60
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",75,1756213127735,1756213127822,i,73, daily, physical-keyboard,61
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",76,1756213127921,1756213128003,n,78, daily, physical-keyboard,62
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",77,1756213127990,1756213128068,g,71, daily, physical-keyboard,63
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",78,1756213128104,1756213128218, ,32, daily, physical-keyboard,64
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",79,1756213128441,1756213128534,o,79, daily, physical-keyboard,65
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",80,1756213128736,1756213128831,r,82, daily, physical-keyboard,66
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",81,1756213128887,1756213128985, ,32, daily, physical-keyboard,67
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",82,1756213129356,1756213129434,l,76, daily, physical-keyboard,68
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",83,1756213129546,1756213129620,o,79, daily, physical-keyboard,69
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",84,1756213129696,1756213129780,o,79, daily, physical-keyboard,70
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",85,1756213129863,1756213129952,k,75, daily, physical-keyboard,71
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",86,1756213130021,1756213130098,i,73, daily, physical-keyboard,72
6679a3b7cb020a6e4728eac5,image-to-prompt,1,4,6,"A large river with lots of tree, spring time, few ducks swimming or looking for food. A bit cloudy.","[0,55]","[56,99]",87,1756213130185,1756213130277,n,78, daily, physical-keyboard,73
