PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR
5bf368846edd7200017136c7,image-to-prompt,1,5,2,"Draw a photo of a river with ducks, trees, clouds, foliage, a sunny day.","[18,23];[29,58];[62,67]","[7,13]",0,1755624882740,1755624883860,Shift,16, weekly, physical-keyboard,0
5bf368846edd7200017136c7,image-to-prompt,1,5,2,"Draw a photo of a river with ducks, trees, clouds, foliage, a sunny day.","[18,23];[29,58];[62,67]","[7,13]",1,1755624883759,1755624883923,D,68, weekly, physical-keyboard,0
5bf368846edd7200017136c7,image-to-prompt,1,5,2,"Draw a photo of a river with ducks, trees, clouds, foliage, a sunny day.","[18,23];[29,58];[62,67]","[7,13]",2,1755624884332,1755624884510,r,82, weekly, physical-keyboard,1
5bf368846edd7200017136c7,image-to-prompt,1,5,2,"Draw a photo of a river with ducks, trees, clouds, foliage, a sunny day.","[18,23];[29,58];[62,67]","[7,13]",3,1755624884536,1755624884723,a,65, weekly, physical-keyboard,2
5bf368846edd7200017136c7,image-to-prompt,1,5,2,"Draw a photo of a river with ducks, trees, clouds, foliage, a sunny day.","[18,23];[29,58];[62,67]","[7,13]",4,1755624884674,1755624884854,w,87, weekly, physical-keyboard,3
5bf368846edd7200017136c7,image-to-prompt,1,5,2,"Draw a photo of a river with ducks, trees, clouds, foliage, a sunny day.","[18,23];[29,58];[62,67]","[7,13]",5,1755624884848,1755624884993, ,32, weekly, physical-keyboard,-1
5bf368846edd7200017136c7,image-to-prompt,1,5,2,"Draw a photo of a river with ducks, trees, clouds, foliage, a sunny day.","[18,23];[29,58];[62,67]","[7,13]",6,1755624885082,1755624885216,a,65, weekly, physical-keyboard,5
5bf368846edd7200017136c7,image-to-prompt,1,5,2,"Draw a photo of a river with ducks, trees, clouds, foliage, a sunny day.","[18,23];[29,58];[62,67]","[7,13]",7,1755624885175,1755624885288, ,32, weekly, physical-keyboard,-1
5bf368846edd7200017136c7,image-to-prompt,1,5,2,"Draw a photo of a river with ducks, trees, clouds, foliage, a sunny day.","[18,23];[29,58];[62,67]","[7,13]",8,1755624887771,1755624887964,p,80, weekly, physical-keyboard,7
5bf368846edd7200017136c7,image-to-prompt,1,5,2,"Draw a photo of a river with ducks, trees, clouds, foliage, a sunny day.","[18,23];[29,58];[62,67]","[7,13]",9,1755624887919,1755624888079,h,72, weekly, physical-keyboard,8
5bf368846edd7200017136c7,image-to-prompt,1,5,2,"Draw a photo of a river with ducks, trees, clouds, foliage, a sunny day.","[18,23];[29,58];[62,67]","[7,13]",10,1755624888092,1755624888197,o,79, weekly, physical-keyboard,9
5bf368846edd7200017136c7,image-to-prompt,1,5,2,"Draw a photo of a river with ducks, trees, clouds, foliage, a sunny day.","[18,23];[29,58];[62,67]","[7,13]",11,1755624888245,1755624888367,t,84, weekly, physical-keyboard,10
5bf368846edd7200017136c7,image-to-prompt,1,5,2,"Draw a photo of a river with ducks, trees, clouds, foliage, a sunny day.","[18,23];[29,58];[62,67]","[7,13]",12,1755624888331,1755624888433,o,79, weekly, physical-keyboard,11
5bf368846edd7200017136c7,image-to-prompt,1,5,2,"Draw a photo of a river with ducks, trees, clouds, foliage, a sunny day.","[18,23];[29,58];[62,67]","[7,13]",13,1755624890896,1755624891060, ,32, weekly, physical-keyboard,-1
5bf368846edd7200017136c7,image-to-prompt,1,5,2,"Draw a photo of a river with ducks, trees, clouds, foliage, a sunny day.","[18,23];[29,58];[62,67]","[7,13]",14,1755624891511,1755624891640,o,79, weekly, physical-keyboard,13
5bf368846edd7200017136c7,image-to-prompt,1,5,2,"Draw a photo of a river with ducks, trees, clouds, foliage, a sunny day.","[18,23];[29,58];[62,67]","[7,13]",15,1755624891670,1755624891849,f,70, weekly, physical-keyboard,14
5bf368846edd7200017136c7,image-to-prompt,1,5,2,"Draw a photo of a river with ducks, trees, clouds, foliage, a sunny day.","[18,23];[29,58];[62,67]","[7,13]",16,1755624891784,1755624891942, ,32, weekly, physical-keyboard,-1
5bf368846edd7200017136c7,image-to-prompt,1,5,2,"Draw a photo of a river with ducks, trees, clouds, foliage, a sunny day.","[18,23];[29,58];[62,67]","[7,13]",17,1755624891917,1755624892085,a,65, weekly, physical-keyboard,16
5bf368846edd7200017136c7,image-to-prompt,1,5,2,"Draw a photo of a river with ducks, trees, clouds, foliage, a sunny day.","[18,23];[29,58];[62,67]","[7,13]",18,1755624892023,1755624892186, ,32, weekly, physical-keyboard,-1
5bf368846edd7200017136c7,image-to-prompt,1,5,2,"Draw a photo of a river with ducks, trees, clouds, foliage, a sunny day.","[18,23];[29,58];[62,67]","[7,13]",19,1755624892124,1755624892231,r,82, weekly, physical-keyboard,18
5bf368846edd7200017136c7,image-to-prompt,1,5,2,"Draw a photo of a river with ducks, trees, clouds, foliage, a sunny day.","[18,23];[29,58];[62,67]","[7,13]",20,1755624892215,1755624892357,i,73, weekly, physical-keyboard,19
5bf368846edd7200017136c7,image-to-prompt,1,5,2,"Draw a photo of a river with ducks, trees, clouds, foliage, a sunny day.","[18,23];[29,58];[62,67]","[7,13]",21,1755624892409,1755624892521,v,86, weekly, physical-keyboard,20
5bf368846edd7200017136c7,image-to-prompt,1,5,2,"Draw a photo of a river with ducks, trees, clouds, foliage, a sunny day.","[18,23];[29,58];[62,67]","[7,13]",22,1755624892701,1755624892920,e,69, weekly, physical-keyboard,21
5bf368846edd7200017136c7,image-to-prompt,1,5,2,"Draw a photo of a river with ducks, trees, clouds, foliage, a sunny day.","[18,23];[29,58];[62,67]","[7,13]",23,1755624892834,1755624892980,r,82, weekly, physical-keyboard,22
5bf368846edd7200017136c7,image-to-prompt,1,5,2,"Draw a photo of a river with ducks, trees, clouds, foliage, a sunny day.","[18,23];[29,58];[62,67]","[7,13]",24,1755624892955,1755624893111, ,32, weekly, physical-keyboard,-1
5bf368846edd7200017136c7,image-to-prompt,1,5,2,"Draw a photo of a river with ducks, trees, clouds, foliage, a sunny day.","[18,23];[29,58];[62,67]","[7,13]",25,1755624893033,1755624893173,w,87, weekly, physical-keyboard,24
