PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR
6725030a6ee43d8130ceefc5,image-to-prompt,1,7,1,"Generate me an image of a lush green forest, with a big river in the middle of the picture. Make it sunny with a few clouds. On the river there are a few ducks relaxing and enjoying the beautiful day.","[26,43];[51,90];[100,123];[148,168]","[186,199]",0,1756219046324,1756219046580,Shift,16, monthly, physical-keyboard,0
6725030a6ee43d8130ceefc5,image-to-prompt,1,7,1,"Generate me an image of a lush green forest, with a big river in the middle of the picture. Make it sunny with a few clouds. On the river there are a few ducks relaxing and enjoying the beautiful day.","[26,43];[51,90];[100,123];[148,168]","[186,199]",1,1756219046508,1756219046620,G,71, monthly, physical-keyboard,0
6725030a6ee43d8130ceefc5,image-to-prompt,1,7,1,"Generate me an image of a lush green forest, with a big river in the middle of the picture. Make it sunny with a few clouds. On the river there are a few ducks relaxing and enjoying the beautiful day.","[26,43];[51,90];[100,123];[148,168]","[186,199]",2,1756219046772,1756219046819,e,69, monthly, physical-keyboard,1
6725030a6ee43d8130ceefc5,image-to-prompt,1,7,1,"Generate me an image of a lush green forest, with a big river in the middle of the picture. Make it sunny with a few clouds. On the river there are a few ducks relaxing and enjoying the beautiful day.","[26,43];[51,90];[100,123];[148,168]","[186,199]",3,1756219046924,1756219047012,n,78, monthly, physical-keyboard,2
6725030a6ee43d8130ceefc5,image-to-prompt,1,7,1,"Generate me an image of a lush green forest, with a big river in the middle of the picture. Make it sunny with a few clouds. On the river there are a few ducks relaxing and enjoying the beautiful day.","[26,43];[51,90];[100,123];[148,168]","[186,199]",4,1756219046972,1756219047076,e,69, monthly, physical-keyboard,3
6725030a6ee43d8130ceefc5,image-to-prompt,1,7,1,"Generate me an image of a lush green forest, with a big river in the middle of the picture. Make it sunny with a few clouds. On the river there are a few ducks relaxing and enjoying the beautiful day.","[26,43];[51,90];[100,123];[148,168]","[186,199]",5,1756219047108,1756219047212,r,82, monthly, physical-keyboard,4
6725030a6ee43d8130ceefc5,image-to-prompt,1,7,1,"Generate me an image of a lush green forest, with a big river in the middle of the picture. Make it sunny with a few clouds. On the river there are a few ducks relaxing and enjoying the beautiful day.","[26,43];[51,90];[100,123];[148,168]","[186,199]",6,1756219047276,1756219047380,a,65, monthly, physical-keyboard,5
6725030a6ee43d8130ceefc5,image-to-prompt,1,7,1,"Generate me an image of a lush green forest, with a big river in the middle of the picture. Make it sunny with a few clouds. On the river there are a few ducks relaxing and enjoying the beautiful day.","[26,43];[51,90];[100,123];[148,168]","[186,199]",7,1756219047444,1756219047532,t,84, monthly, physical-keyboard,6
6725030a6ee43d8130ceefc5,image-to-prompt,1,7,1,"Generate me an image of a lush green forest, with a big river in the middle of the picture. Make it sunny with a few clouds. On the river there are a few ducks relaxing and enjoying the beautiful day.","[26,43];[51,90];[100,123];[148,168]","[186,199]",8,1756219047596,1756219047692,e,69, monthly, physical-keyboard,7
6725030a6ee43d8130ceefc5,image-to-prompt,1,7,1,"Generate me an image of a lush green forest, with a big river in the middle of the picture. Make it sunny with a few clouds. On the river there are a few ducks relaxing and enjoying the beautiful day.","[26,43];[51,90];[100,123];[148,168]","[186,199]",9,1756219047692,1756219047804, ,32, monthly, physical-keyboard,8
6725030a6ee43d8130ceefc5,image-to-prompt,1,7,1,"Generate me an image of a lush green forest, with a big river in the middle of the picture. Make it sunny with a few clouds. On the river there are a few ducks relaxing and enjoying the beautiful day.","[26,43];[51,90];[100,123];[148,168]","[186,199]",10,1756219048044,1756219048164,m,77, monthly, physical-keyboard,9
6725030a6ee43d8130ceefc5,image-to-prompt,1,7,1,"Generate me an image of a lush green forest, with a big river in the middle of the picture. Make it sunny with a few clouds. On the river there are a few ducks relaxing and enjoying the beautiful day.","[26,43];[51,90];[100,123];[148,168]","[186,199]",11,1756219048188,1756219048332,e,69, monthly, physical-keyboard,10
6725030a6ee43d8130ceefc5,image-to-prompt,1,7,1,"Generate me an image of a lush green forest, with a big river in the middle of the picture. Make it sunny with a few clouds. On the river there are a few ducks relaxing and enjoying the beautiful day.","[26,43];[51,90];[100,123];[148,168]","[186,199]",12,1756219048332,1756219048452, ,32, monthly, physical-keyboard,11
6725030a6ee43d8130ceefc5,image-to-prompt,1,7,1,"Generate me an image of a lush green forest, with a big river in the middle of the picture. Make it sunny with a few clouds. On the river there are a few ducks relaxing and enjoying the beautiful day.","[26,43];[51,90];[100,123];[148,168]","[186,199]",13,1756219050084,1756219050204,a,65, monthly, physical-keyboard,12
6725030a6ee43d8130ceefc5,image-to-prompt,1,7,1,"Generate me an image of a lush green forest, with a big river in the middle of the picture. Make it sunny with a few clouds. On the river there are a few ducks relaxing and enjoying the beautiful day.","[26,43];[51,90];[100,123];[148,168]","[186,199]",14,1756219050460,1756219050548,n,78, monthly, physical-keyboard,13
6725030a6ee43d8130ceefc5,image-to-prompt,1,7,1,"Generate me an image of a lush green forest, with a big river in the middle of the picture. Make it sunny with a few clouds. On the river there are a few ducks relaxing and enjoying the beautiful day.","[26,43];[51,90];[100,123];[148,168]","[186,199]",15,1756219050596,1756219050692, ,32, monthly, physical-keyboard,14
