PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR
5ced66139b5b490001b688ed,prompt-to-text,0,0,3,Create an idea for a new movie about rave culture in the 90s in the UK.,"[25,31];[37,49];[68,70]","[68,70]",0,1755624779783,1755624779939,Shift,16, rarely, physical-keyboard,0
5ced66139b5b490001b688ed,prompt-to-text,0,0,3,Create an idea for a new movie about rave culture in the 90s in the UK.,"[25,31];[37,49];[68,70]","[68,70]",1,1755624779841,1755624779925,C,67, rarely, physical-keyboard,0
5ced66139b5b490001b688ed,prompt-to-text,0,0,3,Create an idea for a new movie about rave culture in the 90s in the UK.,"[25,31];[37,49];[68,70]","[68,70]",2,1755624780433,1755624780531,r,82, rarely, physical-keyboard,0
5ced66139b5b490001b688ed,prompt-to-text,0,0,3,Create an idea for a new movie about rave culture in the 90s in the UK.,"[25,31];[37,49];[68,70]","[68,70]",3,1755624780678,1755624780777,e,69, rarely, physical-keyboard,0
5ced66139b5b490001b688ed,prompt-to-text,0,0,3,Create an idea for a new movie about rave culture in the 90s in the UK.,"[25,31];[37,49];[68,70]","[68,70]",4,1755624780790,1755624780926,a,65, rarely, physical-keyboard,0
5ced66139b5b490001b688ed,prompt-to-text,0,0,3,Create an idea for a new movie about rave culture in the 90s in the UK.,"[25,31];[37,49];[68,70]","[68,70]",5,1755624781008,1755624781092,t,84, rarely, physical-keyboard,0
5ced66139b5b490001b688ed,prompt-to-text,0,0,3,Create an idea for a new movie about rave culture in the 90s in the UK.,"[25,31];[37,49];[68,70]","[68,70]",6,1755624781160,1755624781245,e,69, rarely, physical-keyboard,0
5ced66139b5b490001b688ed,prompt-to-text,0,0,3,Create an idea for a new movie about rave culture in the 90s in the UK.,"[25,31];[37,49];[68,70]","[68,70]",7,1755624785479,1755624785596, ,32, rarely, physical-keyboard,0
5ced66139b5b490001b688ed,prompt-to-text,0,0,3,Create an idea for a new movie about rave culture in the 90s in the UK.,"[25,31];[37,49];[68,70]","[68,70]",8,1755624785840,1755624785967,a,65, rarely, physical-keyboard,0
5ced66139b5b490001b688ed,prompt-to-text,0,0,3,Create an idea for a new movie about rave culture in the 90s in the UK.,"[25,31];[37,49];[68,70]","[68,70]",9,1755624785970,1755624786118, ,32, rarely, physical-keyboard,0
5ced66139b5b490001b688ed,prompt-to-text,0,0,3,Create an idea for a new movie about rave culture in the 90s in the UK.,"[25,31];[37,49];[68,70]","[68,70]",10,1755624786192,1755624786276,p,80, rarely, physical-keyboard,0
5ced66139b5b490001b688ed,prompt-to-text,0,0,3,Create an idea for a new movie about rave culture in the 90s in the UK.,"[25,31];[37,49];[68,70]","[68,70]",11,1755624786356,1755624786451,o,79, rarely, physical-keyboard,0
5ced66139b5b490001b688ed,prompt-to-text,0,0,3,Create an idea for a new movie about rave culture in the 90s in the UK.,"[25,31];[37,49];[68,70]","[68,70]",12,1755624786666,1755624786761,e,69, rarely, physical-keyboard,0
5ced66139b5b490001b688ed,prompt-to-text,0,0,3,Create an idea for a new movie about rave culture in the 90s in the UK.,"[25,31];[37,49];[68,70]","[68,70]",13,1755624786861,1755624786971,m,77, rarely, physical-keyboard,0
