word,n_confident,n_unconfident,n_none,labels,occurrences
brown,1,1,0,"CONFIDENT,UNCONFIDENT","[19,23];[281,285]"
it's,1,1,0,"CONFIDENT,UNCONFIDENT","[152,155];[274,277]"
lights,1,1,0,"CONFIDENT,UNCONFIDENT","[252,257];[305,310]"
