filename,PARTICIPANT_ID,span_index,pause_within_mean_ms,pause_within_max_ms,pause_within_min_ms,pause_within_var_ms,pause_between_ms,label
experiment_60bf706fc3b12a3c4f11a487_20250827102148.csv,60bf706fc3b12a3c4f11a487,9,164.33333333333334,211.0,137.0,692.5555555555557,312.0,1
experiment_60bf706fc3b12a3c4f11a487_20250827102148.csv,60bf706fc3b12a3c4f11a487,10,129.33333333333334,180.0,100.0,1294.2222222222224,732.0,1
experiment_60bf706fc3b12a3c4f11a487_20250827102400.csv,60bf706fc3b12a3c4f11a487,0,128.0,140.0,106.0,242.66666666666666,,0
experiment_60bf706fc3b12a3c4f11a487_20250827102400.csv,60bf706fc3b12a3c4f11a487,1,,,,,1472.0,0
experiment_60bf706fc3b12a3c4f11a487_20250827102400.csv,60bf706fc3b12a3c4f11a487,2,,,,,323.0,0
experiment_60bf706fc3b12a3c4f11a487_20250827102400.csv,60bf706fc3b12a3c4f11a487,3,122.0,144.0,100.0,484.0,489.0,0
experiment_60bf706fc3b12a3c4f11a487_20250827102400.csv,60bf706fc3b12a3c4f11a487,4,130.33333333333334,156.0,116.0,330.88888888888886,389.0,0
experiment_60bf706fc3b12a3c4f11a487_20250827102400.csv,60bf706fc3b12a3c4f11a487,5,108.0,108.0,108.0,0.0,5037.0,0
experiment_60bf706fc3b12a3c4f11a487_20250827102400.csv,60bf706fc3b12a3c4f11a487,6,122.57142857142857,163.0,72.0,830.2448979591836,740.0,0
experiment_60bf706fc3b12a3c4f11a487_20250827102400.csv,60bf706fc3b12a3c4f11a487,7,,,,,510.0,0
experiment_60bf706fc3b12a3c4f11a487_20250827102400.csv,60bf706fc3b12a3c4f11a487,8,137.8,176.0,121.0,432.56000000000006,474.0,0
experiment_60bf706fc3b12a3c4f11a487_20250827102400.csv,60bf706fc3b12a3c4f11a487,9,,,,,1445.0,0
experiment_60bf706fc3b12a3c4f11a487_20250827102400.csv,60bf706fc3b12a3c4f11a487,10,115.5,139.0,92.0,552.25,644.0,0
experiment_60bf706fc3b12a3c4f11a487_20250827102400.csv,60bf706fc3b12a3c4f11a487,11,,,,,651.0,0
experiment_60bf706fc3b12a3c4f11a487_20250827102400.csv,60bf706fc3b12a3c4f11a487,12,138.5,160.0,115.0,251.25,713.0,0
experiment_60bf706fc3b12a3c4f11a487_20250827102400.csv,60bf706fc3b12a3c4f11a487,22,160.0,160.0,160.0,0.0,2487.0,1
experiment_60bf706fc3b12a3c4f11a487_20250827102400.csv,60bf706fc3b12a3c4f11a487,23,122.0,122.0,122.0,0.0,479.0,1
experiment_60bf706fc3b12a3c4f11a487_20250827102400.csv,60bf706fc3b12a3c4f11a487,24,114.66666666666667,145.0,92.0,497.5555555555555,1070.0,1
experiment_60bf706fc3b12a3c4f11a487_20250827102400.csv,60bf706fc3b12a3c4f11a487,25,141.0,162.0,120.0,441.0,660.0,1
experiment_60bf706fc3b12a3c4f11a487_20250827102400.csv,60bf706fc3b12a3c4f11a487,26,106.0,180.0,72.0,1890.0,894.0,1
experiment_60bf706fc3b12a3c4f11a487_20250827102400.csv,60bf706fc3b12a3c4f11a487,27,132.16666666666666,167.0,99.0,623.138888888889,516.0,1
experiment_60bf706fc3b12a3c4f11a487_20250827102400.csv,60bf706fc3b12a3c4f11a487,28,160.0,160.0,160.0,0.0,1150.0,1
experiment_60bf706fc3b12a3c4f11a487_20250827102400.csv,60bf706fc3b12a3c4f11a487,29,,,,,520.0,1
experiment_60bf706fc3b12a3c4f11a487_20250827102400.csv,60bf706fc3b12a3c4f11a487,30,124.4,156.0,97.0,388.23999999999995,525.0,1
experiment_60bf706fc3b12a3c4f11a487_20250827103123.csv,60bf706fc3b12a3c4f11a487,0,151.0,195.0,125.0,978.6666666666666,,1
experiment_60bf706fc3b12a3c4f11a487_20250827103123.csv,60bf706fc3b12a3c4f11a487,1,,,,,774.0,1
experiment_60bf706fc3b12a3c4f11a487_20250827103123.csv,60bf706fc3b12a3c4f11a487,4,133.57142857142858,180.0,84.0,747.1020408163266,2678.0,0
experiment_60bf706fc3b12a3c4f11a487_20250827103123.csv,60bf706fc3b12a3c4f11a487,5,121.0,121.0,121.0,0.0,326.0,0
experiment_60bf706fc3b12a3c4f11a487_20250827103123.csv,60bf706fc3b12a3c4f11a487,6,117.16666666666667,146.0,100.0,304.8055555555556,343.0,0
experiment_60bf706fc3b12a3c4f11a487_20250827103123.csv,60bf706fc3b12a3c4f11a487,7,,,,,819.0,0
experiment_60bf706fc3b12a3c4f11a487_20250827103123.csv,60bf706fc3b12a3c4f11a487,8,,,,,351.0,0
experiment_60bf706fc3b12a3c4f11a487_20250827103123.csv,60bf706fc3b12a3c4f11a487,9,128.0,132.0,124.0,16.0,307.0,0
experiment_60bf706fc3b12a3c4f11a487_20250827103123.csv,60bf706fc3b12a3c4f11a487,10,,,,,394.0,0
experiment_60bf706fc3b12a3c4f11a487_20250827103123.csv,60bf706fc3b12a3c4f11a487,11,121.875,165.0,93.0,808.109375,955.0,0
experiment_60bf706fc3b12a3c4f11a487_20250827103123.csv,60bf706fc3b12a3c4f11a487,12,,,,,510.0,0
experiment_60bf706fc3b12a3c4f11a487_20250827103123.csv,60bf706fc3b12a3c4f11a487,13,118.8,155.0,83.0,622.96,261.0,0
experiment_60db9412ba928de1fdc2269e_20250827141622.csv,60db9412ba928de1fdc2269e,0,4349.666666666667,25841.0,60.0,58447398.22222223,,0
experiment_60db9412ba928de1fdc2269e_20250827141622.csv,60db9412ba928de1fdc2269e,7,75.1,102.0,58.0,186.09,3552.0,1
experiment_60db9412ba928de1fdc2269e_20250827141622.csv,60db9412ba928de1fdc2269e,8,64.75,86.0,51.0,179.6875,842.0,1
experiment_60db9412ba928de1fdc2269e_20250827141622.csv,60db9412ba928de1fdc2269e,9,,,,,550.0,1
experiment_60db9412ba928de1fdc2269e_20250827141622.csv,60db9412ba928de1fdc2269e,10,51.0,51.0,51.0,0.0,509.0,1
experiment_60db9412ba928de1fdc2269e_20250827141622.csv,60db9412ba928de1fdc2269e,11,71.25,86.0,48.0,201.6875,482.0,1
experiment_60db9412ba928de1fdc2269e_20250827141622.csv,60db9412ba928de1fdc2269e,12,70.83333333333333,92.0,56.0,177.1388888888889,1865.0,1
experiment_60db9412ba928de1fdc2269e_20250827141823.csv,60db9412ba928de1fdc2269e,0,96.25,141.0,62.0,1007.6875,,0
experiment_60db9412ba928de1fdc2269e_20250827141823.csv,60db9412ba928de1fdc2269e,1,70.0,84.0,63.0,73.5,738.0,0
experiment_60db9412ba928de1fdc2269e_20250827141823.csv,60db9412ba928de1fdc2269e,2,69.8,111.0,57.0,429.76000000000005,487.0,0
experiment_60db9412ba928de1fdc2269e_20250827141823.csv,60db9412ba928de1fdc2269e,3,62.333333333333336,65.0,61.0,3.5555555555555554,632.0,0
experiment_60db9412ba928de1fdc2269e_20250827141823.csv,60db9412ba928de1fdc2269e,4,65.0,65.0,65.0,0.0,833.0,0
experiment_60db9412ba928de1fdc2269e_20250827141823.csv,60db9412ba928de1fdc2269e,5,63.44444444444444,94.0,47.0,179.35802469135803,552.0,0
experiment_60db9412ba928de1fdc2269e_20250827141823.csv,60db9412ba928de1fdc2269e,6,,,,,736.0,1
experiment_60db9412ba928de1fdc2269e_20250827141823.csv,60db9412ba928de1fdc2269e,7,27.0,27.0,27.0,0.0,414.0,1
experiment_60db9412ba928de1fdc2269e_20250827141823.csv,60db9412ba928de1fdc2269e,8,46.0,51.0,41.0,25.0,636.0,1
experiment_60db9412ba928de1fdc2269e_20250827142119.csv,60db9412ba928de1fdc2269e,0,90.2,112.0,60.0,315.76000000000005,,0
experiment_60db9412ba928de1fdc2269e_20250827142119.csv,60db9412ba928de1fdc2269e,1,72.0,91.0,53.0,185.0,743.0,0
experiment_60db9412ba928de1fdc2269e_20250827142119.csv,60db9412ba928de1fdc2269e,2,74.44444444444444,108.0,38.0,250.1358024691358,498.0,0
experiment_60db9412ba928de1fdc2269e_20250827142119.csv,60db9412ba928de1fdc2269e,3,65.35714285714286,82.0,47.0,86.65816326530613,835.0,0
experiment_60db9412ba928de1fdc2269e_20250827142119.csv,60db9412ba928de1fdc2269e,4,62.6,82.0,47.0,209.84,492.0,1
experiment_60db9412ba928de1fdc2269e_20250827142119.csv,60db9412ba928de1fdc2269e,5,77.0,84.0,65.0,52.5,779.0,1
experiment_60db9412ba928de1fdc2269e_20250827142119.csv,60db9412ba928de1fdc2269e,6,57.0,61.0,52.0,16.5,557.0,1
experiment_60db9412ba928de1fdc2269e_20250827142439.csv,60db9412ba928de1fdc2269e,5,,,,,983.0,0
experiment_60db9412ba928de1fdc2269e_20250827142439.csv,60db9412ba928de1fdc2269e,6,65.0,65.0,65.0,0.0,500.0,0
experiment_60db9412ba928de1fdc2269e_20250827142439.csv,60db9412ba928de1fdc2269e,7,62.583333333333336,78.0,44.0,85.40972222222223,2171.0,0
experiment_60db9412ba928de1fdc2269e_20250827142439.csv,60db9412ba928de1fdc2269e,8,94.0,94.0,94.0,0.0,8550.0,1
experiment_60db9412ba928de1fdc2269e_20250827142439.csv,60db9412ba928de1fdc2269e,9,73.0,162.0,25.0,1558.0,430.0,1
experiment_60db9412ba928de1fdc2269e_20250827142708.csv,60db9412ba928de1fdc2269e,0,87.0,106.0,66.0,134.0,,0
experiment_60db9412ba928de1fdc2269e_20250827142708.csv,60db9412ba928de1fdc2269e,1,72.6,83.0,55.0,52.44000000000001,30376.0,0
experiment_60db9412ba928de1fdc2269e_20250827142708.csv,60db9412ba928de1fdc2269e,2,69.5,82.0,61.0,61.5,10389.0,0
experiment_60db9412ba928de1fdc2269e_20250827142708.csv,60db9412ba928de1fdc2269e,3,,,,,763.0,0
experiment_60db9412ba928de1fdc2269e_20250827142708.csv,60db9412ba928de1fdc2269e,4,77.0,77.0,77.0,0.0,497.0,0
experiment_60db9412ba928de1fdc2269e_20250827142708.csv,60db9412ba928de1fdc2269e,5,69.22222222222223,91.0,54.0,106.39506172839506,720.0,0
experiment_60db9412ba928de1fdc2269e_20250827142708.csv,60db9412ba928de1fdc2269e,6,66.5,71.0,59.0,23.25,1117.9999999999998,1
experiment_60db9412ba928de1fdc2269e_20250827142708.csv,60db9412ba928de1fdc2269e,7,59.0,76.0,41.0,144.4,870.0,1
experiment_60db9412ba928de1fdc2269e_20250827142848.csv,60db9412ba928de1fdc2269e,0,121.33333333333333,163.0,92.0,916.2222222222223,,0
experiment_60db9412ba928de1fdc2269e_20250827142848.csv,60db9412ba928de1fdc2269e,1,72.16666666666667,98.0,51.0,119.80555555555559,1285.0,0
experiment_60db9412ba928de1fdc2269e_20250827142848.csv,60db9412ba928de1fdc2269e,2,66.5,77.0,56.0,110.25,832.0,0
experiment_60db9412ba928de1fdc2269e_20250827142848.csv,60db9412ba928de1fdc2269e,3,68.5,81.0,57.0,74.25,597.0,0
experiment_60db9412ba928de1fdc2269e_20250827142848.csv,60db9412ba928de1fdc2269e,4,72.16666666666667,83.0,64.0,36.47222222222222,883.0,0
experiment_60db9412ba928de1fdc2269e_20250827142848.csv,60db9412ba928de1fdc2269e,5,81.0,81.0,81.0,0.0,502.0,1
experiment_60db9412ba928de1fdc2269e_20250827142848.csv,60db9412ba928de1fdc2269e,6,84.33333333333333,101.0,61.0,288.8888888888889,571.0,1
experiment_60db9412ba928de1fdc2269e_20250827143129.csv,60db9412ba928de1fdc2269e,0,75.47058823529412,103.0,47.0,246.484429065744,,0
experiment_60db9412ba928de1fdc2269e_20250827143129.csv,60db9412ba928de1fdc2269e,1,95.2,199.0,56.0,1951.6599999999994,568.0,0
experiment_60db9412ba928de1fdc2269e_20250827143129.csv,60db9412ba928de1fdc2269e,2,78.0,99.0,65.0,140.0,5279.0,0
experiment_60db9412ba928de1fdc2269e_20250827143129.csv,60db9412ba928de1fdc2269e,3,,,,,713.0,0
experiment_60db9412ba928de1fdc2269e_20250827143129.csv,60db9412ba928de1fdc2269e,4,57.0,57.0,57.0,0.0,544.0,0
experiment_60db9412ba928de1fdc2269e_20250827143129.csv,60db9412ba928de1fdc2269e,5,65.08333333333333,91.0,48.0,148.07638888888889,1149.0,0
experiment_60db9412ba928de1fdc2269e_20250827143453.csv,60db9412ba928de1fdc2269e,0,73.875,86.0,57.0,68.109375,,0
experiment_60db9412ba928de1fdc2269e_20250827143453.csv,60db9412ba928de1fdc2269e,1,72.37037037037037,102.0,46.0,174.30727023319616,1859.0,0
experiment_60db9412ba928de1fdc2269e_20250827143453.csv,60db9412ba928de1fdc2269e,2,72.86666666666666,98.0,60.0,109.31555555555556,2105.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,0,138.0,138.0,138.0,0.0,,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,1,103.0,103.0,103.0,0.0,43.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,2,,,,,94.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,3,73.0,99.0,45.0,315.6666666666667,459.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,4,,,,,155.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,5,62.5,63.0,62.0,0.25,113.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,6,64.5,86.0,40.0,307.25,1788.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,7,74.0,74.0,74.0,0.0,278.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,8,70.0,70.0,70.0,0.0,232.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,9,102.0,102.0,102.0,0.0,1698.9999999999998,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,10,,,,,50.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,11,67.0,72.0,62.0,25.0,159.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,12,,,,,123.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,13,95.0,95.0,95.0,0.0,3459.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,14,61.0,71.0,51.0,66.66666666666667,727.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,15,,,,,124.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,16,,,,,1786.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,17,72.5,83.0,60.0,40.25,147.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,18,76.6,111.0,55.0,377.03999999999996,437.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,19,57.75,65.0,51.0,39.6875,454.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,20,60.5,71.0,43.0,118.25,352.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,21,,,,,2222.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,22,69.66666666666667,85.0,52.0,184.2222222222222,182.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,23,96.0,103.0,89.0,49.0,1823.9999999999998,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,24,79.33333333333333,116.0,53.0,561.2222222222223,358.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,25,53.0,53.0,53.0,0.0,1406.0000000000002,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,26,,,,,171.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,27,,,,,117.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,28,74.88888888888889,100.0,54.0,267.2098765432099,220.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,29,56.666666666666664,80.0,42.0,278.22222222222223,4243.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,30,78.33333333333333,94.0,60.0,196.2222222222222,169.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,31,55.0,55.0,55.0,0.0,406.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,32,50.0,60.0,40.0,100.0,107.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,33,75.33333333333333,101.0,55.0,277.22222222222223,200.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,34,,,,,137.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,35,98.0,98.0,98.0,0.0,60.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,36,,,,,107.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,37,88.0,88.0,88.0,0.0,444.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,38,75.8,102.0,62.0,205.76,169.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,39,98.5,118.0,73.0,298.25,771.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,40,69.57142857142857,99.0,54.0,307.38775510204084,257.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,41,,,,,517.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,42,68.33333333333333,97.0,22.0,474.22222222222223,166.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,43,102.0,102.0,102.0,0.0,431.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,44,87.16666666666667,174.0,41.0,1645.0277777777778,152.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,45,,,,,119.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,46,65.0,69.0,61.0,16.0,294.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,47,67.0,85.0,53.0,137.2,162.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,48,,,,,13904.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,49,109.0,109.0,109.0,0.0,131.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,50,63.666666666666664,95.0,37.0,571.5555555555555,208.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,51,,,,,151.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,52,69.16666666666667,118.0,43.0,323.63888888888886,460.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,53,81.57142857142857,97.0,68.0,122.53061224489797,183.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,54,67.2,86.0,50.0,150.95999999999998,145.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,55,75.66666666666667,82.0,64.0,68.22222222222223,1595.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,56,94.77777777777777,148.0,46.0,1098.1728395061727,118.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,57,,,,,634.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,58,76.75,108.0,63.0,342.1875,128.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,59,69.44444444444444,104.0,19.0,555.3580246913582,193.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,60,,,,,366.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,61,79.42857142857143,116.0,54.0,585.1020408163265,133.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,62,,,,,340.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,63,104.0,104.0,104.0,0.0,207.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,64,,,,,117.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,65,65.0,65.0,65.0,0.0,725.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,66,69.0,98.0,53.0,251.6,423.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075231.csv,60efc4347ae709f7f3dd8b04,67,69.5,84.0,51.0,129.25,274.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075425.csv,60efc4347ae709f7f3dd8b04,0,119.0,119.0,119.0,0.0,,1
experiment_60efc4347ae709f7f3dd8b04_20250827075425.csv,60efc4347ae709f7f3dd8b04,1,109.0,109.0,109.0,0.0,112.0,1
experiment_60efc4347ae709f7f3dd8b04_20250827075425.csv,60efc4347ae709f7f3dd8b04,2,79.0,85.0,73.0,36.0,101.0,1
experiment_60efc4347ae709f7f3dd8b04_20250827075425.csv,60efc4347ae709f7f3dd8b04,3,74.5,81.0,69.0,30.75,121.0,1
experiment_60efc4347ae709f7f3dd8b04_20250827075425.csv,60efc4347ae709f7f3dd8b04,4,46.0,53.0,39.0,49.0,220.0,1
experiment_60efc4347ae709f7f3dd8b04_20250827075425.csv,60efc4347ae709f7f3dd8b04,5,68.08333333333333,118.0,36.0,532.5763888888889,133.0,1
experiment_60efc4347ae709f7f3dd8b04_20250827075425.csv,60efc4347ae709f7f3dd8b04,6,108.0,108.0,108.0,0.0,199.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075425.csv,60efc4347ae709f7f3dd8b04,7,89.0,89.0,89.0,0.0,189.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075425.csv,60efc4347ae709f7f3dd8b04,8,,,,,102.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075425.csv,60efc4347ae709f7f3dd8b04,9,137.0,137.0,137.0,0.0,221.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075425.csv,60efc4347ae709f7f3dd8b04,10,,,,,282.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075425.csv,60efc4347ae709f7f3dd8b04,11,74.11111111111111,117.0,48.0,331.65432098765433,559.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075425.csv,60efc4347ae709f7f3dd8b04,12,84.5,88.0,81.0,12.25,667.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075425.csv,60efc4347ae709f7f3dd8b04,13,82.5,107.0,58.0,600.25,131.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075425.csv,60efc4347ae709f7f3dd8b04,14,,,,,95.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075425.csv,60efc4347ae709f7f3dd8b04,15,,,,,232.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075425.csv,60efc4347ae709f7f3dd8b04,16,70.5,75.0,65.0,14.75,197.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075425.csv,60efc4347ae709f7f3dd8b04,17,71.33333333333333,81.0,64.0,50.88888888888889,1581.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075425.csv,60efc4347ae709f7f3dd8b04,18,76.5,103.0,59.0,141.85,96.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075425.csv,60efc4347ae709f7f3dd8b04,19,69.11111111111111,111.0,51.0,313.6543209876543,927.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075425.csv,60efc4347ae709f7f3dd8b04,20,85.0,85.0,85.0,0.0,319.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075425.csv,60efc4347ae709f7f3dd8b04,21,80.0,124.0,51.0,535.0,358.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075425.csv,60efc4347ae709f7f3dd8b04,22,131.0,156.0,106.0,625.0,179.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075425.csv,60efc4347ae709f7f3dd8b04,23,70.0,83.0,57.0,169.0,474.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075425.csv,60efc4347ae709f7f3dd8b04,24,,,,,360.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075425.csv,60efc4347ae709f7f3dd8b04,25,,,,,156.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075425.csv,60efc4347ae709f7f3dd8b04,26,65.0,88.0,47.0,217.2,181.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075425.csv,60efc4347ae709f7f3dd8b04,27,,,,,455.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075425.csv,60efc4347ae709f7f3dd8b04,28,71.5,93.0,37.0,241.25,899.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075425.csv,60efc4347ae709f7f3dd8b04,29,78.42857142857143,94.0,61.0,186.24489795918367,323.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075425.csv,60efc4347ae709f7f3dd8b04,30,98.0,98.0,98.0,0.0,94.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075425.csv,60efc4347ae709f7f3dd8b04,31,76.18181818181819,105.0,39.0,420.8760330578512,3722.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075425.csv,60efc4347ae709f7f3dd8b04,32,73.66666666666667,87.0,59.0,92.8888888888889,931.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075425.csv,60efc4347ae709f7f3dd8b04,33,72.4,96.0,43.0,266.04,657.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075425.csv,60efc4347ae709f7f3dd8b04,34,63.0,67.0,59.0,16.0,270.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075425.csv,60efc4347ae709f7f3dd8b04,35,63.0,63.0,63.0,0.0,126.0,0
experiment_60efc4347ae709f7f3dd8b04_20250827075557.csv,60efc4347ae709f7f3dd8b04,0,,,,,,0
experiment_60efc4347ae709f7f3dd8b04_20250827075557.csv,60efc4347ae709f7f3dd8b04,1,48.0,49.0,47.0,1.0,127.0,0
