PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD,D1U1,D1D2,U1U2,D1U2
676797a573d3cbf6add72f02,image-to-prompt,0,1,3,Two co-workers one male one female sitting at their desks facing large windows in a city setting,"[0,14];[19,23];[28,34]","[58,78]",0,1756278527254,1756278527361,CapsLock,20, monthly, physical-keyboard,-1,0,0,0,107.0,,,236.0
676797a573d3cbf6add72f02,image-to-prompt,0,1,3,Two co-workers one male one female sitting at their desks facing large windows in a city setting,"[0,14];[19,23];[28,34]","[58,78]",1,1756278527394,1756278527490,T,84, monthly, physical-keyboard,0,1,0,1,96.0,140.0,129.0,122.0
676797a573d3cbf6add72f02,image-to-prompt,0,1,3,Two co-workers one male one female sitting at their desks facing large windows in a city setting,"[0,14];[19,23];[28,34]","[58,78]",2,1756278527417,1756278527516,CapsLock,20, monthly, physical-keyboard,-1,0,0,0,99.0,23.0,26.0,527.0
676797a573d3cbf6add72f02,image-to-prompt,0,1,3,Two co-workers one male one female sitting at their desks facing large windows in a city setting,"[0,14];[19,23];[28,34]","[58,78]",3,1756278527798,1756278527944,w,87, monthly, physical-keyboard,1,1,0,1,146.0,381.0,428.0,419.0
676797a573d3cbf6add72f02,image-to-prompt,0,1,3,Two co-workers one male one female sitting at their desks facing large windows in a city setting,"[0,14];[19,23];[28,34]","[58,78]",4,1756278528048,1756278528217,o,79, monthly, physical-keyboard,2,1,0,1,169.0,250.0,273.0,313.0
676797a573d3cbf6add72f02,image-to-prompt,0,1,3,Two co-workers one male one female sitting at their desks facing large windows in a city setting,"[0,14];[19,23];[28,34]","[58,78]",5,1756278528141,1756278528361, ,32, monthly, physical-keyboard,3,1,0,0,220.0,93.0,144.0,1096.0
676797a573d3cbf6add72f02,image-to-prompt,0,1,3,Two co-workers one male one female sitting at their desks facing large windows in a city setting,"[0,14];[19,23];[28,34]","[58,78]",6,1756278529115,1756278529237,c,67, monthly, physical-keyboard,4,1,0,1,122.0,974.0,876.0,647.0
676797a573d3cbf6add72f02,image-to-prompt,0,1,3,Two co-workers one male one female sitting at their desks facing large windows in a city setting,"[0,14];[19,23];[28,34]","[58,78]",7,1756278529704,1756278529762,o,79, monthly, physical-keyboard,5,1,0,1,58.0,589.0,525.0,2399.0
676797a573d3cbf6add72f02,image-to-prompt,0,1,3,Two co-workers one male one female sitting at their desks facing large windows in a city setting,"[0,14];[19,23];[28,34]","[58,78]",8,1756278531988,1756278532103,-,189, monthly, physical-keyboard,6,1,0,1,115.0,2284.0,2341.0,461.0
676797a573d3cbf6add72f02,image-to-prompt,0,1,3,Two co-workers one male one female sitting at their desks facing large windows in a city setting,"[0,14];[19,23];[28,34]","[58,78]",9,1756278532310,1756278532449,w,87, monthly, physical-keyboard,7,1,0,1,139.0,322.0,346.0,499.0
676797a573d3cbf6add72f02,image-to-prompt,0,1,3,Two co-workers one male one female sitting at their desks facing large windows in a city setting,"[0,14];[19,23];[28,34]","[58,78]",10,1756278532727,1756278532809,o,79, monthly, physical-keyboard,8,1,0,1,82.0,417.0,360.0,187.0
