PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD,D1U1,D1D2,U1U2,D1U2
66b4f89242c0ff3aab8f8774,image-to-prompt,1,6,7,realistic painting of a river with few ducks on it and bright green hills and trees to the side of it.,"[0,50]","[63,102]",0,1756293197739,1756293197820,r,82, weekly, physical-keyboard,0,1,0,1,81.0,,,105.0
66b4f89242c0ff3aab8f8774,image-to-prompt,1,6,7,realistic painting of a river with few ducks on it and bright green hills and trees to the side of it.,"[0,50]","[63,102]",1,1756293197776,1756293197844,e,69, weekly, physical-keyboard,1,1,0,1,68.0,37.0,24.0,258.0
66b4f89242c0ff3aab8f8774,image-to-prompt,1,6,7,realistic painting of a river with few ducks on it and bright green hills and trees to the side of it.,"[0,50]","[63,102]",2,1756293197955,1756293198034,a,65, weekly, physical-keyboard,2,1,0,1,79.0,179.0,190.0,161.0
66b4f89242c0ff3aab8f8774,image-to-prompt,1,6,7,realistic painting of a river with few ducks on it and bright green hills and trees to the side of it.,"[0,50]","[63,102]",3,1756293198046,1756293198116,l,76, weekly, physical-keyboard,3,1,0,1,70.0,91.0,82.0,234.0
66b4f89242c0ff3aab8f8774,image-to-prompt,1,6,7,realistic painting of a river with few ducks on it and bright green hills and trees to the side of it.,"[0,50]","[63,102]",4,1756293198192,1756293198280,i,73, weekly, physical-keyboard,4,1,0,1,88.0,146.0,164.0,128.0
66b4f89242c0ff3aab8f8774,image-to-prompt,1,6,7,realistic painting of a river with few ducks on it and bright green hills and trees to the side of it.,"[0,50]","[63,102]",5,1756293198258,1756293198320,s,83, weekly, physical-keyboard,5,1,0,1,62.0,66.0,40.0,200.0
66b4f89242c0ff3aab8f8774,image-to-prompt,1,6,7,realistic painting of a river with few ducks on it and bright green hills and trees to the side of it.,"[0,50]","[63,102]",6,1756293198397,1756293198458,t,84, weekly, physical-keyboard,6,1,0,1,61.0,139.0,138.0,163.0
66b4f89242c0ff3aab8f8774,image-to-prompt,1,6,7,realistic painting of a river with few ducks on it and bright green hills and trees to the side of it.,"[0,50]","[63,102]",7,1756293198479,1756293198560,i,73, weekly, physical-keyboard,7,1,0,1,81.0,82.0,102.0,163.0
66b4f89242c0ff3aab8f8774,image-to-prompt,1,6,7,realistic painting of a river with few ducks on it and bright green hills and trees to the side of it.,"[0,50]","[63,102]",8,1756293198575,1756293198642,c,67, weekly, physical-keyboard,8,1,0,1,67.0,96.0,82.0,144.0
66b4f89242c0ff3aab8f8774,image-to-prompt,1,6,7,realistic painting of a river with few ducks on it and bright green hills and trees to the side of it.,"[0,50]","[63,102]",9,1756293198657,1756293198719, ,32, weekly, physical-keyboard,9,1,0,0,62.0,82.0,77.0,232.0
66b4f89242c0ff3aab8f8774,image-to-prompt,1,6,7,realistic painting of a river with few ducks on it and bright green hills and trees to the side of it.,"[0,50]","[63,102]",10,1756293198827,1756293198889,p,80, weekly, physical-keyboard,10,1,0,1,62.0,170.0,170.0,209.0
