PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD,D1U1,D1D2,U1U2,D1U2
6643495b44af166c626762cd,text-to-prompt,1,7,3,"Create text describing a small turtle walking along a riverbank. There ar leaves floating on the water, add its footprints in the mud.","[0,63]","[65,134]",0,1755619655133,1755619655269,Shift,16, monthly, physical-keyboard,0,1,0,1,136.0,,,184.0
6643495b44af166c626762cd,text-to-prompt,1,7,3,"Create text describing a small turtle walking along a riverbank. There ar leaves floating on the water, add its footprints in the mud.","[0,63]","[65,134]",1,1755619655230,1755619655317,C,67, monthly, physical-keyboard,0,1,0,1,87.0,97.0,48.0,599.0
6643495b44af166c626762cd,text-to-prompt,1,7,3,"Create text describing a small turtle walking along a riverbank. There ar leaves floating on the water, add its footprints in the mud.","[0,63]","[65,134]",2,1755619655742,1755619655829,r,82, monthly, physical-keyboard,1,1,0,1,87.0,512.0,512.0,255.0
6643495b44af166c626762cd,text-to-prompt,1,7,3,"Create text describing a small turtle walking along a riverbank. There ar leaves floating on the water, add its footprints in the mud.","[0,63]","[65,134]",3,1755619655902,1755619655997,e,69, monthly, physical-keyboard,2,1,0,1,95.0,160.0,168.0,319.0
6643495b44af166c626762cd,text-to-prompt,1,7,3,"Create text describing a small turtle walking along a riverbank. There ar leaves floating on the water, add its footprints in the mud.","[0,63]","[65,134]",4,1755619656110,1755619656221,a,65, monthly, physical-keyboard,3,1,0,1,111.0,208.0,224.0,159.0
6643495b44af166c626762cd,text-to-prompt,1,7,3,"Create text describing a small turtle walking along a riverbank. There ar leaves floating on the water, add its footprints in the mud.","[0,63]","[65,134]",5,1755619656206,1755619656269,t,84, monthly, physical-keyboard,4,1,0,1,63.0,96.0,48.0,247.0
6643495b44af166c626762cd,text-to-prompt,1,7,3,"Create text describing a small turtle walking along a riverbank. There ar leaves floating on the water, add its footprints in the mud.","[0,63]","[65,134]",6,1755619656342,1755619656453,e,69, monthly, physical-keyboard,5,1,0,1,111.0,136.0,184.0,295.0
6643495b44af166c626762cd,text-to-prompt,1,7,3,"Create text describing a small turtle walking along a riverbank. There ar leaves floating on the water, add its footprints in the mud.","[0,63]","[65,134]",7,1755619656550,1755619656637, ,32, monthly, physical-keyboard,6,1,0,0,87.0,208.0,184.0,399.0
6643495b44af166c626762cd,text-to-prompt,1,7,3,"Create text describing a small turtle walking along a riverbank. There ar leaves floating on the water, add its footprints in the mud.","[0,63]","[65,134]",8,1755619656886,1755619656949,t,84, monthly, physical-keyboard,7,1,0,1,63.0,336.0,312.0,207.0
6643495b44af166c626762cd,text-to-prompt,1,7,3,"Create text describing a small turtle walking along a riverbank. There ar leaves floating on the water, add its footprints in the mud.","[0,63]","[65,134]",9,1755619657014,1755619657093,e,69, monthly, physical-keyboard,8,1,0,1,79.0,128.0,144.0,334.0
