PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD,D1U1,D1D2,U1U2,D1U2
61717173748006894b2b54ff,text-to-prompt,0,5,3,Write a document reminder which include the Q3 report needed by friday at noon.,"[64,78];[44,53];[17,26]","[8,17];[32,40]",0,1756230674869,1756230675201,Shift,16, daily, physical-keyboard,0,0,0,1,332.0,,,322.0
61717173748006894b2b54ff,text-to-prompt,0,5,3,Write a document reminder which include the Q3 report needed by friday at noon.,"[64,78];[44,53];[17,26]","[8,17];[32,40]",1,1756230675104,1756230675191,W,87, daily, physical-keyboard,0,0,0,1,87.0,235.0,,353.0
61717173748006894b2b54ff,text-to-prompt,0,5,3,Write a document reminder which include the Q3 report needed by friday at noon.,"[64,78];[44,53];[17,26]","[8,17];[32,40]",2,1756230675359,1756230675457,r,82, daily, physical-keyboard,1,0,0,1,98.0,255.0,266.0,173.0
61717173748006894b2b54ff,text-to-prompt,0,5,3,Write a document reminder which include the Q3 report needed by friday at noon.,"[64,78];[44,53];[17,26]","[8,17];[32,40]",3,1756230675461,1756230675532,i,73, daily, physical-keyboard,2,0,0,1,71.0,102.0,75.0,220.0
61717173748006894b2b54ff,text-to-prompt,0,5,3,Write a document reminder which include the Q3 report needed by friday at noon.,"[64,78];[44,53];[17,26]","[8,17];[32,40]",4,1756230675573,1756230675681,t,84, daily, physical-keyboard,3,0,0,1,108.0,112.0,149.0,181.0
61717173748006894b2b54ff,text-to-prompt,0,5,3,Write a document reminder which include the Q3 report needed by friday at noon.,"[64,78];[44,53];[17,26]","[8,17];[32,40]",5,1756230675651,1756230675754,e,69, daily, physical-keyboard,4,0,0,1,103.0,78.0,73.0,173.0
61717173748006894b2b54ff,text-to-prompt,0,5,3,Write a document reminder which include the Q3 report needed by friday at noon.,"[64,78];[44,53];[17,26]","[8,17];[32,40]",6,1756230675752,1756230675824, ,32, daily, physical-keyboard,5,0,0,0,72.0,101.0,70.0,257.0
61717173748006894b2b54ff,text-to-prompt,0,5,3,Write a document reminder which include the Q3 report needed by friday at noon.,"[64,78];[44,53];[17,26]","[8,17];[32,40]",7,1756230675922,1756230676009,a,65, daily, physical-keyboard,6,0,0,1,87.0,170.0,185.0,143.0
61717173748006894b2b54ff,text-to-prompt,0,5,3,Write a document reminder which include the Q3 report needed by friday at noon.,"[64,78];[44,53];[17,26]","[8,17];[32,40]",8,1756230675979,1756230676065, ,32, daily, physical-keyboard,7,0,0,0,86.0,57.0,56.0,394.0
61717173748006894b2b54ff,text-to-prompt,0,5,3,Write a document reminder which include the Q3 report needed by friday at noon.,"[64,78];[44,53];[17,26]","[8,17];[32,40]",9,1756230676294,1756230676373,d,68, daily, physical-keyboard,8,0,1,1,79.0,315.0,308.0,296.0
61717173748006894b2b54ff,text-to-prompt,0,5,3,Write a document reminder which include the Q3 report needed by friday at noon.,"[64,78];[44,53];[17,26]","[8,17];[32,40]",10,1756230676516,1756230676590,o,79, daily, physical-keyboard,9,0,1,1,74.0,222.0,217.0,402.0
61717173748006894b2b54ff,text-to-prompt,0,5,3,Write a document reminder which include the Q3 report needed by friday at noon.,"[64,78];[44,53];[17,26]","[8,17];[32,40]",11,1756230676827,1756230676918,c,67, daily, physical-keyboard,10,0,1,1,91.0,311.0,328.0,186.0
61717173748006894b2b54ff,text-to-prompt,0,5,3,Write a document reminder which include the Q3 report needed by friday at noon.,"[64,78];[44,53];[17,26]","[8,17];[32,40]",12,1756230676934,1756230677013,u,85, daily, physical-keyboard,11,0,1,1,79.0,107.0,95.0,259.0
61717173748006894b2b54ff,text-to-prompt,0,5,3,Write a document reminder which include the Q3 report needed by friday at noon.,"[64,78];[44,53];[17,26]","[8,17];[32,40]",13,1756230677130,1756230677193,m,77, daily, physical-keyboard,12,0,1,1,63.0,196.0,180.0,199.0
61717173748006894b2b54ff,text-to-prompt,0,5,3,Write a document reminder which include the Q3 report needed by friday at noon.,"[64,78];[44,53];[17,26]","[8,17];[32,40]",14,1756230677256,1756230677329,e,69, daily, physical-keyboard,13,0,1,1,73.0,126.0,136.0,136.0
61717173748006894b2b54ff,text-to-prompt,0,5,3,Write a document reminder which include the Q3 report needed by friday at noon.,"[64,78];[44,53];[17,26]","[8,17];[32,40]",15,1756230677320,1756230677392,n,78, daily, physical-keyboard,14,0,1,1,72.0,64.0,63.0,199.0
61717173748006894b2b54ff,text-to-prompt,0,5,3,Write a document reminder which include the Q3 report needed by friday at noon.,"[64,78];[44,53];[17,26]","[8,17];[32,40]",16,1756230677436,1756230677519,t,84, daily, physical-keyboard,15,0,1,1,83.0,116.0,127.0,148.0
61717173748006894b2b54ff,text-to-prompt,0,5,3,Write a document reminder which include the Q3 report needed by friday at noon.,"[64,78];[44,53];[17,26]","[8,17];[32,40]",17,1756230677516,1756230677584, ,32, daily, physical-keyboard,16,0,1,0,68.0,80.0,65.0,379.0
61717173748006894b2b54ff,text-to-prompt,0,5,3,Write a document reminder which include the Q3 report needed by friday at noon.,"[64,78];[44,53];[17,26]","[8,17];[32,40]",18,1756230677790,1756230677895,r,82, daily, physical-keyboard,17,1,1,1,105.0,274.0,311.0,162.0
61717173748006894b2b54ff,text-to-prompt,0,5,3,Write a document reminder which include the Q3 report needed by friday at noon.,"[64,78];[44,53];[17,26]","[8,17];[32,40]",19,1756230677852,1756230677952,e,69, daily, physical-keyboard,18,1,0,1,100.0,62.0,57.0,146.0
61717173748006894b2b54ff,text-to-prompt,0,5,3,Write a document reminder which include the Q3 report needed by friday at noon.,"[64,78];[44,53];[17,26]","[8,17];[32,40]",20,1756230677929,1756230677998,m,77, daily, physical-keyboard,19,1,0,1,69.0,77.0,46.0,225.0
61717173748006894b2b54ff,text-to-prompt,0,5,3,Write a document reminder which include the Q3 report needed by friday at noon.,"[64,78];[44,53];[17,26]","[8,17];[32,40]",21,1756230678092,1756230678154,i,73, daily, physical-keyboard,20,1,0,1,62.0,163.0,156.0,212.0
61717173748006894b2b54ff,text-to-prompt,0,5,3,Write a document reminder which include the Q3 report needed by friday at noon.,"[64,78];[44,53];[17,26]","[8,17];[32,40]",22,1756230678231,1756230678304,n,78, daily, physical-keyboard,21,1,0,1,73.0,139.0,150.0,153.0
61717173748006894b2b54ff,text-to-prompt,0,5,3,Write a document reminder which include the Q3 report needed by friday at noon.,"[64,78];[44,53];[17,26]","[8,17];[32,40]",23,1756230678300,1756230678384,d,68, daily, physical-keyboard,22,1,0,1,84.0,69.0,80.0,219.0
61717173748006894b2b54ff,text-to-prompt,0,5,3,Write a document reminder which include the Q3 report needed by friday at noon.,"[64,78];[44,53];[17,26]","[8,17];[32,40]",24,1756230678386,1756230678519,e,69, daily, physical-keyboard,23,1,0,1,133.0,86.0,135.0,224.0
61717173748006894b2b54ff,text-to-prompt,0,5,3,Write a document reminder which include the Q3 report needed by friday at noon.,"[64,78];[44,53];[17,26]","[8,17];[32,40]",25,1756230678500,1756230678610,r,82, daily, physical-keyboard,24,1,0,1,110.0,114.0,91.0,205.0
61717173748006894b2b54ff,text-to-prompt,0,5,3,Write a document reminder which include the Q3 report needed by friday at noon.,"[64,78];[44,53];[17,26]","[8,17];[32,40]",26,1756230678622,1756230678705, ,32, daily, physical-keyboard,25,1,0,0,83.0,122.0,95.0,501.0
61717173748006894b2b54ff,text-to-prompt,0,5,3,Write a document reminder which include the Q3 report needed by friday at noon.,"[64,78];[44,53];[17,26]","[8,17];[32,40]",27,1756230679013,1756230679123,w,87, daily, physical-keyboard,26,1,0,1,110.0,391.0,418.0,214.0
61717173748006894b2b54ff,text-to-prompt,0,5,3,Write a document reminder which include the Q3 report needed by friday at noon.,"[64,78];[44,53];[17,26]","[8,17];[32,40]",28,1756230679169,1756230679227,h,72, daily, physical-keyboard,27,0,0,1,58.0,156.0,104.0,230.0
61717173748006894b2b54ff,text-to-prompt,0,5,3,Write a document reminder which include the Q3 report needed by friday at noon.,"[64,78];[44,53];[17,26]","[8,17];[32,40]",29,1756230679318,1756230679399,i,73, daily, physical-keyboard,28,0,0,1,81.0,149.0,172.0,195.0
61717173748006894b2b54ff,text-to-prompt,0,5,3,Write a document reminder which include the Q3 report needed by friday at noon.,"[64,78];[44,53];[17,26]","[8,17];[32,40]",30,1756230679434,1756230679513,c,67, daily, physical-keyboard,29,0,0,1,79.0,116.0,114.0,145.0
61717173748006894b2b54ff,text-to-prompt,0,5,3,Write a document reminder which include the Q3 report needed by friday at noon.,"[64,78];[44,53];[17,26]","[8,17];[32,40]",31,1756230679502,1756230679579,h,72, daily, physical-keyboard,30,0,0,1,77.0,68.0,66.0,231.0
61717173748006894b2b54ff,text-to-prompt,0,5,3,Write a document reminder which include the Q3 report needed by friday at noon.,"[64,78];[44,53];[17,26]","[8,17];[32,40]",32,1756230679672,1756230679733, ,32, daily, physical-keyboard,31,0,0,0,61.0,170.0,154.0,256.0
61717173748006894b2b54ff,text-to-prompt,0,5,3,Write a document reminder which include the Q3 report needed by friday at noon.,"[64,78];[44,53];[17,26]","[8,17];[32,40]",33,1756230679870,1756230679928,i,73, daily, physical-keyboard,32,0,1,1,58.0,198.0,195.0,474.0
61717173748006894b2b54ff,text-to-prompt,0,5,3,Write a document reminder which include the Q3 report needed by friday at noon.,"[64,78];[44,53];[17,26]","[8,17];[32,40]",34,1756230680286,1756230680344,n,78, daily, physical-keyboard,33,0,1,1,58.0,416.0,416.0,288.0
61717173748006894b2b54ff,text-to-prompt,0,5,3,Write a document reminder which include the Q3 report needed by friday at noon.,"[64,78];[44,53];[17,26]","[8,17];[32,40]",35,1756230680507,1756230680574,c,67, daily, physical-keyboard,34,0,1,1,67.0,221.0,230.0,163.0
61717173748006894b2b54ff,text-to-prompt,0,5,3,Write a document reminder which include the Q3 report needed by friday at noon.,"[64,78];[44,53];[17,26]","[8,17];[32,40]",36,1756230680608,1756230680670,l,76, daily, physical-keyboard,35,0,1,1,62.0,101.0,96.0,249.0
61717173748006894b2b54ff,text-to-prompt,0,5,3,Write a document reminder which include the Q3 report needed by friday at noon.,"[64,78];[44,53];[17,26]","[8,17];[32,40]",37,1756230680792,1756230680857,u,85, daily, physical-keyboard,36,0,1,1,65.0,184.0,187.0,288.0
