PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD,D1U1,D1D2,U1U2,D1U2
6081728972120aa7f9685791,prompt-to-image,1,5,6,"Futuristic urban landscape at night, urban atmosphere, cool tones, flying cars","[0,35]","[37,53];[67,78]",0,1755621670458,0,Alt,18, weekly, physical-keyboard,0,1,0,1,,,,
6081728972120aa7f9685791,prompt-to-image,1,5,6,"Futuristic urban landscape at night, urban atmosphere, cool tones, flying cars","[0,35]","[37,53];[67,78]",1,1755621672300,0,Alt,18, weekly, physical-keyboard,0,1,0,1,,1842.0,,1314.0
6081728972120aa7f9685791,prompt-to-image,1,5,6,"Futuristic urban landscape at night, urban atmosphere, cool tones, flying cars","[0,35]","[37,53];[67,78]",2,1755621673404,1755621673614,Meta,91, weekly, physical-keyboard,0,1,0,1,210.0,1104.0,,1408.0
6081728972120aa7f9685791,prompt-to-image,1,5,6,"Futuristic urban landscape at night, urban atmosphere, cool tones, flying cars","[0,35]","[37,53];[67,78]",3,1755621674073,1755621674812,Shift,16, weekly, physical-keyboard,0,1,0,1,739.0,669.0,1198.0,
6081728972120aa7f9685791,prompt-to-image,1,5,6,"Futuristic urban landscape at night, urban atmosphere, cool tones, flying cars","[0,35]","[37,53];[67,78]",4,1755621674586,0,Shift,16, weekly, physical-keyboard,0,1,0,1,,513.0,,
6081728972120aa7f9685791,prompt-to-image,1,5,6,"Futuristic urban landscape at night, urban atmosphere, cool tones, flying cars","[0,35]","[37,53];[67,78]",5,1755621674617,0,Shift,16, weekly, physical-keyboard,0,1,0,1,,31.0,,
6081728972120aa7f9685791,prompt-to-image,1,5,6,"Futuristic urban landscape at night, urban atmosphere, cool tones, flying cars","[0,35]","[37,53];[67,78]",6,1755621674646,0,Shift,16, weekly, physical-keyboard,0,1,0,1,,29.0,,
6081728972120aa7f9685791,prompt-to-image,1,5,6,"Futuristic urban landscape at night, urban atmosphere, cool tones, flying cars","[0,35]","[37,53];[67,78]",7,1755621674680,0,Shift,16, weekly, physical-keyboard,0,1,0,1,,34.0,,
6081728972120aa7f9685791,prompt-to-image,1,5,6,"Futuristic urban landscape at night, urban atmosphere, cool tones, flying cars","[0,35]","[37,53];[67,78]",8,1755621674708,0,Shift,16, weekly, physical-keyboard,0,1,0,1,,28.0,,144.0
6081728972120aa7f9685791,prompt-to-image,1,5,6,"Futuristic urban landscape at night, urban atmosphere, cool tones, flying cars","[0,35]","[37,53];[67,78]",9,1755621674731,1755621674852,F,70, weekly, physical-keyboard,0,1,0,1,121.0,23.0,,486.0
6081728972120aa7f9685791,prompt-to-image,1,5,6,"Futuristic urban landscape at night, urban atmosphere, cool tones, flying cars","[0,35]","[37,53];[67,78]",10,1755621675122,1755621675217,u,85, weekly, physical-keyboard,1,1,0,1,95.0,391.0,365.0,327.0
6081728972120aa7f9685791,prompt-to-image,1,5,6,"Futuristic urban landscape at night, urban atmosphere, cool tones, flying cars","[0,35]","[37,53];[67,78]",11,1755621675321,1755621675449,t,84, weekly, physical-keyboard,2,1,0,1,128.0,199.0,232.0,207.0
6081728972120aa7f9685791,prompt-to-image,1,5,6,"Futuristic urban landscape at night, urban atmosphere, cool tones, flying cars","[0,35]","[37,53];[67,78]",12,1755621675447,1755621675528,u,85, weekly, physical-keyboard,3,1,0,1,81.0,126.0,79.0,815.0
6081728972120aa7f9685791,prompt-to-image,1,5,6,"Futuristic urban landscape at night, urban atmosphere, cool tones, flying cars","[0,35]","[37,53];[67,78]",13,1755621676158,1755621676262,r,82, weekly, physical-keyboard,4,1,0,1,104.0,711.0,734.0,388.0
6081728972120aa7f9685791,prompt-to-image,1,5,6,"Futuristic urban landscape at night, urban atmosphere, cool tones, flying cars","[0,35]","[37,53];[67,78]",14,1755621676432,1755621676546,i,73, weekly, physical-keyboard,5,1,0,1,114.0,274.0,284.0,383.0
6081728972120aa7f9685791,prompt-to-image,1,5,6,"Futuristic urban landscape at night, urban atmosphere, cool tones, flying cars","[0,35]","[37,53];[67,78]",15,1755621676652,1755621676815,s,83, weekly, physical-keyboard,6,1,0,1,163.0,220.0,269.0,719.0
6081728972120aa7f9685791,prompt-to-image,1,5,6,"Futuristic urban landscape at night, urban atmosphere, cool tones, flying cars","[0,35]","[37,53];[67,78]",16,1755621677236,1755621677371,t,84, weekly, physical-keyboard,7,1,0,1,135.0,584.0,556.0,267.0
6081728972120aa7f9685791,prompt-to-image,1,5,6,"Futuristic urban landscape at night, urban atmosphere, cool tones, flying cars","[0,35]","[37,53];[67,78]",17,1755621677403,1755621677503,i,73, weekly, physical-keyboard,8,1,0,1,100.0,167.0,132.0,349.0
6081728972120aa7f9685791,prompt-to-image,1,5,6,"Futuristic urban landscape at night, urban atmosphere, cool tones, flying cars","[0,35]","[37,53];[67,78]",18,1755621677636,1755621677752,c,67, weekly, physical-keyboard,9,1,0,1,116.0,233.0,249.0,369.0
6081728972120aa7f9685791,prompt-to-image,1,5,6,"Futuristic urban landscape at night, urban atmosphere, cool tones, flying cars","[0,35]","[37,53];[67,78]",19,1755621677840,1755621678005, ,32, weekly, physical-keyboard,10,1,0,0,165.0,204.0,253.0,1198.0
