PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD,D1U1,D1D2,U1U2,D1U2
6614435124bf16e7a24f9662,prompt-to-text,0,4,5,Write me a daily routine with workout and wake up routine.,"[11,24];[30,38];[42,57]","[25,30]",0,1756296780993,1756296781373,Shift,16, weekly, physical-keyboard,0,0,0,1,380.0,,,342.0
6614435124bf16e7a24f9662,prompt-to-text,0,4,5,Write me a daily routine with workout and wake up routine.,"[11,24];[30,38];[42,57]","[25,30]",1,1756296781232,1756296781335,I,73, weekly, physical-keyboard,0,0,0,1,103.0,239.0,,383.0
6614435124bf16e7a24f9662,prompt-to-text,0,4,5,Write me a daily routine with workout and wake up routine.,"[11,24];[30,38];[42,57]","[25,30]",2,1756296781474,1756296781615, ,32, weekly, physical-keyboard,0,0,0,1,141.0,242.0,280.0,628.0
6614435124bf16e7a24f9662,prompt-to-text,0,4,5,Write me a daily routine with workout and wake up routine.,"[11,24];[30,38];[42,57]","[25,30]",3,1756296782009,1756296782102,Backspace,8, weekly, physical-keyboard,0,0,0,1,93.0,535.0,487.0,243.0
6614435124bf16e7a24f9662,prompt-to-text,0,4,5,Write me a daily routine with workout and wake up routine.,"[11,24];[30,38];[42,57]","[25,30]",4,1756296782172,1756296782252,Backspace,8, weekly, physical-keyboard,0,0,0,1,80.0,163.0,150.0,239.0
6614435124bf16e7a24f9662,prompt-to-text,0,4,5,Write me a daily routine with workout and wake up routine.,"[11,24];[30,38];[42,57]","[25,30]",5,1756296782327,1756296782411,Backspace,8, weekly, physical-keyboard,0,0,0,1,84.0,155.0,159.0,151.0
6614435124bf16e7a24f9662,prompt-to-text,0,4,5,Write me a daily routine with workout and wake up routine.,"[11,24];[30,38];[42,57]","[25,30]",6,1756296782444,1756296782478,Backspace,8, weekly, physical-keyboard,0,0,0,1,34.0,117.0,67.0,1600.0
6614435124bf16e7a24f9662,prompt-to-text,0,4,5,Write me a daily routine with workout and wake up routine.,"[11,24];[30,38];[42,57]","[25,30]",7,1756296782797,1756296784044,Shift,16, weekly, physical-keyboard,0,0,0,1,1247.0,353.0,1566.0,
6614435124bf16e7a24f9662,prompt-to-text,0,4,5,Write me a daily routine with workout and wake up routine.,"[11,24];[30,38];[42,57]","[25,30]",8,1756296783303,0,Shift,16, weekly, physical-keyboard,0,0,0,1,,506.0,,
6614435124bf16e7a24f9662,prompt-to-text,0,4,5,Write me a daily routine with workout and wake up routine.,"[11,24];[30,38];[42,57]","[25,30]",9,1756296783335,0,Shift,16, weekly, physical-keyboard,0,0,0,1,,32.0,,
