PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD,D1U1,D1D2,U1U2,D1U2
61717173748006894b2b54ff,prompt-to-image,0,4,3,Write a letter to my family about my trip in croatia.,"[8,15];[45,52];[37,42];[21,28]","[28,34]",0,1756230626054,1756230626238,Shift,16, daily, physical-keyboard,0,0,0,1,184.0,,,230.0
61717173748006894b2b54ff,prompt-to-image,0,4,3,Write a letter to my family about my trip in croatia.,"[8,15];[45,52];[37,42];[21,28]","[28,34]",1,1756230626220,1756230626284,G,71, daily, physical-keyboard,0,0,0,1,64.0,166.0,46.0,232.0
61717173748006894b2b54ff,prompt-to-image,0,4,3,Write a letter to my family about my trip in croatia.,"[8,15];[45,52];[37,42];[21,28]","[28,34]",2,1756230626383,1756230626452,i,73, daily, physical-keyboard,0,0,0,1,69.0,163.0,168.0,178.0
61717173748006894b2b54ff,prompt-to-image,0,4,3,Write a letter to my family about my trip in croatia.,"[8,15];[45,52];[37,42];[21,28]","[28,34]",3,1756230626470,1756230626561,v,86, daily, physical-keyboard,0,0,0,1,91.0,87.0,109.0,185.0
61717173748006894b2b54ff,prompt-to-image,0,4,3,Write a letter to my family about my trip in croatia.,"[8,15];[45,52];[37,42];[21,28]","[28,34]",4,1756230626544,1756230626655,e,69, daily, physical-keyboard,0,0,0,1,111.0,74.0,94.0,141.0
61717173748006894b2b54ff,prompt-to-image,0,4,3,Write a letter to my family about my trip in croatia.,"[8,15];[45,52];[37,42];[21,28]","[28,34]",5,1756230626606,1756230626685, ,32, daily, physical-keyboard,0,0,0,1,79.0,62.0,30.0,247.0
61717173748006894b2b54ff,prompt-to-image,0,4,3,Write a letter to my family about my trip in croatia.,"[8,15];[45,52];[37,42];[21,28]","[28,34]",6,1756230626774,1756230626853,m,77, daily, physical-keyboard,0,0,0,1,79.0,168.0,168.0,169.0
61717173748006894b2b54ff,prompt-to-image,0,4,3,Write a letter to my family about my trip in croatia.,"[8,15];[45,52];[37,42];[21,28]","[28,34]",7,1756230626847,1756230626943,e,69, daily, physical-keyboard,0,0,0,1,96.0,73.0,90.0,168.0
61717173748006894b2b54ff,prompt-to-image,0,4,3,Write a letter to my family about my trip in croatia.,"[8,15];[45,52];[37,42];[21,28]","[28,34]",8,1756230626939,1756230627015, ,32, daily, physical-keyboard,0,0,0,1,76.0,92.0,72.0,292.0
61717173748006894b2b54ff,prompt-to-image,0,4,3,Write a letter to my family about my trip in croatia.,"[8,15];[45,52];[37,42];[21,28]","[28,34]",9,1756230627125,1756230627231,a,65, daily, physical-keyboard,0,0,0,1,106.0,186.0,216.0,193.0
61717173748006894b2b54ff,prompt-to-image,0,4,3,Write a letter to my family about my trip in croatia.,"[8,15];[45,52];[37,42];[21,28]","[28,34]",10,1756230627242,1756230627318,n,78, daily, physical-keyboard,0,0,0,1,76.0,117.0,87.0,229.0
61717173748006894b2b54ff,prompt-to-image,0,4,3,Write a letter to my family about my trip in croatia.,"[8,15];[45,52];[37,42];[21,28]","[28,34]",11,1756230627409,1756230627471, ,32, daily, physical-keyboard,0,0,0,1,62.0,167.0,153.0,1275.0
61717173748006894b2b54ff,prompt-to-image,0,4,3,Write a letter to my family about my trip in croatia.,"[8,15];[45,52];[37,42];[21,28]","[28,34]",12,1756230628637,1756230628684,Backspace,8, daily, physical-keyboard,0,0,0,1,47.0,1228.0,1213.0,214.0
61717173748006894b2b54ff,prompt-to-image,0,4,3,Write a letter to my family about my trip in croatia.,"[8,15];[45,52];[37,42];[21,28]","[28,34]",13,1756230628803,1756230628851,Backspace,8, daily, physical-keyboard,0,0,0,1,48.0,166.0,167.0,198.0
61717173748006894b2b54ff,prompt-to-image,0,4,3,Write a letter to my family about my trip in croatia.,"[8,15];[45,52];[37,42];[21,28]","[28,34]",14,1756230628948,1756230629001,Backspace,8, daily, physical-keyboard,0,0,0,1,53.0,145.0,150.0,194.0
61717173748006894b2b54ff,prompt-to-image,0,4,3,Write a letter to my family about my trip in croatia.,"[8,15];[45,52];[37,42];[21,28]","[28,34]",15,1756230629085,1756230629142,Backspace,8, daily, physical-keyboard,0,0,0,1,57.0,137.0,141.0,1352.0
61717173748006894b2b54ff,prompt-to-image,0,4,3,Write a letter to my family about my trip in croatia.,"[8,15];[45,52];[37,42];[21,28]","[28,34]",16,1756230629611,1756230630437,Backspace,8, daily, physical-keyboard,0,0,0,1,826.0,526.0,1295.0,2523.0
61717173748006894b2b54ff,prompt-to-image,0,4,3,Write a letter to my family about my trip in croatia.,"[8,15];[45,52];[37,42];[21,28]","[28,34]",17,1756230630125,1756230632134,Backspace,8, daily, physical-keyboard,0,0,0,1,2009.0,514.0,1697.0,2170.0
61717173748006894b2b54ff,prompt-to-image,0,4,3,Write a letter to my family about my trip in croatia.,"[8,15];[45,52];[37,42];[21,28]","[28,34]",18,1756230630156,1756230632295,Backspace,8, daily, physical-keyboard,0,0,0,1,2139.0,31.0,161.0,3441.0
61717173748006894b2b54ff,prompt-to-image,0,4,3,Write a letter to my family about my trip in croatia.,"[8,15];[45,52];[37,42];[21,28]","[28,34]",19,1756230630189,1756230633597,Backspace,8, daily, physical-keyboard,0,0,0,1,3408.0,33.0,1302.0,4981.0
