PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD,D1U1,D1D2,U1U2,D1U2
5bf368846edd7200017136c7,prompt-to-image,0,2,2,Write me a play that is 200-500 words and for kindergarteners. Thanksgiving theme with all the traditional characters.,"[11,15];[24,37];[46,75];[95,106]","[76,94]",0,1755624680925,1755624681185,Shift,16, weekly, physical-keyboard,0,0,0,1,260.0,,,313.0
5bf368846edd7200017136c7,prompt-to-image,0,2,2,Write me a play that is 200-500 words and for kindergarteners. Thanksgiving theme with all the traditional characters.,"[11,15];[24,37];[46,75];[95,106]","[76,94]",1,1755624681067,1755624681238,W,87, weekly, physical-keyboard,0,0,0,1,171.0,142.0,53.0,279.0
5bf368846edd7200017136c7,prompt-to-image,0,2,2,Write me a play that is 200-500 words and for kindergarteners. Thanksgiving theme with all the traditional characters.,"[11,15];[24,37];[46,75];[95,106]","[76,94]",2,1755624681258,1755624681346,r,82, weekly, physical-keyboard,1,0,0,1,88.0,191.0,108.0,261.0
5bf368846edd7200017136c7,prompt-to-image,0,2,2,Write me a play that is 200-500 words and for kindergarteners. Thanksgiving theme with all the traditional characters.,"[11,15];[24,37];[46,75];[95,106]","[76,94]",3,1755624681404,1755624681519,i,73, weekly, physical-keyboard,2,0,0,1,115.0,146.0,173.0,234.0
5bf368846edd7200017136c7,prompt-to-image,0,2,2,Write me a play that is 200-500 words and for kindergarteners. Thanksgiving theme with all the traditional characters.,"[11,15];[24,37];[46,75];[95,106]","[76,94]",4,1755624681489,1755624681638,t,84, weekly, physical-keyboard,3,0,0,1,149.0,85.0,119.0,259.0
5bf368846edd7200017136c7,prompt-to-image,0,2,2,Write me a play that is 200-500 words and for kindergarteners. Thanksgiving theme with all the traditional characters.,"[11,15];[24,37];[46,75];[95,106]","[76,94]",5,1755624681598,1755624681748,e,69, weekly, physical-keyboard,4,0,0,1,150.0,109.0,110.0,261.0
5bf368846edd7200017136c7,prompt-to-image,0,2,2,Write me a play that is 200-500 words and for kindergarteners. Thanksgiving theme with all the traditional characters.,"[11,15];[24,37];[46,75];[95,106]","[76,94]",6,1755624681677,1755624681859, ,32, weekly, physical-keyboard,5,0,0,0,182.0,79.0,111.0,217.0
5bf368846edd7200017136c7,prompt-to-image,0,2,2,Write me a play that is 200-500 words and for kindergarteners. Thanksgiving theme with all the traditional characters.,"[11,15];[24,37];[46,75];[95,106]","[76,94]",7,1755624681780,1755624681894,m,77, weekly, physical-keyboard,6,0,0,1,114.0,103.0,35.0,225.0
5bf368846edd7200017136c7,prompt-to-image,0,2,2,Write me a play that is 200-500 words and for kindergarteners. Thanksgiving theme with all the traditional characters.,"[11,15];[24,37];[46,75];[95,106]","[76,94]",8,1755624681822,1755624682005,e,69, weekly, physical-keyboard,7,0,0,1,183.0,42.0,111.0,254.0
5bf368846edd7200017136c7,prompt-to-image,0,2,2,Write me a play that is 200-500 words and for kindergarteners. Thanksgiving theme with all the traditional characters.,"[11,15];[24,37];[46,75];[95,106]","[76,94]",9,1755624681939,1755624682076, ,32, weekly, physical-keyboard,8,0,0,0,137.0,117.0,71.0,231.0
5bf368846edd7200017136c7,prompt-to-image,0,2,2,Write me a play that is 200-500 words and for kindergarteners. Thanksgiving theme with all the traditional characters.,"[11,15];[24,37];[46,75];[95,106]","[76,94]",10,1755624682024,1755624682170,a,65, weekly, physical-keyboard,9,0,0,1,146.0,85.0,94.0,230.0
5bf368846edd7200017136c7,prompt-to-image,0,2,2,Write me a play that is 200-500 words and for kindergarteners. Thanksgiving theme with all the traditional characters.,"[11,15];[24,37];[46,75];[95,106]","[76,94]",11,1755624682125,1755624682254, ,32, weekly, physical-keyboard,10,0,0,0,129.0,101.0,84.0,187.0
5bf368846edd7200017136c7,prompt-to-image,0,2,2,Write me a play that is 200-500 words and for kindergarteners. Thanksgiving theme with all the traditional characters.,"[11,15];[24,37];[46,75];[95,106]","[76,94]",12,1755624682203,1755624682312,p,80, weekly, physical-keyboard,11,1,0,1,109.0,78.0,58.0,298.0
