PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD,D1U1,D1D2,U1U2,D1U2
5962a9280b835400010a7617,text-to-prompt,1,3,5,Give me a two line story about a turtle walking along a riverbank.,"[33,65]","[10,24]",0,1755624138248,1755624138594,Shift,16, weekly, physical-keyboard,0,0,0,1,346.0,,,350.0
5962a9280b835400010a7617,text-to-prompt,1,3,5,Give me a two line story about a turtle walking along a riverbank.,"[33,65]","[10,24]",1,1755624138509,1755624138598,G,71, weekly, physical-keyboard,0,0,0,1,89.0,261.0,4.0,350.0
5962a9280b835400010a7617,text-to-prompt,1,3,5,Give me a two line story about a turtle walking along a riverbank.,"[33,65]","[10,24]",2,1755624138797,1755624138859,i,73, weekly, physical-keyboard,1,0,0,1,62.0,288.0,261.0,206.0
5962a9280b835400010a7617,text-to-prompt,1,3,5,Give me a two line story about a turtle walking along a riverbank.,"[33,65]","[10,24]",3,1755624138928,1755624139003,v,86, weekly, physical-keyboard,2,0,0,1,75.0,131.0,144.0,265.0
5962a9280b835400010a7617,text-to-prompt,1,3,5,Give me a two line story about a turtle walking along a riverbank.,"[33,65]","[10,24]",4,1755624139131,1755624139193,e,69, weekly, physical-keyboard,3,0,0,1,62.0,203.0,190.0,212.0
5962a9280b835400010a7617,text-to-prompt,1,3,5,Give me a two line story about a turtle walking along a riverbank.,"[33,65]","[10,24]",5,1755624139260,1755624139343, ,32, weekly, physical-keyboard,4,0,0,0,83.0,129.0,150.0,242.0
5962a9280b835400010a7617,text-to-prompt,1,3,5,Give me a two line story about a turtle walking along a riverbank.,"[33,65]","[10,24]",6,1755624139419,1755624139502,m,77, weekly, physical-keyboard,5,0,0,1,83.0,159.0,159.0,203.0
5962a9280b835400010a7617,text-to-prompt,1,3,5,Give me a two line story about a turtle walking along a riverbank.,"[33,65]","[10,24]",7,1755624139529,1755624139622,e,69, weekly, physical-keyboard,6,0,0,1,93.0,110.0,120.0,205.0
5962a9280b835400010a7617,text-to-prompt,1,3,5,Give me a two line story about a turtle walking along a riverbank.,"[33,65]","[10,24]",8,1755624139651,1755624139734, ,32, weekly, physical-keyboard,7,0,0,0,83.0,122.0,112.0,653.0
5962a9280b835400010a7617,text-to-prompt,1,3,5,Give me a two line story about a turtle walking along a riverbank.,"[33,65]","[10,24]",9,1755624140168,1755624140304,a,65, weekly, physical-keyboard,8,0,0,1,136.0,517.0,570.0,252.0
5962a9280b835400010a7617,text-to-prompt,1,3,5,Give me a two line story about a turtle walking along a riverbank.,"[33,65]","[10,24]",10,1755624140357,1755624140420, ,32, weekly, physical-keyboard,9,0,0,0,63.0,189.0,116.0,600.0
5962a9280b835400010a7617,text-to-prompt,1,3,5,Give me a two line story about a turtle walking along a riverbank.,"[33,65]","[10,24]",11,1755624140883,1755624140957,t,84, weekly, physical-keyboard,10,0,1,1,74.0,526.0,537.0,391.0
5962a9280b835400010a7617,text-to-prompt,1,3,5,Give me a two line story about a turtle walking along a riverbank.,"[33,65]","[10,24]",12,1755624141176,1755624141274,w,87, weekly, physical-keyboard,11,0,1,1,98.0,293.0,317.0,201.0
5962a9280b835400010a7617,text-to-prompt,1,3,5,Give me a two line story about a turtle walking along a riverbank.,"[33,65]","[10,24]",13,1755624141307,1755624141377,o,79, weekly, physical-keyboard,12,0,1,1,70.0,131.0,103.0,227.0
