PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD,D1U1,D1D2,U1U2,D1U2
5d40a12f4994c40001e4b80c,prompt-to-image,0,5,5,"A mother and a daughter run through a meadow. The surroundings are full of flowers and insects, and an atmosphere of bliss prevails.","[0,44];[46,95]","[103,132]",0,1756229027912,1756229028413,Shift,16, monthly, physical-keyboard,0,1,0,1,501.0,,,482.0
5d40a12f4994c40001e4b80c,prompt-to-image,0,5,5,"A mother and a daughter run through a meadow. The surroundings are full of flowers and insects, and an atmosphere of bliss prevails.","[0,44];[46,95]","[103,132]",1,1756229028307,1756229028394,A,65, monthly, physical-keyboard,0,1,0,1,87.0,395.0,,228.0
5d40a12f4994c40001e4b80c,prompt-to-image,0,5,5,"A mother and a daughter run through a meadow. The surroundings are full of flowers and insects, and an atmosphere of bliss prevails.","[0,44];[46,95]","[103,132]",2,1756229028465,1756229028535, ,32, monthly, physical-keyboard,1,1,0,0,70.0,158.0,141.0,366.0
5d40a12f4994c40001e4b80c,prompt-to-image,0,5,5,"A mother and a daughter run through a meadow. The surroundings are full of flowers and insects, and an atmosphere of bliss prevails.","[0,44];[46,95]","[103,132]",3,1756229028671,1756229028831,m,77, monthly, physical-keyboard,2,1,0,1,160.0,206.0,296.0,225.0
5d40a12f4994c40001e4b80c,prompt-to-image,0,5,5,"A mother and a daughter run through a meadow. The surroundings are full of flowers and insects, and an atmosphere of bliss prevails.","[0,44];[46,95]","[103,132]",4,1756229028777,1756229028896,o,79, monthly, physical-keyboard,3,1,0,1,119.0,106.0,65.0,396.0
5d40a12f4994c40001e4b80c,prompt-to-image,0,5,5,"A mother and a daughter run through a meadow. The surroundings are full of flowers and insects, and an atmosphere of bliss prevails.","[0,44];[46,95]","[103,132]",5,1756229029103,1756229029173,t,84, monthly, physical-keyboard,4,1,0,1,70.0,326.0,277.0,294.0
5d40a12f4994c40001e4b80c,prompt-to-image,0,5,5,"A mother and a daughter run through a meadow. The surroundings are full of flowers and insects, and an atmosphere of bliss prevails.","[0,44];[46,95]","[103,132]",6,1756229029313,1756229029397,h,72, monthly, physical-keyboard,5,1,0,1,84.0,210.0,224.0,260.0
5d40a12f4994c40001e4b80c,prompt-to-image,0,5,5,"A mother and a daughter run through a meadow. The surroundings are full of flowers and insects, and an atmosphere of bliss prevails.","[0,44];[46,95]","[103,132]",7,1756229029498,1756229029573,e,69, monthly, physical-keyboard,6,1,0,1,75.0,185.0,176.0,281.0
5d40a12f4994c40001e4b80c,prompt-to-image,0,5,5,"A mother and a daughter run through a meadow. The surroundings are full of flowers and insects, and an atmosphere of bliss prevails.","[0,44];[46,95]","[103,132]",8,1756229029705,1756229029779,r,82, monthly, physical-keyboard,7,1,0,1,74.0,207.0,206.0,225.0
5d40a12f4994c40001e4b80c,prompt-to-image,0,5,5,"A mother and a daughter run through a meadow. The surroundings are full of flowers and insects, and an atmosphere of bliss prevails.","[0,44];[46,95]","[103,132]",9,1756229029860,1756229029930, ,32, monthly, physical-keyboard,8,1,0,0,70.0,155.0,151.0,428.0
