PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD,D1U1,D1D2,U1U2,D1U2
65c7b42c1c15b1064e26f265,prompt-to-image,2,4,2,hghnghfgngjghjghghjgh,"[0,21]","[0,21]",0,1756248091057,1756248091060,h,72, daily, physical-keyboard,0,1,1,1,3.0,,,540.0
65c7b42c1c15b1064e26f265,prompt-to-image,2,4,2,hghnghfgngjghjghghjgh,"[0,21]","[0,21]",1,1756248091060,1756248091597,g,71, daily, physical-keyboard,1,1,1,1,537.0,3.0,537.0,537.0
65c7b42c1c15b1064e26f265,prompt-to-image,2,4,2,hghnghfgngjghjghghjgh,"[0,21]","[0,21]",2,1756248091068,1756248091597,h,72, daily, physical-keyboard,2,1,1,1,529.0,8.0,0.0,533.0
65c7b42c1c15b1064e26f265,prompt-to-image,2,4,2,hghnghfgngjghjghghjgh,"[0,21]","[0,21]",3,1756248091599,1756248091601,n,78, daily, physical-keyboard,3,1,1,1,2.0,531.0,4.0,10.0
65c7b42c1c15b1064e26f265,prompt-to-image,2,4,2,hghnghfgngjghjghghjgh,"[0,21]","[0,21]",4,1756248091601,1756248091609,g,71, daily, physical-keyboard,4,1,1,1,8.0,2.0,8.0,8.0
65c7b42c1c15b1064e26f265,prompt-to-image,2,4,2,hghnghfgngjghjghghjgh,"[0,21]","[0,21]",5,1756248091603,1756248091609,h,72, daily, physical-keyboard,5,1,1,1,6.0,2.0,0.0,532.0
65c7b42c1c15b1064e26f265,prompt-to-image,2,4,2,hghnghfgngjghjghghjgh,"[0,21]","[0,21]",6,1756248091610,1756248092135,f,70, daily, physical-keyboard,6,1,1,1,525.0,7.0,526.0,527.0
65c7b42c1c15b1064e26f265,prompt-to-image,2,4,2,hghnghfgngjghjghghjgh,"[0,21]","[0,21]",7,1756248091612,1756248092137,g,71, daily, physical-keyboard,7,1,1,1,525.0,2.0,2.0,529.0
65c7b42c1c15b1064e26f265,prompt-to-image,2,4,2,hghnghfgngjghjghghjgh,"[0,21]","[0,21]",8,1756248092138,1756248092141,n,78, daily, physical-keyboard,8,1,1,1,3.0,526.0,4.0,12.0
65c7b42c1c15b1064e26f265,prompt-to-image,2,4,2,hghnghfgngjghjghghjgh,"[0,21]","[0,21]",9,1756248092141,1756248092150,g,71, daily, physical-keyboard,9,1,1,1,9.0,3.0,9.0,15.0
65c7b42c1c15b1064e26f265,prompt-to-image,2,4,2,hghnghfgngjghjghghjgh,"[0,21]","[0,21]",10,1756248092151,1756248092156,j,74, daily, physical-keyboard,10,1,1,1,5.0,10.0,6.0,533.0
65c7b42c1c15b1064e26f265,prompt-to-image,2,4,2,hghnghfgngjghjghghjgh,"[0,21]","[0,21]",11,1756248092153,1756248092684,g,71, daily, physical-keyboard,11,1,1,1,531.0,2.0,528.0,1050.0
65c7b42c1c15b1064e26f265,prompt-to-image,2,4,2,hghnghfgngjghjghghjgh,"[0,21]","[0,21]",12,1756248092156,1756248093203,h,72, daily, physical-keyboard,12,1,1,1,1047.0,3.0,519.0,1053.0
65c7b42c1c15b1064e26f265,prompt-to-image,2,4,2,hghnghfgngjghjghghjgh,"[0,21]","[0,21]",13,1756248092688,1756248093209,j,74, daily, physical-keyboard,13,1,1,1,521.0,532.0,6.0,1046.0
65c7b42c1c15b1064e26f265,prompt-to-image,2,4,2,hghnghfgngjghjghghjgh,"[0,21]","[0,21]",14,1756248093727,1756248093734,g,71, daily, physical-keyboard,14,1,1,1,7.0,1039.0,525.0,9.0
65c7b42c1c15b1064e26f265,prompt-to-image,2,4,2,hghnghfgngjghjghghjgh,"[0,21]","[0,21]",15,1756248093730,1756248093736,h,72, daily, physical-keyboard,15,1,1,1,6.0,3.0,2.0,13.0
65c7b42c1c15b1064e26f265,prompt-to-image,2,4,2,hghnghfgngjghjghghjgh,"[0,21]","[0,21]",16,1756248093739,1756248093743,g,71, daily, physical-keyboard,16,1,1,1,4.0,9.0,7.0,504.0
65c7b42c1c15b1064e26f265,prompt-to-image,2,4,2,hghnghfgngjghjghghjgh,"[0,21]","[0,21]",17,1756248093741,1756248094243,h,72, daily, physical-keyboard,17,1,1,1,502.0,2.0,500.0,511.0
65c7b42c1c15b1064e26f265,prompt-to-image,2,4,2,hghnghfgngjghjghghjgh,"[0,21]","[0,21]",18,1756248094240,1756248094252,j,74, daily, physical-keyboard,18,1,1,1,12.0,499.0,9.0,21.0
65c7b42c1c15b1064e26f265,prompt-to-image,2,4,2,hghnghfgngjghjghghjgh,"[0,21]","[0,21]",19,1756248094250,1756248094261,g,71, daily, physical-keyboard,19,1,1,1,11.0,10.0,9.0,14.0
65c7b42c1c15b1064e26f265,prompt-to-image,2,4,2,hghnghfgngjghjghghjgh,"[0,21]","[0,21]",20,1756248094258,1756248094264,h,72, daily, physical-keyboard,20,1,1,1,6.0,8.0,3.0,
